source,target
51121110865,51121110866
51121110866,813011272
222001692,51121110867
51121110867,51121110868
51121110868,222001679
914985165,51121110869
51121110869,914985164
171517665,51121110870
51121110870,171517673
851371179,51121110871
51121110871,51121110872
51121110872,51121110873
51121110873,51121110874
51121110874,51121110875
51121110875,863501723
171518508,51121110876
51121110876,51121110877
51121110877,51121110878
51121110878,880294291
215656338,51121110879
51121110879,51121110880
51121110880,171517680
24866503,51121110881
51121110881,51121110882
51121110882,51121110883
51121110883,171518472
171517767,51121110884
51121110884,51121110885
51121110885,275985673
915023590,51121110886
51121110886,51121110887
51121110887,51121110888
51121110888,915023592
863501720,51121110889
51121110889,1062385672
171522017,51121110890
51121110890,51121110891
51121110891,51121110892
51121110892,915019183
171521825,51121110893
51121110893,51121110894
51121110894,952107867
171521812,51121110895
51121110895,51121110896
51121110896,171521825
851371180,51121110897
51121110897,851371179
24866496,51121110898
51121110898,1062385674
171522983,51121110899
51121110899,51121110900
51121110900,51121110901
51121110901,949537612
171521830,51121110902
51121110902,51121110903
51121110903,171521812
171522981,51121110904
51121110904,171522982
24866496,51121110905
51121110905,1062385673
24866766,51121110906
51121110906,51121110907
51121110907,51121110908
51121110908,51121110909
51121110909,51121110910
51121110910,171519509
171517799,51121110911
51121110911,51121110912
51121110912,171517817
275978584,51121110913
51121110913,275978572
275978577,51121110914
51121110914,275978588
275978584,51121110915
51121110915,275978573
171521806,51121110916
51121110916,51121110917
51121110917,51121110918
51121110918,51121110919
51121110919,171521937
171519477,51121110920
51121110920,51121110921
51121110921,51121110922
51121110922,51121110923
51121110923,171519503
171517774,51121110924
51121110924,171517775
171516753,51121110925
51121110925,51121110926
51121110926,51121110927
51121110927,51121110928
51121110928,171516763
1045503979,51121110929
51121110929,51121110930
51121110930,51121110931
51121110931,51121110932
51121110932,51121110933
51121110933,51121110934
51121110934,1045503980
1062907157,51121110935
51121110935,215642896
171517810,51121110936
51121110936,171517799
171517767,51121110937
51121110937,215656338
171517427,51121110938
51121110938,171517423
338857557,51121110939
51121110939,1114900389
171521168,51121110940
51121110940,51121110941
51121110941,275506532
171517752,51121110942
51121110942,171517774
950302555,51121110943
51121110943,51121110944
51121110944,171518412
171517353,51121110945
51121110945,51121110946
51121110946,51121110947
51121110947,51121110948
51121110948,243541574
275978578,51121110949
51121110949,51121110950
51121110950,275978579
338858854,51121110951
51121110951,338858855
889535584,51121110952
51121110952,889535586
171519512,51121110953
51121110953,171519514
851472972,51121110954
51121110954,51121110955
51121110955,51121110956
51121110956,51121110957
51121110957,851472973
275978575,51121110958
51121110958,275978573
275512670,51121110959
51121110959,1062903870
24866232,51121110960
51121110960,51121110961
51121110961,51121110962
51121110962,51121110963
51121110963,171517458
171518178,51121110964
51121110964,51121110965
51121110965,171518177
889535584,51121110966
51121110966,1075284345
335463568,51121110967
51121110967,51121110968
51121110968,51121110969
51121110969,243541443
338874692,51121110970
51121110970,215642841
335455020,51121110971
51121110971,51121110972
51121110972,51121110973
51121110973,51121110974
51121110974,51121110975
51121110975,335455035
275499243,51121110976
51121110976,51121110977
51121110977,51121110978
51121110978,51121110979
51121110979,51121110980
51121110980,51121110981
51121110981,24866766
171521969,51121110982
51121110982,51121110983
51121110983,51121110984
51121110984,51121110985
51121110985,171521978
171521171,51121110986
51121110986,51121110987
51121110987,51121110988
51121110988,275506546
171521171,51121110989
51121110989,51121110990
51121110990,1045479694
171518080,51121110991
51121110991,171518079
171521979,51121110992
51121110992,51121110993
51121110993,171521977
171521981,51121110994
51121110994,51121110995
51121110995,171522025
171521982,51121110996
51121110996,51121110997
51121110997,51121110998
51121110998,51121110999
51121110999,335454981
171521979,51121111000
51121111000,51121111001
51121111001,51121111002
51121111002,171521981
171521978,51121111003
51121111003,171521982
338857622,51121111004
51121111004,51121111005
51121111005,243541735
171518388,51121111006
51121111006,51121111007
51121111007,338857612
171518388,51121111008
51121111008,51121111009
51121111009,956524719
275506533,51121111010
51121111010,51121111011
51121111011,51121111012
51121111012,275506546
24866376,51121111013
51121111013,171518005
275978576,51121111014
51121111014,51121111015
51121111015,275978577
171517673,51121111016
51121111016,51121111017
51121111017,51121111018
51121111018,51121111019
51121111019,171517654
171517808,51121111020
51121111020,335465680
171516757,51121111021
51121111021,171516761
275978572,51121111022
51121111022,275978577
335465680,51121111023
51121111023,51121111024
51121111024,51121111025
51121111025,171517803
171517765,51121111026
51121111026,171517758
171517364,51121111027
51121111027,51121111028
51121111028,51121111029
51121111029,51121111030
51121111030,51121111031
51121111031,338857644
335455338,51121111032
51121111032,1103096591
171518098,51121111033
51121111033,51121111034
51121111034,171518104
171517373,51121111035
51121111035,51121111036
51121111036,51121111037
51121111037,171517362
1045492546,51121111038
51121111038,1045492547
171517766,51121111039
51121111039,171517765
171517757,51121111040
51121111040,51121111041
51121111041,171517752
275978574,51121111042
51121111042,275978575
24866179,51121111043
51121111043,51121111044
51121111044,51121111045
51121111045,51121111046
51121111046,215656650
1045494397,51121111047
51121111047,275506118
243541627,51121111048
51121111048,51121111049
51121111049,243541624
275506121,51121111050
51121111050,1045492545
171520132,51121111051
51121111051,51121111052
51121111052,51121111053
51121111053,51121111054
51121111054,171520113
1045492545,51121111055
51121111055,335456260
921334850,51121111056
51121111056,51121111057
51121111057,921334851
275978573,51121111058
51121111058,275978572
921334850,51121111059
51121111059,921334853
171521079,51121111060
51121111060,1045494397
171517775,51121111061
51121111061,171517759
171518192,51121111062
51121111062,51121111063
51121111063,171518197
1045492553,51121111064
51121111064,1045492551
921334850,51121111065
51121111065,51121111066
51121111066,921334849
921334851,51121111067
51121111067,921334853
275975502,51121111068
51121111068,51121111069
51121111069,51121111070
51121111070,275975503
171517319,51121111071
51121111071,51121111072
51121111072,51121111073
51121111073,51121111074
51121111074,171517335
221993773,51121111075
51121111075,51121111076
51121111076,51121111077
51121111077,51121111078
51121111078,51121111079
51121111079,813011270
1045448556,51121111080
51121111080,1045448555
24866515,51121111081
51121111081,51121111082
51121111082,880294297
171518839,51121111083
51121111083,51121111084
51121111084,51121111085
51121111085,171518508
171517812,51121111086
51121111086,51121111087
51121111087,171517817
171521850,51121111088
51121111088,51121111089
51121111089,171521962
915023593,51121111090
51121111090,51121111091
51121111091,916273396
915023591,51121111092
51121111092,51121111093
51121111093,915023593
171521853,51121111094
51121111094,171521852
275978578,51121111095
51121111095,275978575
171521969,51121111096
51121111096,51121111097
51121111097,171521853
275980904,51121111098
51121111098,222001712
171522972,51121111099
51121111099,171522962
171518508,51121111100
51121111100,915021356
915023613,51121111101
51121111101,51121111102
51121111102,51121111103
51121111103,171522044
1062385672,51121111104
51121111104,863501719
24866489,51121111105
51121111105,51121111106
51121111106,880294293
171522972,51121111107
51121111107,51121111108
51121111108,51121111109
51121111109,51121111110
51121111110,51121111111
51121111111,51121111112
51121111112,51121111113
51121111113,171522940
171523017,51121111114
51121111114,51121111115
51121111115,51121111116
51121111116,171522985
914890701,51121111117
51121111117,51121111118
51121111118,51121111119
51121111119,51121111120
51121111120,171523008
171523017,51121111121
51121111121,51121111122
51121111122,171522986
948235738,51121111123
51121111123,948245280
171519985,51121111124
51121111124,51121111125
51121111125,171519986
171517688,51121111126
51121111126,171517687
171517769,51121111127
51121111127,51121111128
51121111128,51121111129
51121111129,171517680
171517683,51121111130
51121111130,51121111131
51121111131,171517675
171520040,51121111132
51121111132,948245280
275982028,51121111133
51121111133,171517675
171517820,51121111134
51121111134,171517823
171517820,51121111135
51121111135,51121111136
51121111136,51121111137
51121111137,171517821
24866179,51121111138
51121111138,51121111139
51121111139,51121111140
51121111140,171516760
171517816,51121111141
51121111141,51121111142
51121111142,51121111143
51121111143,51121111144
51121111144,171517783
171517681,51121111145
51121111145,171517688
171522169,51121111146
51121111146,51121111147
51121111147,171522159
914991680,51121111148
51121111148,51121111149
51121111149,914991681
275982028,51121111150
51121111150,171517683
171522159,51121111151
51121111151,51121111152
51121111152,51121111153
51121111153,51121111154
51121111154,171522080
171521897,51121111155
51121111155,914900165
171522159,51121111156
51121111156,51121111157
51121111157,51121111158
51121111158,171521912
851479989,51121111159
51121111159,51121111160
51121111160,851601075
914900165,51121111161
51121111161,914900164
914900166,51121111162
51121111162,51121111163
51121111163,914900165
171517816,51121111164
51121111164,171517823
171521302,51121111165
51121111165,51121111166
51121111166,171521895
171521914,51121111167
51121111167,51121111168
51121111168,51121111169
51121111169,51121111170
51121111170,51121111171
51121111171,171522169
915028632,51121111172
51121111172,51121111173
51121111173,51121111174
51121111174,915028633
24867128,51121111175
51121111175,171521250
171521302,51121111176
51121111176,51121111177
51121111177,51121111178
51121111178,171521897
171521271,51121111179
51121111179,171521282
171521897,51121111180
51121111180,51121111181
51121111181,171521663
171521251,51121111182
51121111182,171521245
171521912,51121111183
51121111183,171521914
171521271,51121111184
51121111184,171521251
915028632,51121111185
51121111185,51121111186
51121111186,171526887
24866578,51121111187
51121111187,51121111188
51121111188,171518651
24867128,51121111189
51121111189,51121111190
51121111190,24867127
24866411,51121111191
51121111191,51121111192
51121111192,51121111193
51121111193,171518234
171518355,51121111194
51121111194,171518360
171525069,51121111195
51121111195,51121111196
51121111196,51121111197
51121111197,171518823
851465632,51121111198
51121111198,806148413
171516369,51121111199
51121111199,918455167
338858921,51121111200
51121111200,51121111201
51121111201,51121111202
51121111202,338859081
171519590,51121111203
51121111203,51121111204
51121111204,51121111205
51121111205,51121111206
51121111206,171519664
171518699,51121111207
51121111207,171518714
335460638,51121111208
51121111208,51121111209
51121111209,171526841
24866179,51121111210
51121111210,51121111211
51121111211,243541720
171517646,51121111212
51121111212,171517644
851775847,51121111213
51121111213,51121111214
51121111214,851775848
171522000,51121111215
51121111215,51121111216
51121111216,51121111217
51121111217,171521952
171521952,51121111218
51121111218,51121111219
51121111219,171521954
243541721,51121111220
51121111220,243541720
171526847,51121111221
51121111221,51121111222
51121111222,915026558
171521974,51121111223
51121111223,51121111224
51121111224,51121111225
51121111225,171521952
851775847,51121111226
51121111226,851488198
171517773,51121111227
51121111227,51121111228
51121111228,171517768
275499568,51121111229
51121111229,51121111230
51121111230,275499539
171517670,51121111231
51121111231,171517686
24866297,51121111232
51121111232,51121111233
51121111233,171518107
171517769,51121111234
51121111234,51121111235
51121111235,51121111236
51121111236,51121111237
51121111237,171517688
171517769,51121111238
51121111238,171517773
171521974,51121111239
51121111239,51121111240
51121111240,51121111241
51121111241,171521940
171517687,51121111242
51121111242,51121111243
51121111243,51121111244
51121111244,171518110
171517647,51121111245
51121111245,51121111246
51121111246,171517648
171517669,51121111247
51121111247,171517670
171521974,51121111248
51121111248,51121111249
51121111249,171521976
171516890,51121111250
51121111250,51121111251
51121111251,51121111252
51121111252,51121111253
51121111253,51121111254
51121111254,51121111255
51121111255,51121111256
51121111256,51121111257
51121111257,51121111258
51121111258,51121111259
51121111259,51121111260
51121111260,51121111261
51121111261,51121111262
51121111262,171516753
243541721,51121111263
51121111263,51121111264
51121111264,275982155
24866182,51121111265
51121111265,51121111266
51121111266,275982155
171517665,51121111267
51121111267,51121111268
51121111268,171517681
338857557,51121111269
51121111269,51121111270
51121111270,171517645
338858966,51121111271
51121111271,338858861
275985673,51121111272
51121111272,171517782
171516880,51121111273
51121111273,171516875
171517809,51121111274
51121111274,171517783
338857554,51121111275
51121111275,171517644
916270537,51121111276
51121111276,171516880
171517809,51121111277
51121111277,51121111278
51121111278,338870888
171517824,51121111279
51121111279,51121111280
51121111280,171517816
171516757,51121111281
51121111281,51121111282
51121111282,51121111283
51121111283,51121111284
51121111284,171516803
171516811,51121111285
51121111285,171516812
335455676,51121111286
51121111286,171517818
851479996,51121111287
51121111287,51121111288
51121111288,171521895
275982943,51121111289
51121111289,51121111290
51121111290,24880052
24866309,51121111291
51121111291,171517823
171517818,51121111292
51121111292,171517812
851472970,51121111293
51121111293,851472971
171517818,51121111294
51121111294,51121111295
51121111295,171517820
171521890,51121111296
51121111296,51121111297
51121111297,851479996
171517782,51121111298
51121111298,171517783
950306752,51121111299
51121111299,950306751
171517823,51121111300
51121111300,335455676
171517781,51121111301
51121111301,51121111302
51121111302,171517809
848561140,51121111303
51121111303,51121111304
51121111304,915034078
171521273,51121111305
51121111305,51121111306
51121111306,51121111307
51121111307,51121111308
51121111308,171521297
915028631,51121111309
51121111309,51121111310
51121111310,915028634
335455676,51121111311
51121111311,171517813
171517809,51121111312
51121111312,51121111313
51121111313,338870890
915030681,51121111314
51121111314,51121111315
51121111315,915030682
171521895,51121111316
51121111316,51121111317
51121111317,851601075
171517665,51121111318
51121111318,171517664
1045496751,51121111319
51121111319,1045496750
171521273,51121111320
51121111320,1045496751
171516891,51121111321
51121111321,171516889
851472970,51121111322
51121111322,171516812
851472970,51121111323
51121111323,335455430
914991680,51121111324
51121111324,171516889
171517784,51121111325
51121111325,171517783
171517648,51121111326
51121111326,51121111327
51121111327,171517645
335455339,51121111328
51121111328,335455341
171518640,51121111329
51121111329,51121111330
51121111330,171518642
171518493,51121111331
51121111331,171518492
171519642,51121111332
51121111332,171519654
171519965,51121111333
51121111333,171519963
171520147,51121111334
51121111334,24866934
171518269,51121111335
51121111335,275977100
171518619,51121111336
51121111336,171518597
335456095,51121111337
51121111337,51121111338
51121111338,335456091
171519906,51121111339
51121111339,335454366
915037590,51121111340
51121111340,51121111341
51121111341,915037589
335456140,51121111342
51121111342,51121111343
51121111343,335456104
921334848,51121111344
51121111344,171516744
171516743,51121111345
51121111345,51121111346
51121111346,921334848
916276957,51121111347
51121111347,51121111348
51121111348,916276956
915037610,51121111349
51121111349,51121111350
51121111350,51121111351
51121111351,171526504
171516888,51121111352
51121111352,916270536
24880447,51121111353
51121111353,51121111354
51121111354,51121111355
51121111355,51121111356
51121111356,51121111357
51121111357,51121111358
51121111358,51121111359
51121111359,24880424
171517743,51121111360
51121111360,171517744
24880451,51121111361
51121111361,51121111362
51121111362,24880447
921334843,51121111363
51121111363,51121111364
51121111364,921334847
171520861,51121111365
51121111365,51121111366
51121111366,51121111367
51121111367,51121111368
51121111368,51121111369
51121111369,171520863
171520983,51121111370
51121111370,51121111371
51121111371,51121111372
51121111372,51121111373
51121111373,51121111374
51121111374,171521947
171520862,51121111375
51121111375,51121111376
51121111376,51121111377
51121111377,171520863
917379426,51121111378
51121111378,51121111379
51121111379,917379427
222001943,51121111380
51121111380,51121111381
51121111381,948259919
171521166,51121111382
51121111382,171521162
806148408,51121111383
51121111383,51121111384
51121111384,51121111385
51121111385,171520814
221975783,51121111386
51121111386,51121111387
51121111387,51121111388
51121111388,221975732
171520814,51121111389
51121111389,51121111390
51121111390,51121111391
51121111391,51121111392
51121111392,171520818
24866360,51121111393
51121111393,51121111394
51121111394,51121111395
51121111395,51121111396
51121111396,171517936
171517755,51121111397
51121111397,51121111398
51121111398,171517756
806148408,51121111399
51121111399,221975738
221975783,51121111400
51121111400,51121111401
51121111401,171520781
171520781,51121111402
51121111402,335454632
171520781,51121111403
51121111403,917381190
171517662,51121111404
51121111404,51121111405
51121111405,171517661
171517649,51121111406
51121111406,51121111407
51121111407,171517651
171520779,51121111408
51121111408,171520781
915019183,51121111409
51121111409,51121111410
51121111410,916273075
171526560,51121111411
51121111411,51121111412
51121111412,171526847
171517646,51121111413
51121111413,171517647
215656349,51121111414
51121111414,171517773
335456091,51121111415
51121111415,51121111416
51121111416,338858517
215656349,51121111417
51121111417,338870913
171517669,51121111418
51121111418,851488198
335456184,51121111419
51121111419,51121111420
51121111420,335456197
335456164,51121111421
51121111421,335456103
915016374,51121111422
51121111422,915016407
335456194,51121111423
51121111423,51121111424
51121111424,335456197
842925165,51121111425
51121111425,51121111426
51121111426,171521661
335456192,51121111427
51121111427,335456184
335456164,51121111428
51121111428,335456158
24867129,51121111429
51121111429,51121111430
51121111430,51121111431
51121111431,51121111432
51121111432,51121111433
51121111433,24867159
24867159,51121111434
51121111434,171521649
171522176,51121111435
51121111435,51121111436
51121111436,51121111437
51121111437,171521926
171521652,51121111438
51121111438,51121111439
51121111439,24867159
215656650,51121111440
51121111440,51121111441
51121111441,51121111442
51121111442,51121111443
51121111443,51121111444
51121111444,51121111445
51121111445,243541722
171522070,51121111446
51121111446,51121111447
51121111447,851775851
171522071,51121111448
51121111448,275503110
243541722,51121111449
51121111449,275982165
171522071,51121111450
51121111450,171522070
171521929,51121111451
51121111451,171521931
171521649,51121111452
51121111452,171521661
171521158,51121111453
51121111453,171521160
171520192,51121111454
51121111454,24866947
171521282,51121111455
51121111455,51121111456
51121111456,51121111457
51121111457,171521302
976093251,51121111458
51121111458,51121111459
51121111459,51121111460
51121111460,51121111461
51121111461,51121111462
51121111462,976093252
171521803,51121111463
51121111463,51121111464
51121111464,171521816
171520858,51121111465
51121111465,51121111466
51121111466,51121111467
51121111467,51121111468
51121111468,171521929
243541288,51121111469
51121111469,335456140
1045492551,51121111470
51121111470,1045492552
335456223,51121111471
51121111471,335456171
335456171,51121111472
51121111472,335456192
335456172,51121111473
51121111473,335456175
922324474,51121111474
51121111474,922324473
335456181,51121111475
51121111475,51121111476
51121111476,338858519
335456173,51121111477
51121111477,51121111478
51121111478,335456194
171521144,51121111479
51121111479,1045488477
335455341,51121111480
51121111480,338874685
171521361,51121111481
51121111481,51121111482
51121111482,51121111483
51121111483,51121111484
51121111484,171521376
275990493,51121111485
51121111485,24866484
215650335,51121111486
51121111486,51121111487
51121111487,171521361
1132296846,51121111488
51121111488,171521044
948255653,51121111489
51121111489,51121111490
51121111490,51121111491
51121111491,51121111492
51121111492,171521934
171520032,51121111493
51121111493,51121111494
51121111494,275499598
335456260,51121111495
51121111495,275506129
805731792,51121111496
51121111496,805731790
275506532,51121111497
51121111497,51121111498
51121111498,171521166
24866297,51121111499
51121111499,171517687
171519992,51121111500
51121111500,275499567
171517769,51121111501
51121111501,51121111502
51121111502,51121111503
51121111503,51121111504
51121111504,171517785
171517670,51121111505
51121111505,51121111506
51121111506,51121111507
51121111507,171518099
171517804,51121111508
51121111508,171517801
976093251,51121111509
51121111509,51121111510
51121111510,51121111511
51121111511,51121111512
51121111512,171521060
335456173,51121111513
51121111513,335456175
243541288,51121111514
51121111514,335456172
171517669,51121111515
51121111515,51121111516
51121111516,171518095
979698928,51121111517
51121111517,335456175
171517804,51121111518
51121111518,171517803
243541664,51121111519
51121111519,171517654
171517654,51121111520
51121111520,51121111521
51121111521,51121111522
51121111522,243541665
171517630,51121111523
51121111523,51121111524
51121111524,1061991154
171517805,51121111525
51121111525,171517803
1061991154,51121111526
51121111526,1061991155
171517750,51121111527
51121111527,171517743
171517764,51121111528
51121111528,171517791
1061991156,51121111529
51121111529,1061991157
171517629,51121111530
51121111530,171517630
1045479724,51121111531
51121111531,1045491735
171521160,51121111532
51121111532,51121111533
51121111533,171521157
171517765,51121111534
51121111534,171517764
24866292,51121111535
51121111535,51121111536
51121111536,51121111537
51121111537,24866293
877710875,51121111538
51121111538,275506129
171521195,51121111539
51121111539,171521190
171521160,51121111540
51121111540,171521183
171516786,51121111541
51121111541,1114900394
171521156,51121111542
51121111542,877710875
171516745,51121111543
51121111543,51121111544
51121111544,171516786
1114900394,51121111545
51121111545,921334850
24880447,51121111546
51121111546,51121111547
51121111547,979707342
171520898,51121111548
51121111548,51121111549
51121111549,51121111550
51121111550,171520864
915037610,51121111551
51121111551,915037589
171520863,51121111552
51121111552,171520864
915037610,51121111553
51121111553,24880424
171521246,51121111554
51121111554,51121111555
51121111555,171521271
171521649,51121111556
51121111556,51121111557
51121111557,51121111558
51121111558,171521281
171522068,51121111559
51121111559,51121111560
51121111560,51121111561
51121111561,51121111562
51121111562,171521662
171521661,51121111563
51121111563,171521662
171521281,51121111564
51121111564,51121111565
51121111565,171521250
851775852,51121111566
51121111566,51121111567
51121111567,51121111568
51121111568,51121111569
51121111569,51121111570
51121111570,51121111571
51121111571,171521912
171519978,51121111572
51121111572,171519980
171519956,51121111573
51121111573,171519978
851775851,51121111574
51121111574,851775852
171522277,51121111575
51121111575,51121111576
51121111576,51121111577
51121111577,171522276
24867129,51121111578
51121111578,51121111579
51121111579,171521618
914900166,51121111580
51121111580,51121111581
51121111581,51121111582
51121111582,851775851
171521249,51121111583
51121111583,275501370
171521623,51121111584
51121111584,51121111585
51121111585,171521618
275501370,51121111586
51121111586,171521618
171522169,51121111587
51121111587,275503099
171520585,51121111588
51121111588,51121111589
51121111589,171520583
171521195,51121111590
51121111590,51121111591
51121111591,171521253
24880605,51121111592
51121111592,51121111593
51121111593,51121111594
51121111594,51121111595
51121111595,215647883
275506477,51121111596
51121111596,171520964
171521186,51121111597
51121111597,51121111598
51121111598,171521190
171526560,51121111599
51121111599,51121111600
51121111600,51121111601
51121111601,171526572
171517755,51121111602
51121111602,51121111603
51121111603,171517758
921334849,51121111604
51121111604,921334847
338858519,51121111605
51121111605,335456188
171521195,51121111606
51121111606,171521197
171517755,51121111607
51121111607,51121111608
51121111608,171517750
1045479727,51121111609
51121111609,335455270
338858512,51121111610
51121111610,335456079
921334847,51121111611
51121111611,51121111612
51121111612,950306751
1045492548,51121111613
51121111613,171521079
335456091,51121111614
51121111614,335456164
335456099,51121111615
51121111615,335456091
171521679,51121111616
51121111616,51121111617
51121111617,171521678
171521671,51121111618
51121111618,171521678
171519045,51121111619
51121111619,51121111620
51121111620,51121111621
51121111621,275498624
171519046,51121111622
51121111622,51121111623
51121111623,51121111624
51121111624,171519045
171519045,51121111625
51121111625,51121111626
51121111626,171519041
335456188,51121111627
51121111627,335456099
171519049,51121111628
51121111628,171519046
275498634,51121111629
51121111629,51121111630
51121111630,51121111631
51121111631,51121111632
51121111632,171519094
171519094,51121111633
51121111633,51121111634
51121111634,171519045
171519049,51121111635
51121111635,51121111636
51121111636,171519055
171519094,51121111637
51121111637,51121111638
51121111638,171519099
915040536,51121111639
51121111639,915040538
171521218,51121111640
51121111640,171521200
171519046,51121111641
51121111641,51121111642
51121111642,171519040
915044918,51121111643
51121111643,915044917
171519096,51121111644
51121111644,171519049
219464603,51121111645
51121111645,51121111646
51121111646,976093880
171520126,51121111647
51121111647,51121111648
51121111648,51121111649
51121111649,51121111650
51121111650,51121111651
51121111651,171520111
976093881,51121111652
51121111652,51121111653
51121111653,976093880
171521435,51121111654
51121111654,51121111655
51121111655,51121111656
51121111656,171521701
338857623,51121111657
51121111657,51121111658
51121111658,171513638
171521635,51121111659
51121111659,171521634
24867188,51121111660
51121111660,51121111661
51121111661,171522150
338857674,51121111662
51121111662,51121111663
51121111663,338857665
171521685,51121111664
51121111664,275501344
171521680,51121111665
51121111665,171521685
171521642,51121111666
51121111666,171521635
171521642,51121111667
51121111667,171521643
915019376,51121111668
51121111668,915019375
171521435,51121111669
51121111669,51121111670
51121111670,51121111671
51121111671,171521433
171517374,51121111672
51121111672,51121111673
51121111673,51121111674
51121111674,338857658
24866056,51121111675
51121111675,275497688
338857663,51121111676
51121111676,338857658
24866067,51121111677
51121111677,215673360
24867156,51121111678
51121111678,51121111679
51121111679,51121111680
51121111680,51121111681
51121111681,171521433
275503071,51121111682
51121111682,275503072
171521428,51121111683
51121111683,51121111684
51121111684,51121111685
51121111685,51121111686
51121111686,171521424
171521680,51121111687
51121111687,51121111688
51121111688,51121111689
51121111689,51121111690
51121111690,171521641
171521633,51121111691
51121111691,51121111692
51121111692,51121111693
51121111693,171521634
171515878,51121111694
51121111694,338857241
171514573,51121111695
51121111695,915041722
915024554,51121111696
51121111696,51121111697
51121111697,243541974
171519042,51121111698
51121111698,171519044
24867157,51121111699
51121111699,51121111700
51121111700,171521429
851472967,51121111701
51121111701,851472968
999962738,51121111702
51121111702,999960125
335455052,51121111703
51121111703,51121111704
51121111704,851472966
171521679,51121111705
51121111705,171521680
171514556,51121111706
51121111706,51121111707
51121111707,338857927
999962731,51121111708
51121111708,999962729
338857662,51121111709
51121111709,51121111710
51121111710,51121111711
51121111711,51121111712
51121111712,171517369
338857662,51121111713
51121111713,338857665
999962731,51121111714
51121111714,999962733
338857663,51121111715
51121111715,51121111716
51121111716,51121111717
51121111717,338857678
335455046,51121111718
51121111718,51121111719
51121111719,335455047
999962733,51121111720
51121111720,999962735
851472967,51121111721
51121111721,51121111722
51121111722,851472969
999962735,51121111723
51121111723,999962738
851472966,51121111724
51121111724,51121111725
51121111725,851472969
171522234,51121111726
51121111726,51121111727
51121111727,171522237
338857669,51121111728
51121111728,338857665
215652826,51121111729
51121111729,51121111730
51121111730,171521711
851472966,51121111731
51121111731,851472967
24867190,51121111732
51121111732,51121111733
51121111733,335455363
171521736,51121111734
51121111734,51121111735
51121111735,51121111736
51121111736,51121111737
51121111737,51121111738
51121111738,976093880
335454416,51121111739
51121111739,51121111740
51121111740,335454421
171522231,51121111741
51121111741,51121111742
51121111742,171522237
215652826,51121111743
51121111743,171521736
243542369,51121111744
51121111744,51121111745
51121111745,51121111746
51121111746,948237801
171519003,51121111747
51121111747,51121111748
51121111748,916276323
275500501,51121111749
51121111749,24880597
171520126,51121111750
51121111750,171520148
171517374,51121111751
51121111751,335455035
171527060,51121111752
51121111752,51121111753
51121111753,275500501
842866291,51121111754
51121111754,243541574
24866933,51121111755
51121111755,24866934
275975507,51121111756
51121111756,275975502
335455035,51121111757
51121111757,51121111758
51121111758,51121111759
51121111759,171517462
171517373,51121111760
51121111760,51121111761
51121111761,171517374
171520126,51121111762
51121111762,51121111763
51121111763,171520166
999960122,51121111764
51121111764,999962409
24866936,51121111765
51121111765,51121111766
51121111766,171520148
24866936,51121111767
51121111767,51121111768
51121111768,243541746
275975511,51121111769
51121111769,275975502
275975513,51121111770
51121111770,51121111771
51121111771,275975511
335454839,51121111772
51121111772,335454837
171521711,51121111773
51121111773,51121111774
51121111774,51121111775
51121111775,171521704
171521704,51121111776
51121111776,171521701
806180456,51121111777
51121111777,51121111778
51121111778,51121111779
51121111779,51121111780
51121111780,806180457
171521426,51121111781
51121111781,171521428
976098816,51121111782
51121111782,171519111
1060089630,51121111783
51121111783,171521423
171521428,51121111784
51121111784,171521433
171521423,51121111785
51121111785,171521426
171517350,51121111786
51121111786,51121111787
51121111787,171517369
171517369,51121111788
51121111788,51121111789
51121111789,51121111790
51121111790,171517366
24866456,51121111791
51121111791,51121111792
51121111792,24866472
171519107,51121111793
51121111793,51121111794
51121111794,171517369
171517350,51121111795
51121111795,51121111796
51121111796,51121111797
51121111797,171517366
24866450,51121111798
51121111798,51121111799
51121111799,171518415
171517364,51121111800
51121111800,51121111801
51121111801,171517366
24866456,51121111802
51121111802,24866450
949531428,51121111803
51121111803,243541226
171519107,51121111804
51121111804,51121111805
51121111805,243541574
171519107,51121111806
51121111806,171517353
171525944,51121111807
51121111807,51121111808
51121111808,51121111809
51121111809,51121111810
51121111810,51121111811
51121111811,51121111812
51121111812,51121111813
51121111813,915021398
243540964,51121111814
51121111814,243540963
999960322,51121111815
51121111815,999960321
915046517,51121111816
51121111816,171523509
243541008,51121111817
51121111817,243541006
915041033,51121111818
51121111818,915041032
915043475,51121111819
51121111819,915043474
915046518,51121111820
51121111820,915046517
215648808,51121111821
51121111821,215648672
916274964,51121111822
51121111822,918459970
243540967,51121111823
51121111823,243540964
275213672,51121111824
51121111824,51121111825
51121111825,916276655
171523430,51121111826
51121111826,171523225
243540967,51121111827
51121111827,243540970
275213700,51121111828
51121111828,915043572
243540970,51121111829
51121111829,51121111830
51121111830,51121111831
51121111831,243540985
915043573,51121111832
51121111832,915043572
171523448,51121111833
51121111833,915041032
915014788,51121111834
51121111834,51121111835
51121111835,915014789
171523179,51121111836
51121111836,171523170
915042897,51121111837
51121111837,915042893
275213666,51121111838
51121111838,51121111839
51121111839,51121111840
51121111840,915043475
171523454,51121111841
51121111841,51121111842
51121111842,171523431
24866942,51121111843
51121111843,51121111844
51121111844,171520177
916273793,51121111845
51121111845,51121111846
51121111846,51121111847
51121111847,51121111848
51121111848,51121111849
