source,target,level
914984609,918508173,5
914985165,914985164,5
914985548,914985547,5
914985595,914985594,5
914985602,914985601,5
914985600,914985548,5
914985548,914985595,5
914985547,914985609,5
914985797,914985796,5
914986686,914986685,5
918459963,914987073,5
914987078,914987079,5
914987077,914987080,5
914987076,914987081,5
914987084,914987085,5
914987127,914987126,5
914987132,918459957,5
914987142,914987141,5
914987187,914987188,5
914987313,914987314,5
914987384,914987383,5
914987578,914987579,5
914987577,914987580,5
914987581,914987579,5
914987615,914987614,5
914987614,914987618,5
914987614,914987630,5
914987632,914987384,5
914987630,914987654,5
918464437,914987890,5
914987927,914987926,5
914988026,914988025,5
914988525,914988524,5
914988607,918464459,5
918464465,914988641,5
914988642,914988629,5
918458220,914988655,5
919490829,914988693,5
914988629,914988696,5
918459960,914988699,5
243540869,914988928,5
171509768,914989197,5
914989317,918466671,5
914989321,914989320,5
914990594,914990593,5
914990650,914990651,5
914990660,914990651,5
914990714,914990709,5
914990711,914990715,5
914990716,914990710,5
914990651,914990713,5
914990712,914990717,5
914990718,914990706,5
914990719,914990708,5
914990593,914990707,5
914990867,914990866,5
914990868,914990865,5
914990864,914990869,5
914990888,914990887,5
914990886,914990889,5
914990989,914990990,5
914991009,914990989,5
919930586,914991137,5
914991162,914991161,5
914991325,914991324,5
914991417,914991324,5
914991324,914991461,5
914991464,914991462,5
914991463,914991465,5
914991462,914991466,5
918508168,914991533,5
914991668,914991667,5
914991681,914991680,5
914991682,914991683,5
914991841,914991842,5
914991841,918508169,5
914991908,914991909,5
914991909,914992018,5
914992085,914992086,5
914992120,914992119,5
914992329,914992328,5
914992465,918466680,5
914992488,914992487,5
914992491,914992487,5
914992519,914992520,5
919845027,914992519,5
914992487,914992465,5
914992655,914992656,5
914992657,914992655,5
914993000,914992999,5
914992999,914993006,5
914993038,914992999,5
914993044,914993045,5
914993114,914993115,5
914987654,914993115,5
914993223,914993224,5
914993300,918461180,5
918461182,914993598,5
914993845,914993846,5
914993950,918466685,5
914994158,918540232,5
914994242,914994239,5
914994240,914994243,5
914994241,914994244,5
914994409,914994408,5
914994410,914994411,5
914994415,914994413,5
914994416,914994414,5
914994417,914994408,5
914994420,914994410,5
914994408,171517573,5
914994411,919930587,5
914994565,914994410,5
914994755,914994757,5
914994758,914994755,5
914994759,914994756,5
914994761,914994760,5
914994834,914994835,5
914994849,914994760,5
914994853,914994852,5
914994760,914994834,5
914995063,914995064,5
918461178,914995063,5
914995208,914995207,5
914995234,914995235,5
914995455,914995456,5
914995596,914995455,5
914995672,914995673,5
914996357,914996358,5
914996431,914996432,5
914996669,914996670,5
914996701,914996702,5
914996759,914996758,5
914996766,914996767,5
914996778,914996777,5
918466694,914996798,5
914996800,914996799,5
914996807,914996767,5
914996817,243540872,5
914997000,914996999,5
914997364,918458218,5
914997405,914996999,5
918458213,914997455,5
914997468,918461177,5
914997893,914997892,5
914997980,914997979,5
918469859,914998103,5
914998174,919490830,5
914998207,914998206,5
171524156,914998263,5
914998277,914998278,5
914998277,914998322,5
919837306,914998207,5
914998954,914998953,5
914998986,914998987,5
171512888,914998994,5
914998997,914998994,5
914998986,914999016,5
915000722,915000721,5
915001480,915001479,5
915001485,915001482,5
915001486,915001484,5
915001487,915001483,5
915001791,915001790,5
915001851,915001852,5
915001860,915001861,5
915001864,918466691,5
915001876,915001877,5
915001878,24880919,5
915001881,918466684,5
915001890,918466689,5
915001877,915001902,5
918469870,915001877,5
915002034,915001981,5
915003287,915003288,5
915003290,915003289,5
915003301,915003290,5
915003288,915003326,5
915003289,915003544,5
915003545,915003543,5
915003558,915003557,5
915003567,915003568,5
915003557,915003567,5
915003601,915003602,5
918464447,915003607,5
915003621,915003620,5
915003568,915003664,5
918464446,915003567,5
915004017,171512905,5
915004041,915004040,5
915004040,915004017,5
915004252,918464453,5
915004925,915005002,5
915005002,915005001,5
915004999,915004925,5
915005001,918461175,5
915005195,915005196,5
915005245,915005244,5
915005260,915005259,5
915008019,919930581,5
915008043,915008019,5
915008048,915008047,5
915008047,915008251,5
918458227,915008394,5
915008439,915008438,5
915008454,915008453,5
915008453,918459955,5
915008517,918466678,5
915008702,915008703,5
918466670,915008704,5
915008703,915008729,5
918508174,915008738,5
915008780,24864632,5
915009397,915009398,5
915009399,915009397,5
915009451,915009450,5
915009500,915009499,5
915010122,915010123,5
918464458,915011003,5
915011038,915011037,5
915011037,915011039,5
915011071,915011038,5
915011093,915011038,5
915011039,915011104,5
915011144,915011145,5
915011654,915011653,5
915011657,915011656,5
335462939,915011848,5
915011860,335462939,5
915011967,915011966,5
915012889,915012890,5
915012943,915012942,5
915013443,915013444,5
915013447,915013448,5
915014347,915014346,5
915014426,915014425,5
915014676,915014677,5
915014692,915014693,5
918469865,915014725,5
918466674,915014738,5
915014788,915014789,5
918466675,915014801,5
915014738,915014806,5
915014810,918459967,5
915014814,918466672,5
171526348,915015338,5
171526340,915015348,5
915015601,918466676,5
915016003,171513682,5
915016010,915016011,5
915016097,915016098,5
915016348,915016347,5
915016374,915016375,5
915016409,915016408,5
915016407,915016374,5
915016507,915016508,5
915016583,915016576,5
915016615,915016616,5
915017052,915017055,5
915017056,915017054,5
915017053,915017057,5
915017123,915017121,5
915017124,915017122,5
915017125,915017120,5
915017865,915017864,5
915018239,915018238,5
915018262,915018263,5
918469856,915018387,5
915018388,915018389,5
915018994,918464461,5
915019183,171522017,5
915019375,915019376,5
915019377,915019375,5
918464457,915019453,5
915019493,915019373,5
915019888,24881209,5
918464463,915019962,5
915020172,915020171,5
915020678,915020679,5
915020791,915020792,5
915020792,915020800,5
915021358,915021359,5
915021356,915021360,5
915021361,915021357,5
915021384,915021383,5
171525944,915021398,5
915021503,918464450,5
915022466,915022465,5
915022465,915022480,5
915023462,915023461,5
915023473,915023461,5
215646662,915023490,5
915023569,915023461,5
915023490,915023569,5
915023592,915023590,5
915023591,915023593,5
915023614,915023613,5
805731790,915023617,5
915024004,915024003,5
915024121,915024122,5
915024139,915024138,5
915024489,915024490,5
915024490,915024501,5
915024506,915024534,5
915024523,915024490,5
915024534,171528484,5
915024554,915024555,5
171526414,915024567,5
915024568,171526414,5
915024594,915024593,5
915024605,915024606,5
915024637,915024636,5
915024638,915024639,5
915025256,915025255,5
915025255,915025257,5
915025258,915025254,5
915025532,915025533,5
915025738,915025736,5
915025737,915025739,5
918469868,915026015,5
915026025,918469869,5
915026074,171520587,5
915026294,915026293,5
915026295,915026292,5
915026559,915026558,5
915026603,915026605,5
915026606,915026602,5
915026604,915026607,5
915026687,915026686,5
915026734,915026733,5
915026687,915026734,5
915026783,915026785,5
915026784,915026786,5
915026782,915026787,5
915026871,915026872,5
915027142,915027143,5
915027141,915027144,5
918508175,915027531,5
276016220,918508175,5
915027734,171529373,5
915027759,915027760,5
915028073,915028074,5
915028111,915028112,5
915028119,915028120,5
915028133,915028132,5
915028131,915028134,5
915028136,915028135,5
915028162,915028161,5
915028163,915028160,5
915028159,915028111,5
915028160,915028119,5
915028632,915028633,5
915028631,915028634,5
171510434,915028718,5
915029008,915029005,5
915029006,915029009,5
915029007,915029010,5
915029401,918508170,5
915030388,24865824,5
918461179,915030419,5
915030635,915030634,5
915030658,915030657,5
915030682,915030681,5
915030680,915030683,5
171510444,915031252,5
918464438,915031274,5
915031332,915031333,5
915031333,915031335,5
171510467,915031387,5
215646571,915031487,5
915031494,215646571,5
915031571,918508176,5
171534853,915031585,5
915031594,915031593,5
915031959,915031960,5
915031982,915031981,5
915031981,915032005,5
915032307,915032308,5
915032338,915032336,5
915032307,915032337,5
915032498,915032499,5
915032576,915032577,5
915032613,915032614,5
915032616,915032615,5
915032623,851850712,5
915033569,915033568,5
915033570,915033567,5
915033672,915033671,5
915033681,915033680,5
915033671,915033680,5
915033680,915033707,5
335463543,915033954,5
918461185,915034048,5
915034063,915034064,5
848561140,915034078,5
915034098,915034099,5
915035383,918459964,5
915035555,915035554,5
915035777,915035778,5
915035990,915035991,5
915036143,915036142,5
915036167,915036168,5
915036167,915036143,5
915036211,915036212,5
915036385,915036386,5
915036403,915036212,5
915036517,915036518,5
915036572,915036517,5
915036586,915036587,5
915036594,915036517,5
915036386,915036211,5
915036607,915036606,5
915036694,915036693,5
915036715,915036716,5
171523386,915036728,5
915037029,915037030,5
915037060,915037059,5
915037030,915037058,5
915037447,918508165,5
915037453,915037454,5
915037468,915037469,5
915037468,915037475,5
915037532,915037531,5
915037540,171530158,5
919930578,919930579,5
915037590,915037589,5
915037589,915037610,5
915037662,915037661,5
915037723,915037722,5
915037725,915037726,5
915037799,915037798,5
915037800,915037797,5
915037801,915037796,5
915037833,915037831,5
915037832,915037834,5
915037835,915037830,5
915037830,915037836,5
915038052,915038053,5
915038323,915038324,5
915038453,915038454,5
915038453,915038548,5
915038676,915038675,5
915038454,915038674,5
915039019,915039020,5
915039149,915039020,5
915039277,915039276,5
915039283,915039277,5
915039337,915039335,5
915039338,915039336,5
915039337,915039349,5
915039564,915039563,5
915040101,915040102,5
915040276,915040275,5
915040409,915040410,5
915040487,915040409,5
915040492,915040491,5
915040492,915040505,5
915040534,915040537,5
915040536,915040538,5
915040535,915040539,5
171521450,915040581,5
915040726,915040581,5
915040725,915040581,5
915040813,915040814,5
915041032,915041033,5
915041068,171523473,5
915041483,171518482,5
915041722,915041723,5
915041761,915041760,5
915041884,915041883,5
915042224,915042225,5
171529547,915042427,5
915042427,915042565,5
915042717,915042718,5
915042718,915042730,5
915042897,915042893,5
915042898,915042896,5
915042899,915042894,5
915042900,915042895,5
915043020,915043019,5
915043449,915043450,5
915043476,915043475,5
915043477,915043474,5
915043495,915043494,5
915043496,915043493,5
915043572,915043573,5
915044033,915044034,5
915044069,915044033,5
915044606,915044607,5
915044629,915044606,5
915044790,915044791,5
915044849,915044848,5
915044909,915044849,5
915044919,915044918,5
915044920,915044917,5
915045149,915045148,5
915045195,915045196,5
915045194,915045197,5
915045213,915045212,5
915045315,915045149,5
915045747,915045746,5
915045746,915045745,5
918469871,915045754,5
915045962,915045961,5
171519249,915046225,5
915046277,915046278,5
915046369,915046370,5
915046370,915046382,5
915046395,915046396,5
915046518,915046517,5
915056578,915056577,5
916249355,916249356,5
916249355,916249357,5
916249452,916249453,5
916249450,916249454,5
916249455,916249451,5
916249466,916249468,5
916249467,916249469,5
916251945,916251946,5
916251990,916251945,5
916252842,916252841,5
916253004,916253005,5
916253003,916253006,5
916254245,915026784,5
918466667,916254672,5
916254705,918466688,5
918466687,916254742,5
916255983,916255982,5
916255996,916255995,5
916256019,916255982,5
916255995,916256018,5
916268545,914975899,5
916268601,914975970,5
918459953,916268942,5
916268946,916268947,5
916268942,916268946,5
919928254,914977470,5
916269060,914978162,5
916269074,918459962,5
916269075,916269074,5
918466683,916269084,5
914979443,914979634,5
916269110,914979212,5
916269111,916269112,5
916269522,916269523,5
914985796,916269740,5
916269796,914987187,5
914987188,914987132,5
916270538,916270537,5
916270539,916270536,5
916270662,916270665,5
914992328,916270663,5
916270664,916270666,5
914992656,916270675,5
918466693,916270848,5
916271087,916271086,5
914996758,914996799,5
914996999,918458219,5
914998278,916271226,5
916271228,916271229,5
914998322,914998278,5
914998994,914998986,5
915000721,918459956,5
915001860,915001881,5
916271705,916271704,5
916271786,915003290,5
915003288,918508166,5
916271805,918464442,5
915008047,916272211,5
915008454,916272233,5
916272234,916272235,5
915008438,916272236,5
916272365,915011144,5
916272366,916272367,5
918469866,915014676,5
916272671,915014693,5
915016003,915016010,5
915018238,916273018,5
916273020,915018262,5
916273058,915018387,5
916273067,915018994,5
916273075,915019183,5
916273096,915019962,5
915021384,916273287,5
915023593,916273396,5
916273490,916273489,5
916273792,915026294,5
916273793,916273794,5
916273833,915026687,5
915026734,916273840,5
918508171,916274040,5
915030419,916274175,5
916274399,915032307,5
916274457,916274458,5
916274469,916274468,5
916274470,916274469,5
916274880,916274881,5
916274919,916274918,5
918459970,916274964,5
916274995,916274996,5
918459969,916274998,5
916275134,916275132,5
916275133,916275135,5
916275200,916275201,5
915036142,915036403,5
915036594,915036385,5
916275282,916275283,5
916275300,916275299,5
916275298,916275301,5
916275448,916275447,5
916275493,916275492,5
916275531,916275532,5
916275533,916275534,5
916275553,916275552,5
916275561,916275560,5
916275613,916275614,5
916275635,916275634,5
916275678,915039337,5
916275795,916275794,5
916275816,916275817,5
916275875,916275872,5
916275873,916275876,5
916275877,916275874,5
916275878,916275871,5
916275879,916275869,5
916275880,916275870,5
335461847,916276302,5
916276324,916276323,5
915044607,916276322,5
915044849,916276336,5
916276340,916276345,5
916276346,916276344,5
916276347,916276343,5
916276342,916276348,5
916276349,916276341,5
916276354,916276350,5
916276355,916276352,5
916276356,916276353,5
916276357,916276351,5
916276453,171534538,5
916276656,916276654,5
916276657,916276655,5
916276748,915045747,5
918458221,916276829,5
916276957,916276956,5
916276983,916276980,5
916276982,916276984,5
916276981,915046278,5
916277037,916277038,5
915046369,915046382,5
916277085,338858754,5
916277172,916277173,5
916277171,916277174,5
916277191,916277190,5
915056577,916282551,5
916249468,916320547,5
918461184,916322101,5
914965170,917378360,5
914975970,917379320,5
918466666,917379414,5
918459954,917379421,5
917379423,918466695,5
917379427,917379426,5
916268942,917379428,5
914977238,919930588,5
917379447,917379445,5
917379446,917379448,5
917379444,917379449,5
917379443,917379450,5
918469861,916269111,5
916269522,917379634,5
916269766,919928253,5
914987084,917379798,5
917379799,917379800,5
917379836,914988638,5
917379880,917379879,5
917380038,914991909,5
917380040,917380039,5
917380089,917380091,5
917380090,917380092,5
917380121,917380122,5
917380248,917380250,5
917380249,917380251,5
917380245,914996766,5
243540872,914996759,5
917380281,917380279,5
917380278,917380282,5
916271229,917380280,5
916271805,917380506,5
915018387,917381189,5
917381191,917381190,5
917381375,917381376,5
917381377,917381374,5
917381669,917381670,5
917382448,916274996,5
917382686,915036715,5
917382954,915038453,5
915040537,917383004,5
916275817,917383067,5
917383399,917383400,5
917709837,917709838,5
917710462,917710465,5
917710466,917710463,5
917710467,917710464,5
917754534,916269522,5
917754671,918464441,5
917755081,917755080,5
917755733,914987384,5
914987383,917755876,5
917755910,917755909,5
917756027,914988638,5
917756033,917756032,5
916269740,917756031,5
917761011,917761012,5
917763321,917763320,5
917767678,916273020,5
917767677,917767679,5
916274175,917768589,5
917773813,335461848,5
917773880,915045212,5
917773879,915045315,5
915046382,917773888,5
915018262,917933972,5
917941826,917941825,5
917980476,917980477,5
243543189,917382686,5
914987383,918458222,5
918265394,918265395,5
918265729,918265728,5
171516369,918455167,5
918455167,915039444,5
916275365,918455169,5
918455169,918455168,5
916275532,918455170,5
918455170,919930580,5
917383067,918455861,5
918455861,915040735,5
914997892,918458213,5
918458212,918458213,5
918458214,918458215,5
918458215,914976212,5
916271170,918458218,5
918458218,918458217,5
915009546,918458225,5
918458225,918458223,5
915009605,918458226,5
918458224,918458226,5
918459953,918459952,5
918459953,916268946,5
918459958,918459960,5
914988698,918459960,5
915014697,918459967,5
918459967,918459966,5
918459968,915001479,5
918461177,914997465,5
918461177,918461176,5
274783645,918461180,5
918461180,916270753,5
918461181,918461182,5
918461182,916270763,5
915016576,918461184,5
918461183,918461184,5
918464436,918464437,5
918464437,916269868,5
917379667,918464441,5
918464441,918464440,5
915003679,918464444,5
918464444,918464443,5
916271803,918464445,5
918464445,918464444,5
915003698,918464445,5
914997416,918464449,5
918464449,918464448,5
915021386,918464451,5
918464451,24866007,5
918464451,915021425,5
915004264,918464453,5
918464453,918464452,5
918464456,918464457,5
915019373,918464457,5
918464460,916269796,5
918464464,171509744,5
918464464,917379592,5
918464466,918464467,5
918464467,917379525,5
914978940,918464467,5
915008468,918466670,5
918466670,918466669,5
918466673,918466674,5
918466674,915014811,5
916254717,918466687,5
918466690,918466691,5
918466691,915001907,5
918466692,918466693,5
918466693,914995455,5
918469858,918469859,5
918469859,914988629,5
918469862,918469863,5
918469863,915001981,5
918469864,918469865,5
918469865,915014805,5
275508761,918508165,5
918508165,915037468,5
918508168,918508167,5
918508168,914991536,5
916249468,918508169,5
918508169,915044069,5
918466686,918466687,5
916269279,919513996,5
919513995,919513996,5
919514924,919514925,5
914988638,919930583,5
919930583,914988639,5
917379822,914988639,5
914988639,919930582,5
914991161,919930586,5
919930586,919930585,5
922329141,922329145,5
922329148,922329147,5
922329148,335463469,5
915032436,948257946,5
950311305,950311304,5
950311307,950311306,5
956524712,956524714,5
956524714,956524713,5
956524713,956524716,5
956524716,956524717,5
956524717,956524715,5
956524716,956524718,5
956524718,956524720,5
956524717,956524720,5
956524719,956524721,5
956524721,956524718,5
956524721,956524720,5
956524712,956524722,5
956524722,956524715,5
956524722,243541735,5
956524715,957565728,5
915027090,957598843,5
957598843,918466696,5
956524714,956524722,5
956524711,956524712,5
964804447,964804446,5
976199205,976199206,5
338857622,243541735,5
979562782,979562783,5
979672969,979672968,5
979672972,979672973,5
979687305,914994411,5
979687307,979687306,5
979687309,979687308,5
979687311,979687310,5
979687312,979687313,5
979688778,979688779,5
979688781,979688780,5
979688784,979688783,5
979688786,979688785,5
979692030,979692031,5
979692034,979692035,5
979695109,979695108,5
979695110,171529466,5
979698923,979698922,5
979698925,979698924,5
335456175,979698928,5
979698929,979698930,5
979698932,979698931,5
979703375,979703374,5
979704818,979704817,5
979704820,979704819,5
335462976,979704821,5
215652439,979704822,5
979704822,171525225,5
979704823,979704822,5
979707343,979707342,5
979753657,979753656,5
979795801,979795802,5
999960124,999960123,5
999960121,999960125,5
999960126,999960125,5
999960123,999960127,5
999960128,999960126,5
999960129,999960126,5
999960128,999960129,5
999960130,999960128,5
999960131,999960129,5
999960130,999960131,5
999960132,999960130,5
999960133,999960131,5
999960132,999960133,5
999960134,999960132,5
999960135,999960133,5
999960134,999960135,5
999960136,999960134,5
999960137,999960135,5
999960136,999960137,5
999960138,999960136,5
999960139,999960137,5
999960138,999960139,5
999960140,999960138,5
999960141,999960139,5
999960140,999960141,5
999960142,999960140,5
999960143,999960141,5
999960142,999960143,5
999960144,999960142,5
999960145,999960143,5
999960144,999960145,5
999960146,999960144,5
999960147,999960145,5
999960146,999960147,5
999960148,999960146,5
999960149,999960147,5
999960148,999960149,5
999960150,999960148,5
999960151,999960149,5
999960150,999960151,5
999960152,999960150,5
999960153,999960151,5
999960152,999960153,5
999960154,999960152,5
999960154,999960127,5
999960127,999960155,5
999960155,999960153,5
999960154,999960155,5
999960123,999960156,5
999960156,999960122,5
999960157,999960122,5
999960158,999960156,5
999960159,999960123,5
999960159,999960158,5
999960157,999960160,5
999960160,999960158,5
999960161,999960159,5
999960161,999960157,5
999960161,999960160,5
999960163,848561135,5
999960164,999960166,5
999960166,999960165,5
999960168,999960167,5
999960168,999960170,5
999960170,999960169,5
999960170,999960172,5
999960172,999960171,5
999960174,999960173,5
999960174,999960176,5
999960176,999960175,5
999960176,999960178,5
999960178,999960163,5
999960178,999960177,5
999960179,999960180,5
999960181,999960182,5
999960181,999960183,5
999960183,999960179,5
999960183,999960121,5
999960184,999960181,5
999960184,999960185,5
999960186,999960184,5
999960186,999960188,5
999960189,999960186,5
999960189,999960188,5
999960188,999960190,5
999960191,999960190,5
999960190,999960192,5
999960193,999960191,5
999960193,999960192,5
999960192,999960194,5
999960194,999960187,5
999960195,999960193,5
999960195,999960194,5
999960195,999960197,5
999960197,999960196,5
999960197,999960199,5
999960199,999960200,5
999960200,999960198,5
999960201,999960162,5
999960201,999960200,5
999960199,999960202,5
999960202,999960201,5
999960204,999960203,5
999960205,999960202,5
999960206,999960201,5
999960205,999960206,5
999960207,999960205,5
999960208,999960206,5
999960207,999960208,5
999960209,999960207,5
999960210,999960208,5
999960209,999960210,5
999960211,999960209,5
999960212,999960210,5
999960211,999960212,5
999960213,999960211,5
999960204,999960214,5
999960214,999960212,5
999960213,999960214,5
999960215,999960213,5
999960218,999960204,5
999960217,999960218,5
999960215,999960219,5
999960219,999960218,5
999960220,999960219,5
999960221,999960215,5
999960222,999960215,5
999960223,999960222,5
999960224,999960222,5
999960225,999960224,5
999960226,999960224,5
999960227,999960226,5
999960228,999960226,5
999960229,999960228,5
999960230,999960228,5
999960231,999960230,5
999960232,999960230,5
999960233,999960232,5
999960234,999960232,5
999960236,999960234,5
999960235,999960237,5
999960237,999960234,5
999960239,999960237,5
999960239,999960236,5
999960238,999960240,5
999960240,999960236,5
999960241,999960239,5
999960241,999960240,5
999960242,999960241,5
999960242,999960238,5
999960216,999960243,5
999960243,999960242,5
999960247,999960246,5
999960248,999960246,5
999960249,999960248,5
999960250,999960248,5
999960251,999960250,5
999960252,999960250,5
999960253,999960252,5
999960255,999960252,5
999960254,999960255,5
999960255,999960257,5
999960256,999960258,5
999960258,999960257,5
999960245,999960259,5
999960259,999960257,5
999960260,999960258,5
999960260,999960259,5
999960245,999960238,5
999960260,999960261,5
999960261,999960245,5
999960262,999960245,5
999960261,999960263,5
999960263,999960262,5
999960243,999960264,5
999960264,999960262,5
999960263,999960265,5
999960265,999960243,5
999960265,999960264,5
999960179,999960266,5
999960266,999960163,5
999960174,999960266,5
999960166,999960267,5
999960267,999960168,5
999960246,999960268,5
999960270,999960267,5
999960270,999960269,5
999960272,999960270,5
999960272,999960271,5
999960274,999960272,5
999960274,999960273,5
999960276,999960274,5
999960276,999960275,5
999960278,999960276,5
999960278,999960277,5
999960279,999960278,5
999960279,999960280,5
999960282,999960279,5
999960282,999960281,5
999960284,999960282,5
999960284,999960283,5
999960285,999960284,5
999960285,999960286,5
999960288,999960285,5
999960288,999960287,5
999960290,999960288,5
999960290,999960289,5
999960292,999960290,5
999960292,999960291,5
999960294,999960292,5
999960294,999960293,5
999960296,999960294,5
999960296,999960295,5
999960268,999960298,5
999960298,999960296,5
999960298,999960297,5
999960244,999960300,5
999960300,999960268,5
999960300,999960299,5
999960302,999960301,5
999960304,999960303,5
999960306,999960256,5
999960308,999960306,5
999960307,999960308,5
999960310,999960309,5
999960311,999960306,5
999960307,999960311,5
999960311,999960305,5
999960314,999960313,5
999960315,999960312,5
999960315,999960316,5
999960316,999960314,5
999960315,999960317,5
999960317,999960314,5
999960317,999960316,5
999960316,999960318,5
999960319,999960235,5
999960320,999960319,5
999960319,999960321,5
999960320,999960322,5
999960322,999960321,5
999960322,999960323,5
999960321,999960324,5
999960323,999960324,5
999960324,999960325,5
999960324,999960326,5
999960323,999960327,5
999960327,999960326,5
999960327,999960328,5
999960326,999960328,5
999960328,999960329,5
999960328,999960331,5
999960332,999960333,5
999960333,999960331,5
999960331,999960334,5
999960330,999960334,5
999960333,999960334,5
999960335,999960336,5
999960336,999960337,5
999960336,999960338,5
999960337,999960339,5
999960338,999960339,5
999960338,999960340,5
999960339,999960340,5
999960340,999960124,5
999960341,999960308,5
999960122,999962409,5
999962409,999962729,5
999962729,999962731,5
999962731,999962733,5
999962733,999962735,5
999960125,999962738,5
999962735,999962738,5
999960238,999963423,5
999960257,999963423,5
999960189,999963424,5
999963424,999960191,5
999960172,999963426,5
999963426,999960174,5
1010306847,979703372,5
1035031754,1035031756,5
1035031754,1035031753,5
1035031753,1035031752,5
1035031752,1035031751,5
1035031751,1035031750,5
1035031749,1035031750,5
1035031755,1035031749,5
1035031756,1035031755,5
1035031866,1035031858,5
1035031866,1035031867,5
1035031867,1035031863,5
1035031863,1035031862,5
1035031862,1035031861,5
1035031859,1035031861,5
1035031857,1035031859,5
1035031858,1035031857,5
1044104110,1044104259,5
1044693146,1044693148,5
1044693148,1044693150,5
1044693150,1044693147,5
1044691298,1044989658,5
1045448551,999960307,5
1045448551,999960341,5
1045448551,1045448552,5
1045448552,1045448553,5
999960164,1045448553,5
1045448553,1045448554,5
1045448554,1045448557,5
1045448557,1045448555,5
1045448555,1045448556,5
1045448556,1045448558,5
1045448558,1045448559,5
1045448559,1045448560,5
1045448561,1045448560,5
1045448561,1045448562,5
915040410,1045448565,5
1045448567,1045448568,5
1045448569,171520510,5
1045479690,1045479691,5
1045451300,1045479693,5
1045479693,1045479690,5
1045479694,1045479693,5
1045479694,171521171,5
1045448568,1045479695,5
1045479697,1045479696,5
1045479697,1045479698,5
1045479698,1045479699,5
1045479699,1045479700,5
1045479701,1045479702,5
1045479703,1045479702,5
1045479705,1045479704,5
1045479707,1045479708,5
1045479706,1045479708,5
1045479708,1045479709,5
1045479709,1045479710,5
1045479705,1045479711,5
1045479711,1045479706,5
1045479711,1045479713,5
1045479713,1045479712,5
1045479713,1045479714,5
1045479705,1045479715,5
1045479716,1045479715,5
1045479717,1045479718,5
1045479718,1045479716,5
1045479719,1045479718,5
1045479718,1045479722,5
1045479723,1045479722,5
1045479726,1045479727,5
1045479727,1045479728,5
1045480223,1045480233,5
1045480224,1045480225,5
1045480225,1045480223,5
1045480226,1045480225,5
1045480225,1045480227,5
1045480228,1045479721,5
1045480228,1045480229,5
1045479720,1045480230,5
1045480230,1045480228,5
1045480230,1045480231,5
1045480233,1045480232,5
1045480233,1045480234,5
1045480235,1045480236,5
1045480236,1045480237,5
1045480236,1045480238,5
1045480238,1045480234,5
1045480238,1045480239,5
1045480234,1045480240,5
1045480241,1045480240,5
1045480240,1045480242,5
1045480242,1045480231,5
1045480243,1045480242,5
1045480245,1045480246,5
1045480245,1045480247,5
1045480247,1045480248,5
1045480249,1045480247,5
1045480250,1045480251,5
1045480251,1045480249,5
1045480252,1045480251,5
1045480244,1045480253,5
1045480249,1045480253,5
1045480254,1045480255,5
1045480255,1045480253,5
1045480256,1045480255,5
1045480258,1045480257,5
1045480259,1045480258,5
1045480261,1045480260,5
1045480261,1045480263,5
1045480263,1045480262,5
1045480264,1045480263,5
1045480265,1045480266,5
1045480269,1045480268,5
1045906947,1045480269,5
1045480271,1045480268,5
1045480267,1045480272,5
1045480272,1045480269,5
1045480273,1045480274,5
1045480276,1045480277,5
1045480277,1045480275,5
1045480278,1045480277,5
1045480279,1045480278,5
1045480276,1045480280,5
1045480283,1045480282,5
1045480283,1045480284,5
1045480282,1045480285,5
1045480281,1045480286,5
1045480286,1045480283,5
1045480286,1045480287,5
1045479715,1045480289,5
1045480288,1045480289,5
1045480289,1045480290,5
1045480291,1045480292,5
1045480293,1045480292,5
1045480289,1045480295,5
1045480295,1045479703,5
1045480294,1045480295,5
1045480295,1045480296,5
1045480297,1045480296,5
1045480298,1045479722,5
1045480298,1045479720,5
1045480300,1045480299,5
1045480299,1045480301,5
1045480301,1045480298,5
1045480302,1045480301,5
1045480298,1045480303,5
1045479702,1045480305,5
1045480305,1045479700,5
1045480305,1045480304,5
1045480306,1045480305,5
1045480307,1045480306,5
1045479721,1045480308,5
1045482931,1045482933,5
1045482933,1045482932,5
1045482933,1045482934,5
1045482934,1045482936,5
1045482936,1045482935,5
1045482937,1045482936,5
1045482938,1045482935,5
1045482941,1045482942,5
1045482943,1045482942,5
1045482943,1045482944,5
1045482945,1045482947,5
1045482946,1045482947,5
1045482947,1045482949,5
1045482950,1045482951,5
1045482952,1045482951,5
1045482948,1045482953,5
1045482949,1045482953,5
1045482949,1045482954,5
1045482951,1045482954,5
1045482958,1045482957,5
1045482959,1045482957,5
1045482958,1045482959,5
1045482960,1045482958,5
1045482961,1045482962,5
1045482962,1045482960,5
1045482963,1045482962,5
1045482956,1045482964,5
1045482964,1045482960,5
1045482964,1045482965,5
1045482954,1045482966,5
1045482966,1045482959,5
1045482967,1045482966,5
1045482970,1045482968,5
1045482969,1045482971,5
1045482971,1045482970,5
1045482973,1045482972,5
1045482972,1045482974,5
1045482949,1045482975,5
1045482953,1045482975,5
1045482975,1045482976,5
1045482976,1045482977,5
1045482976,1045482978,5
1045482978,1045482980,5
1045482980,1045482979,5
1045482980,1045482981,5
1045482978,1045482982,5
1045482982,1045482981,5
1045482982,1045482980,5
1045482983,1045482978,5
1045482978,1045482984,5
1045482981,1045482985,5
1045482982,1045482985,5
1045482985,1045482987,5
