Plant_ID,Total_MW,PrimSource
4224,54,natural gas
4225,55,biomass
4226,24,wind
4227,40,natural gas
4228,1.4,biomass
4229,17.4,biomass
4230,2.3,biomass
4232,852,natural gas
4233,21.6,petroleum
4235,320.1,natural gas
4236,38,natural gas
4237,38,natural gas
4238,160.9,natural gas
4239,325.6,natural gas
4240,1472.2,natural gas
4241,1.8,wind
4242,46.6,natural gas
4243,40.8,natural gas
4244,3.2,petroleum
4245,3.2,petroleum
4246,46.1,natural gas
4247,3.2,biomass
4248,1150,natural gas
4250,150,wind
4251,53.5,petroleum
4252,503,natural gas
4253,322.8,natural gas
4254,758,natural gas
4255,58,natural gas
4256,2,wind
4257,2,wind
4258,46,geothermal
4259,10.9,geothermal
4260,562,natural gas
4261,66,wind
4262,2,petroleum
4263,2.5,geothermal
4264,122.8,wind
4265,23.4,natural gas
4268,7.1,wind
4269,6.1,petroleum
4270,23.2,natural gas
4271,5,petroleum
4272,5.6,natural gas
4273,64.5,wind
4274,3.8,wind
4275,19,petroleum
4276,13,petroleum
4277,98,wind
4278,41,wind
4279,61.5,wind
4280,140,natural gas
4281,74,petroleum
4282,3.7,natural gas
4283,95,natural gas
4284,1.6,petroleum
4285,4,petroleum
4286,147.8,natural gas
4287,571.1,natural gas
4288,96,natural gas
4289,2.6,petroleum
4290,6,biomass
4291,20.8,natural gas
4292,10.8,natural gas
4293,134,natural gas
4294,301,natural gas
4295,745,natural gas
4296,2.1,natural gas
4297,45,natural gas
4298,48,wind
4300,43,wind
4302,1.8,petroleum
4303,1.8,petroleum
4304,1.8,petroleum
4305,1.8,petroleum
4306,1.8,petroleum
4307,1268,coal
4309,49.3,petroleum
4310,1,natural gas
4311,1.1,petroleum
4312,162,wind
4313,3.8,other
4314,269,natural gas
4315,8,biomass
4316,8.4,natural gas
4317,74.3,wind
4318,5.8,other
4319,40.5,wind
4320,144,wind
4321,102,wind
4322,204,wind
4324,61.5,wind
4325,8,petroleum
4326,524,natural gas
4327,330,natural gas
4329,94,natural gas
4331,22.4,wind
4332,9.8,biomass
4333,3.6,petroleum
4334,9,petroleum
4335,5.4,petroleum
4336,3.6,petroleum
4337,18.8,biomass
4338,10.6,biomass
4339,3,biomass
4340,8.2,biomass
4341,11.6,wind
4342,1,hydroelectric
4343,3.6,petroleum
4344,8.5,natural gas
4345,7.2,petroleum
4346,2.4,petroleum
4347,2.4,petroleum
4349,4,natural gas
4350,96,natural gas
4351,2,petroleum
4352,3.1,other
4353,54.3,petroleum
4354,85.5,wind
4355,196,natural gas
4356,40,natural gas
4359,6,petroleum
4360,1318.6,natural gas
4361,303.3,natural gas
4362,219.4,natural gas
4363,12,wind
4365,59.4,wind
4366,112.7,coal
4367,261,natural gas
4368,295.1,natural gas
4370,43.5,wind
4371,162,wind
4372,51,wind
4373,130,natural gas
4375,1.7,biomass
4376,44.8,natural gas
4377,49.6,natural gas
4378,74.5,natural gas
4379,69.9,petroleum
4380,4.2,natural gas
4381,22,biomass
4382,7.5,biomass
4384,41,wind
4385,474.9,natural gas
4386,2,wind
4387,2,wind
4388,2,wind
4389,2,wind
4390,2,wind
4391,2,wind
4392,2,wind
4393,2,wind
4394,2,wind
4395,2,wind
4396,2,wind
4397,2,wind
4398,37.5,wind
4399,98.8,wind
4401,9.8,natural gas
4402,218.4,coal
4403,3,wind
4404,7.2,wind
4405,392.2,natural gas
4406,2.1,solar
4407,8.3,natural gas
4408,1.4,petroleum
4409,94,natural gas
4410,100,natural gas
4411,316.9,natural gas
4412,1176,natural gas
4413,158.9,natural gas
4414,96,natural gas
4415,120.6,wind
4416,316,natural gas
4417,2,petroleum
4418,0.8,biomass
4420,1,petroleum
4421,2.4,petroleum
4422,69,natural gas
4423,339,natural gas
4424,11.2,biomass
4425,175.5,wind
4426,200,wind
4427,73.6,natural gas
4428,156.6,wind
4429,6,petroleum
4431,580,natural gas
4432,3.6,petroleum
4433,3.6,petroleum
4434,5.4,petroleum
4435,3.6,petroleum
4437,1.1,petroleum
4438,3.6,petroleum
4439,114,wind
4440,18,wind
4441,147,wind
4443,2.4,wind
4444,1.6,wind
4445,4.7,biomass
4446,2.4,biomass
4447,4,biomass
4448,2.4,biomass
4449,94,natural gas
4450,5.3,other
4451,2,petroleum
4452,2,petroleum
4453,322,wind
4454,735.5,wind
4455,339,natural gas
4456,80,wind
4457,11.2,other
4458,50,wind
4459,100.5,wind
4460,53,wind
4461,151,natural gas
4462,24,wind
4463,7.5,wind
4464,64.5,wind
4465,60,wind
4466,150,wind
4467,120,wind
4468,24,wind
4469,10.5,wind
4470,32,natural gas
4471,135,wind
4472,102.6,other
4473,1.5,hydroelectric
4474,0.6,hydroelectric
4475,10,geothermal
4476,90,coal
4477,60,wind
4478,15.6,geothermal
4479,273.1,wind
4480,6.4,biomass
4481,6.4,biomass
4483,452,natural gas
4484,3.2,biomass
4485,294,natural gas
4487,80,hydroelectric
4488,151,wind
4490,241,wind
4491,198,wind
4492,1.8,petroleum
4493,1.8,petroleum
4494,1.8,petroleum
4495,1.8,petroleum
4496,1.8,petroleum
4497,1.8,petroleum
4498,1.8,petroleum
4499,8.4,natural gas
4500,67.7,wind
4501,4,petroleum
4502,472.2,natural gas
4503,468,natural gas
4504,148.5,wind
4505,199.7,wind
4506,28,natural gas
4507,49.5,wind
4508,2.5,biomass
4509,75,wind
4510,100.5,wind
4511,199,wind
4512,150,wind
4513,1.2,petroleum
4514,1.2,petroleum
4515,1.2,petroleum
4516,6.9,petroleum
4517,1.7,petroleum
4518,34.5,wind
4519,300,wind
4520,80.5,wind
4521,5.2,natural gas
4523,135,wind
4525,99,wind
4526,120,wind
4527,80,wind
4528,3.7,wind
4529,21,wind
4530,50.6,wind
4531,124.2,wind
4532,200,wind
4533,45,natural gas
4535,318,natural gas
4536,3,biomass
4537,68.5,solar
4538,24.6,biomass
4539,3669,natural gas
4540,8.4,wind
4541,1.7,wind
4542,1.7,wind
4543,1.7,wind
4544,1.7,wind
4545,1.7,wind
4546,3.4,wind
4548,69,wind
4549,3.6,biomass
4550,3.6,biomass
4551,3.3,biomass
4552,2.2,petroleum
4553,1.8,petroleum
4554,1.1,petroleum
4555,1.8,petroleum
4556,98.9,wind
4557,7.7,biomass
4558,3,biomass
4559,3,biomass
4560,5,biomass
4562,161,wind
4563,135,wind
4564,21.3,wind
4565,12,wind
4566,19.5,wind
4567,13.5,wind
4568,10.5,wind
4569,21,wind
4570,12,wind
4571,10.5,wind
4572,270,natural gas
4573,38,wind
4578,80,wind
4579,680,coal
4581,562,natural gas
4582,150,wind
4583,75,wind
4584,3,biomass
4585,27,natural gas
4586,3.2,biomass
4589,210.6,wind
4590,615,natural gas
4591,297.5,wind
4592,9,biomass
4593,26,wind
4594,49,natural gas
4595,56,natural gas
4596,49,natural gas
4597,49,natural gas
4598,57,natural gas
4599,563.4,natural gas
4600,11.3,natural gas
4601,90,wind
4602,53.3,natural gas
4603,7.7,solar
4604,90,natural gas
4605,200,wind
4606,232.5,wind
4607,449.7,wind
4608,204,wind
4609,100.8,wind
4610,60,natural gas
4611,3.2,petroleum
4612,27,wind
4614,264,wind
4615,1.5,other
4616,101.4,natural gas
4617,0.8,hydroelectric
4618,7.5,hydroelectric
4619,111.6,natural gas
4620,286.4,wind
4621,645,natural gas
4622,10,natural gas
4623,2,natural gas
4624,177,natural gas
4625,130.5,wind
4626,22,natural gas
4627,1.6,biomass
4628,1.8,biomass
4629,3.2,biomass
4630,1.6,natural gas
4631,116.2,natural gas
4633,11.7,natural gas
4634,1.3,petroleum
4635,6.4,biomass
4637,4.8,biomass
4638,4.8,biomass
4639,6.4,biomass
4641,6.4,biomass
4642,4.8,biomass
4643,6.4,biomass
4645,3.2,biomass
4646,4.8,biomass
4647,640,natural gas
4648,50.4,wind
4649,50.4,wind
4650,5,wind
4651,3.4,biomass
4652,9.2,geothermal
4653,15.8,geothermal
4655,10.4,wind
4657,9,petroleum
4658,2,petroleum
4659,1,petroleum
4660,2,petroleum
4661,2,petroleum
4662,2,petroleum
4663,2,petroleum
4664,2,petroleum
4665,1.1,petroleum
4666,3.1,biomass
4667,56.7,wind
4668,110,natural gas
4669,79.8,wind
4672,199.5,wind
4673,609,coal
4674,507,natural gas
4675,14,solar
4676,95,natural gas
4677,7.4,wind
4678,3,biomass
4679,4.7,biomass
4680,48,wind
4681,20,wind
4683,1.3,wind
4684,1.3,wind
4685,1.3,wind
4686,1.3,wind
4688,1.3,wind
4690,1.3,wind
4691,1.3,wind
4692,1.3,wind
4693,1.3,wind
4694,1.3,wind
4695,1.3,wind
4696,9,wind
4697,126.5,wind
4698,209,wind
4699,34.5,wind
4700,1.3,wind
4701,100,coal
4702,5.2,petroleum
4703,3.9,petroleum
4704,3.9,petroleum
4705,5.2,petroleum
4706,63,wind
4707,146,natural gas
4708,146,natural gas
4709,118.5,wind
4710,90.8,natural gas
4711,115.5,wind
4712,162,wind
4713,380,coal
4715,940,coal
4716,201,wind
4717,198,wind
4718,4.4,hydroelectric
4719,22.2,biomass
4720,205.5,wind
4721,100.5,wind
4722,81,wind
4723,100.5,wind
4724,94.5,wind
4725,72,wind
4726,100.7,wind
4727,4,wind
4728,4,wind
4729,4,wind
4730,4,wind
4731,4,wind
4732,95,natural gas
4733,25,wind
4734,37.5,wind
4735,87.5,wind
4736,52.8,wind
4737,21,wind
4738,21,wind
4739,170.2,wind
4740,111.2,natural gas
4742,33,biomass
4743,120,wind
4744,100,wind
4745,2,wind
4746,54,wind
4747,79.5,wind
4748,101.2,wind
4749,51,wind
4750,70,wind
4751,101.2,wind
4753,283.2,wind
4754,132,wind
4755,94,wind
4757,21.3,natural gas
4758,180,wind
4759,11.9,wind
4760,700,coal
4762,176,natural gas
4763,75,wind
4764,130.5,wind
4765,5.4,biomass
4766,14.4,biomass
4767,10.5,biomass
4768,14.4,biomass
4769,14.4,biomass
4771,14.4,biomass
4772,5.4,biomass
4773,5.4,biomass
4774,10.8,petroleum
4775,10.8,biomass
4776,6.1,hydroelectric
4777,92,hydroelectric
4778,2.2,hydroelectric
4779,2.3,hydroelectric
4780,26.8,hydroelectric
4781,29.4,wind
4783,15.8,natural gas
4784,136.3,wind
4785,5.5,hydroelectric
4786,2,hydroelectric
4787,1,hydroelectric
4788,10.8,biomass
4789,10.5,biomass
4790,286.2,natural gas
4791,2.1,wind
4792,2.1,wind
4793,2.1,wind
4794,2.1,wind
4795,50,wind
4796,18.9,wind
4797,61,wind
4798,80,wind
4799,149.6,wind
4801,662.5,wind
4803,160,wind
4806,102,wind
4809,169.5,wind
4810,120,wind
4811,120,wind
4812,600.3,wind
4814,10,biomass
4815,30,wind
4816,121.9,wind
4817,201,wind
4818,2.5,natural gas
4819,92.3,coal
4820,72.5,natural gas
4821,98.7,wind
4822,100.8,wind
4823,45,wind
4824,50.4,wind
4825,99,wind
4827,201.6,wind
4829,300,wind
4830,622,natural gas
4831,296,natural gas
4832,1.8,wind
4833,388,natural gas
4834,123,wind
4835,100.5,wind
4836,502,natural gas
4837,622,natural gas
4838,610,coal
4840,174.8,wind
4841,153,wind
4842,295.4,solar
4843,1,solar
4844,0.8,solar
4845,1.9,solar
4846,99,wind
4847,50,wind
4848,162.3,wind
4850,4.2,wind
4854,132,wind
4856,64,geothermal
4857,22,other
4858,10,wind
4859,10,wind
4860,10,wind
4861,10,wind
4862,10,wind
4863,10,wind
4865,138,wind
4866,99,wind
4867,118.5,wind
4868,726,natural gas
4869,37.5,biomass
4870,53,other
4871,3.2,biomass
4872,3,biomass
4874,4.5,biomass
4875,96.6,wind
4876,102.9,wind
4877,100.5,wind
4879,100.7,wind
4882,1.2,solar
4883,2.8,biomass
4884,9.6,biomass
4885,2.8,biomass
4886,25.6,biomass
4887,27.2,biomass
4888,8,biomass
4889,7,biomass
4890,105,hydroelectric
4891,2.5,biomass
4892,150,wind
4893,1,solar
4894,100.5,wind
4895,1.6,solar
4896,106,wind
4897,50,wind
4898,22,other
4899,3.9,solar
4900,4.8,biomass
4902,2,solar
4903,1.7,solar
4905,1.6,biomass
4906,3.6,hydroelectric
4907,2,biomass
4908,10.8,biomass
4909,2.7,biomass
4910,3.6,biomass
4911,8,biomass
4912,3,petroleum
4913,2,solar
4914,97.5,wind
4915,126,wind
4916,106.5,wind
4917,114,wind
4918,132.3,natural gas
4919,1.2,solar
4920,8,biomass
4921,40.5,wind
4922,50,wind
4923,98.2,natural gas
4924,2,solar
4925,199.9,solar
4926,148.5,wind
4927,142.5,wind
4928,115.5,wind
4929,1.3,solar
4931,150,wind
4933,4.5,natural gas
4934,25,solar
4935,10,solar
4936,1,petroleum
4937,9.9,wind
4938,10.5,wind
4939,18.9,wind
4940,11.3,hydroelectric
4941,1.5,petroleum
4942,1.2,solar
4943,21,solar
4944,705.1,natural gas
4945,210,wind
4946,129,wind
4947,10,solar
4949,18.9,wind
4950,81,wind
4951,520.8,natural gas
4952,3,biomass
4953,72,wind
4954,112,wind
4955,11.2,petroleum
4956,180,wind
4958,6.4,biomass
4959,58.8,wind
4960,29.4,wind
4962,3.2,biomass
4963,728,natural gas
4964,577.2,natural gas
4965,3.9,solar
4966,5,wind
4967,1.7,wind
4968,10,wind
4969,10,wind
4970,9.9,wind
4971,8.3,wind
4972,9.9,wind
4973,3.3,wind
4974,6.6,wind
4975,1.2,hydroelectric
4977,52.5,wind
4978,258.9,wind
4979,39,geothermal
4980,180,wind
4981,206.9,wind
4982,148.5,wind
4983,6.4,biomass
4984,4.8,biomass
4985,57,wind
4986,60,wind
4988,1.5,solar
4990,1,biomass
4991,1,solar
4992,16,hydroelectric
4993,408,natural gas
4994,43.5,natural gas
4996,3.2,biomass
4997,0.9,solar
4998,0.9,solar
4999,0.9,solar
5000,0.9,solar
5001,0.8,solar
5002,0.9,solar
5003,0.9,solar
5004,0.9,solar
5006,4.8,biomass
5007,12.8,biomass
5009,3.2,biomass
5010,6.4,biomass
5011,4.8,biomass
5012,4.8,biomass
5013,1.6,biomass
5014,11.3,biomass
5015,5.6,biomass
5017,4,biomass
5018,6.4,biomass
5019,194.8,natural gas
5020,299.7,natural gas
5021,738.2,natural gas
5022,5.4,petroleum
5023,49.5,wind
5024,48,wind
5025,40.5,wind
5026,6,petroleum
5027,6,petroleum
5029,680,natural gas
5030,81.8,wind
5031,28.5,wind
5032,99,wind
5033,2,solar
5034,1.4,natural gas
5035,1.6,natural gas
5036,100.5,wind
5037,25,wind
5038,61,coal
5039,200,wind
5040,104.2,wind
5041,101.4,wind
5059,194,petroleum
5060,18,hydroelectric
5061,187.6,petroleum
5062,1.6,biomass
5063,78,other
5064,133.4,solar
5065,133,solar
5066,133.4,solar
5067,3.6,biomass
5068,15,wind
5069,203.5,wind
5070,40,wind
5071,4.1,solar
5076,99,wind
5077,42,wind
5078,17,wind
5079,300,wind
5080,201,wind
5081,98.7,wind
5082,149,wind
5084,55,biomass
5085,1,biomass
5086,1.4,biomass
5087,2,biomass
5088,3,natural gas
5089,1.5,wind
5090,102,wind
5091,99,wind
5092,199.7,wind
5093,102,wind
5094,100,wind
5095,99,wind
5096,200,wind
5097,103.5,wind
5099,12.5,wind
5100,20.3,biomass
5101,49.5,wind
5102,120,wind
5103,19,natural gas
5104,9,biomass
5105,21,wind
5106,22.5,wind
5107,21,wind
5108,3.8,biomass
5110,59,wind
5111,6.2,natural gas
5112,3.3,biomass
5113,3.2,other
5114,240,wind
5115,16.8,wind
5116,63,wind
5117,19,biomass
5118,62.5,wind
5119,1.9,solar
5120,100.5,wind
5121,98.9,wind
5122,150,wind
5123,13,biomass
5124,120,wind
5125,262.2,wind
5126,4.3,hydroelectric
5127,3.5,hydroelectric
5129,9.9,biomass
5130,3.2,biomass
5131,3.2,biomass
5132,3.2,biomass
5133,4,biomass
5134,2.4,biomass
5136,19.5,wind
5137,5.3,other
5138,1.2,biomass
5139,96.1,wind
5140,2,wind
5141,98.7,wind
5142,3.5,natural gas
5143,3.2,wind
5144,3.2,biomass
5145,2.7,hydroelectric
5146,9.6,biomass
5148,90,wind
5149,150,wind
5150,9,hydroelectric
5151,9,solar
5152,150,wind
5153,99,wind
5154,342.7,wind
5155,1.8,petroleum
5156,13.5,solar
5157,201.3,wind
5158,28,wind
5159,1,solar
5160,36.8,wind
5161,12.5,solar
5163,2.2,solar
5164,48,solar
5166,0.6,petroleum
5167,2.4,petroleum
5168,248.3,wind
5169,124.5,wind
5170,200.1,wind
5171,20.2,geothermal
5172,2.7,wind
5173,2.8,solar
5174,1,solar
5175,2.5,solar
5176,2,solar
5177,2.5,solar
5178,2,solar
5179,1,solar
5180,1.5,solar
5181,3.5,solar
5182,0.5,solar
5183,3.5,solar
5184,3.5,solar
5185,1.5,solar
5186,3.5,solar
5187,1.5,solar
5188,2.5,solar
5189,2,solar
5190,40,wind
5191,10,wind
5192,102.5,biomass
5194,51,wind
5195,6,solar
5196,2,solar
5197,3.5,solar
5198,2.1,wind
5199,2.4,biomass
5200,4.8,biomass
5203,4.5,wind
5204,1,solar
5205,10,solar
5208,7.5,wind
5209,150,wind
5210,130,wind
5211,79.9,wind
5214,1,solar
5215,765.2,natural gas
5216,38,wind
5217,0.8,solar
5218,0.8,solar
5221,40,wind
5222,0.9,solar
5223,5,other
5224,150,wind
5225,60,wind
5226,192.3,wind
5227,48.2,wind
5228,101.2,wind
5229,74,wind
5230,36,wind
5231,174.3,wind
5232,150,wind
5233,150,wind
5234,102,wind
5235,168,wind
5236,66,solar
5237,7.8,petroleum
5238,5.4,biomass
5239,111,wind
5240,70,wind
5241,8,wind
5242,6.5,wind
5243,150,wind
5244,10,solar
5245,8.5,solar
5246,2.2,solar
5247,1.1,solar
5248,1.3,solar
5249,1,solar
5250,1.2,solar
5251,2.2,solar
5252,252,wind
5253,35,solar
5254,20,solar
5255,50,wind
5256,151.2,wind
5257,1.2,solar
5258,12.3,natural gas
5259,3.2,solar
5260,237.5,wind
5261,49.5,wind
5262,200,wind
5264,275,solar
5265,227,wind
5266,201,wind
5267,1.9,solar
5268,1.3,solar
5269,1,solar
5270,10,solar
5271,20,solar
5272,240,solar
5273,1.7,solar
5274,150,wind
5275,2.2,biomass
5276,2.4,biomass
5277,1.8,biomass
5278,198.1,wind
5279,102.4,wind
5280,8,natural gas
5281,316,natural gas
5282,4.5,wind
5283,1,solar
5284,14,geothermal
5286,3.6,biomass
5288,151.8,wind
5292,1.6,solar
5293,1.3,solar
5294,4.4,hydroelectric
5295,3.3,biomass
5296,3.3,biomass
5297,3,solar
5298,30,solar
5300,1.6,solar
5301,347.7,solar
5302,205.5,wind
5304,12.5,geothermal
5305,19,solar
5306,241.5,solar
5307,65.1,wind
5308,28.5,wind
5309,2.7,solar
5310,3.6,solar
5311,1.5,solar
5312,2.5,solar
5313,30,wind
5314,25.3,wind
5315,62.4,wind
5316,1.6,solar
5317,1.2,solar
5318,1.4,biomass
5320,20,wind
5321,4.1,solar
5322,87.9,hydroelectric
5324,44,hydroelectric
5325,1,solar
5326,3.2,biomass
5327,3.2,biomass
5328,3.2,biomass
5330,1.6,biomass
5331,4.8,biomass
5332,4,biomass
5334,2.8,solar
5335,1.7,wind
5338,1,biomass
5339,1.4,natural gas
5340,102,wind
5341,1,solar
5342,210,wind
5343,4.5,biomass
5344,23,wind
5345,23,wind
5346,23,wind
5347,23,wind
5348,23,wind
5349,44,wind
5351,10,wind
5352,5,solar
5353,1.6,biomass
5354,3.3,hydroelectric
5355,1.6,solar
5356,249.8,solar
5357,5,solar
5359,12.8,biomass
5360,23,wind
5362,129.6,wind
5363,17.7,solar
5364,302,wind
5366,26,solar
5368,19.8,biomass
5369,3.8,solar
5370,49,wind
5371,1.1,biomass
5372,0.9,solar
5375,1.8,solar
5376,6.4,biomass
5377,8.2,biomass
5378,66,wind
5379,150,wind
5380,34.2,biomass
5381,1,solar
5382,1.6,solar
5383,10,wind
5384,49.9,geothermal
5386,2.2,solar
5387,800,natural gas
5388,199.6,natural gas
5390,7.9,solar
5393,2,solar
5395,128.9,solar
5396,148.7,solar
5397,9.6,biomass
5398,150.4,wind
5399,1,solar
5400,13.8,hydroelectric
5401,20,solar
5402,15,solar
5403,15,solar
5404,119.6,wind
5405,443.9,wind
5406,3,biomass
5407,48,natural gas
5408,24,natural gas
5409,1,solar
5410,3,solar
5411,1.5,solar
5412,265.4,wind
5413,485,natural gas
5414,80,wind
5415,20,wind
5416,1.9,solar
5417,225,wind
5419,20,solar
5420,20,solar
5421,0.9,solar
5423,265,wind
5425,105.3,wind
5427,1.5,solar
5428,1,solar
5429,8,solar
5430,1.4,natural gas
5432,290,wind
5433,290,wind
5434,2.6,hydroelectric
5436,5.5,solar
5437,318,natural gas
5438,1,solar
5439,1.6,biomass
5440,4.5,solar
5442,17,solar
5443,17.6,solar
5445,61.5,natural gas
5446,5.1,solar
5447,1.8,wind
5448,2,solar
5450,4.5,wind
5452,3,natural gas
5453,1.3,solar
5455,5,solar
5456,4.9,solar
5457,9,wind
5458,1.3,solar
5459,4.2,natural gas
5460,3.2,biomass
5461,3,biomass
5463,32.5,natural gas
5464,29,natural gas
5465,102.5,wind
5466,2.6,solar
5467,31.5,solar
5468,99.2,wind
5470,79.9,wind
5471,1,wind
5472,55.2,wind
5473,7.5,petroleum
5474,5,petroleum
5475,10,petroleum
5477,5,petroleum
5478,2.5,petroleum
5479,5,petroleum
5480,5,petroleum
5481,5,petroleum
5482,5.4,petroleum
5483,2,petroleum
5484,1.8,petroleum
5485,100,wind
5486,2.5,wind
5487,199,wind
5488,100,wind
5491,79.2,wind
5492,2,petroleum
5493,0.9,biomass
5494,2,wind
5495,100,wind
5496,1.8,petroleum
5497,5.1,petroleum
5500,50,wind
5501,2.2,biomass
5502,1,wind
5503,1,wind
5504,167.9,wind
5505,1,solar
5506,1.8,wind
5507,200,wind
5508,3.4,solar
5509,1.4,solar
5510,4.1,solar
5511,3.4,wind
5513,60,solar
5514,20,solar
5515,1,solar
5516,5.7,natural gas
5517,1.1,solar
5518,1.5,solar
5519,25,solar
5520,3.7,solar
5521,3.5,solar
5522,12,solar
5524,540,natural gas
5525,9.6,hydroelectric
5526,14.5,natural gas
5528,1.3,solar
5529,18,solar
5530,2.9,solar
5531,2.9,solar
5532,2.8,natural gas
5533,3.5,solar
5534,2.3,solar
5535,150.4,wind
5536,1.8,solar
5537,0.9,solar
5538,201,wind
5539,125.4,solar
5540,0.9,solar
5541,1,solar
5542,0.9,solar
5544,10,solar
5545,0.9,solar
5546,6,petroleum
5547,13,hydroelectric
5548,1.1,solar
5549,5.8,wind
5550,3.3,solar
5551,585.9,solar
5552,3.8,biomass
5553,3,solar
5554,2.7,solar
5555,30,solar
5556,78.2,wind
5557,78.2,wind
5558,5.7,other
5559,131,natural gas
5560,3.2,biomass
5561,170,solar
5562,110,solar
5563,20,other
5564,9.6,natural gas
5565,4.4,natural gas
5566,2,natural gas
5567,20,other
5569,4,solar
5570,4,solar
5571,2.5,solar
5572,102.5,wind
5573,1.9,solar
5574,2.5,solar
5575,3.5,solar
5576,42,pumped storage
5577,0.6,wind
5578,1.4,solar
5579,1.1,solar
5580,2.8,biomass
5581,10,solar
5582,10,solar
5583,10,solar
5584,10.1,solar
5586,4.2,wind
5587,1.1,solar
5588,2.4,solar
5589,69,wind
5590,3.7,solar
5591,2.3,solar
5592,2,solar
5593,9.6,wind
5594,22.4,wind
5595,2.4,solar
5596,200,wind
5598,1,solar
5599,2,biomass
5600,40.5,wind
5601,6,wind
5602,140,wind
5603,13.7,solar
5604,22.5,wind
5605,22.5,wind
5607,7.9,hydroelectric
5608,11.1,solar
5609,4.7,solar
5610,79.2,wind
5612,1.3,solar
5613,142.6,wind
5614,1.4,biomass
5615,2,biomass
5616,1.3,solar
5617,1.2,solar
5618,120,wind
5619,10.5,wind
5620,2.4,solar
5621,3,solar
5622,5,solar
5623,3,solar
5624,5,solar
5625,3,solar
5626,5,solar
5627,5,solar
5628,5,solar
5629,5,solar
5631,9,natural gas
5632,6,natural gas
5634,1.5,wind
5635,1,wind
5636,1.4,natural gas
5637,703,natural gas
5639,1.2,solar
5640,1.3,solar
5641,4.6,natural gas
5642,1.4,solar
5643,105,wind
5644,105,wind
5645,203,wind
5646,3,wind
5647,0.7,biomass
5648,1.4,solar
5649,0.4,solar
5650,1,natural gas
5651,1,natural gas
5652,1,natural gas
5653,1.2,natural gas
5654,2.9,wind
5655,4.1,solar
5656,5,solar
5657,5,solar
5658,5,solar
5659,5,solar
5660,5,solar
5661,5,solar
5662,47,other
5663,0.4,wind
5664,1.1,biomass
5665,1,solar
5666,2.8,biomass
5667,2.8,biomass
5668,50,wind
5669,1.3,solar
5670,34,wind
5671,150,wind
5672,168,wind
5673,150,wind
5674,1.3,solar
5675,132,wind
5676,2,solar
5677,722.9,natural gas
5678,1.1,solar
5679,1.1,solar
5680,138,natural gas
5681,1.8,biomass
5682,99,wind
5683,5.1,biomass
5684,3,biomass
5685,7,biomass
5686,1.1,solar
5687,2.8,solar
5688,0.9,solar
5689,64,wind
5691,14,wind
5692,9,hydroelectric
5694,1.2,solar
5696,250,solar
5697,1.5,solar
5698,3,biomass
5700,1.9,solar
5701,1.2,solar
5702,163.8,natural gas
5703,78.2,wind
5704,55.4,wind
5705,1.1,solar
5706,2.7,solar
5707,1,solar
5708,1,solar
5709,43.5,natural gas
5710,200,wind
5711,150.2,wind
5712,101.2,wind
5713,1.5,biomass
5714,1,solar
5715,2.5,wind
5716,231.6,natural gas
5717,1.7,solar
5718,18.6,solar
5719,28.5,natural gas
5720,1.6,biomass
5721,7.2,petroleum
5722,27.3,wind
5723,59.4,wind
5724,40,wind
5725,57.6,wind
5726,20,solar
5727,20,solar
5728,1,biomass
5729,1.1,solar
5730,7.8,biomass
5731,6.4,biomass
5732,85,biomass
5733,14.3,natural gas
5734,5,solar
5735,510,natural gas
5737,1.5,biomass
5738,1.5,solar
5739,48.4,natural gas
5740,55,biomass
5741,10,petroleum
5742,1.6,biomass
5743,20,solar
5744,143,wind
5745,4,coal
5747,8.9,natural gas
5748,40.5,coal
5750,4.4,coal
5751,4.4,petroleum
5752,1.9,solar
5753,2.7,solar
5754,2,solar
5755,2,solar
5757,5,coal
5758,20.5,other
5759,2,solar
5760,7.5,coal
5761,1.8,solar
5762,1.2,solar
5763,200,natural gas
5764,3,biomass
5765,24,natural gas
5766,50.4,wind
5772,80,natural gas
5773,100.8,wind
5774,6.3,solar
5775,102,wind
5776,10,wind
5778,10,wind
5779,0.1,natural gas
5780,2,natural gas
5782,4.5,biomass
5783,2.9,solar
5784,1.9,biomass
5785,161,wind
5786,150,wind
5787,108,wind
5788,80,wind
5790,257,natural gas
5792,29,wind
5793,150,wind
5795,376,wind
5796,22,wind
5797,13.6,solar
5798,11.3,solar
5799,298.5,wind
5800,4.8,biomass
5801,3.2,solar
5802,2.5,solar
5803,75,wind
5804,1.1,solar
5805,313.7,solar
5806,20,solar
5807,184.6,wind
5809,35,solar
5810,139.4,wind
5811,30,wind
5812,99.8,wind
5813,1468,natural gas
5814,20,solar
5815,50,solar
5816,99,wind
5817,717,natural gas
5818,1.3,solar
5819,37.2,biomass
5821,10.6,solar
5822,4.6,solar
5823,1.2,solar
5824,1,solar
5825,1.3,solar
5826,2,solar
5827,1,solar
5828,1.8,solar
5829,154,solar
5831,40,wind
5832,81.6,wind
5833,92,wind
5835,1.6,biomass
5836,3.4,wind
5837,20,wind
5838,9.9,solar
5839,1.5,solar
5840,3.9,solar
5841,5.5,solar
5842,2.2,solar
5843,1.5,solar
5845,7.5,solar
5846,3.3,solar
5848,25,solar
5849,2.8,solar
5850,300,wind
5851,9,solar
5852,7,petroleum
5854,30,wind
5855,3,petroleum
5856,1.1,petroleum
5858,1.3,solar
5859,5,petroleum
5860,1.6,natural gas
5861,2.6,petroleum
