,Sub_ID,State,County
44251,59523,Colorado,Eagle County
44252,59524,Utah,Carbon County
44253,59525,Utah,Carbon County
44254,59526,Utah,Carbon County
44255,59527,Colorado,Clear Creek County
44256,59528,"[Colorado, Colorado]","[Yuma County, Washington County]"
44257,59529,Colorado,Yuma County
44258,59530,"[Colorado, Colorado]","[Arapahoe County, Denver County]"
44259,59531,Colorado,Yuma County
44260,59532,Colorado,Yuma County
44261,59533,Colorado,Arapahoe County
44262,59534,Colorado,Denver County
44263,59535,Colorado,Denver County
44264,59536,Colorado,Denver County
44265,59537,Utah,Carbon County
44266,59538,"[Colorado, Colorado]","[Denver County, Arapahoe County]"
44267,59539,"[Colorado, Colorado]","[Jefferson County, Denver County]"
44268,59540,"[Colorado, Colorado]","[Denver County, Arapahoe County]"
44269,59541,"[Colorado, Colorado]","[Arapahoe County, Denver County]"
44270,59542,Utah,Carbon County
44271,59543,Utah,Carbon County
44272,59544,"[Colorado, Colorado, Colorado]","[Arapahoe County, Adams County, Elbert County]"
44273,59545,Utah,Carbon County
44274,59546,Utah,Carbon County
44275,59547,Utah,NA
44276,59548,"[Colorado, Colorado]","[Clear Creek County, Jefferson County]"
44277,59549,Colorado,Denver County
44278,59550,Colorado,Denver County
44279,59551,Colorado,Eagle County
44280,59552,Colorado,Arapahoe County
44281,59553,Colorado,Jefferson County
44282,59554,Colorado,Jefferson County
44283,59555,"[Colorado, Colorado]","[Denver County, Jefferson County]"
44284,59556,Colorado,Yuma County
44285,59557,Utah,Carbon County
44286,59558,Colorado,Clear Creek County
44287,59559,"[Colorado, Colorado]","[Denver County, Arapahoe County]"
44288,59560,Colorado,Denver County
44289,59561,Colorado,Yuma County
44290,59562,"[Colorado, Colorado]","[Arapahoe County, Adams County]"
44291,59563,Colorado,Denver County
44292,59564,Colorado,Yuma County
44293,59565,Utah,Carbon County
44294,59566,Utah,Carbon County
44295,59567,"[Colorado, Colorado, Colorado]","[Elbert County, Adams County, Arapahoe County]"
44296,59568,"[Colorado, Colorado]","[Arapahoe County, Adams County]"
44297,59569,"[Colorado, Colorado]","[Denver County, Jefferson County]"
44298,59570,Utah,NA
44299,59571,Utah,NA
44300,59572,Colorado,Jefferson County
44301,59573,Colorado,Jefferson County
44302,59574,Utah,NA
44303,59575,Colorado,Jefferson County
44304,59576,"[Colorado, Colorado]","[Jefferson County, Denver County]"
44305,59577,"[Colorado, Colorado]","[Jefferson County, Denver County]"
44306,59578,Utah,NA
44307,59579,"[Colorado, Colorado]","[Jefferson County, Denver County]"
44308,59580,Utah,NA
44309,59581,Colorado,Denver County
44310,59582,"[Colorado, Colorado]","[Denver County, Jefferson County]"
44311,59583,Colorado,Denver County
44312,59584,"[Colorado, Colorado]","[Adams County, Arapahoe County]"
44313,59586,Colorado,Jefferson County
44314,59587,Colorado,Washington County
44315,59588,Colorado,Washington County
44316,59589,"[Colorado, Colorado]","[Arapahoe County, Adams County]"
44317,59590,"[Colorado, Colorado]","[Clear Creek County, Jefferson County]"
44318,59591,"[Colorado, Colorado]","[Arapahoe County, Adams County]"
44319,59592,Utah,Carbon County
44320,59593,Utah,Carbon County
44321,59594,Colorado,Jefferson County
44322,59595,"[Colorado, Colorado, Colorado]","[Arapahoe County, Denver County, Adams County]"
44323,59596,"[Colorado, Colorado]","[Adams County, Arapahoe County]"
44324,59597,Colorado,Denver County
44325,59598,Colorado,Denver County
44326,59599,"[Colorado, Colorado]","[Adams County, Arapahoe County]"
44327,59601,"[Colorado, Colorado]","[Adams County, Arapahoe County]"
44328,59602,Colorado,Clear Creek County
44329,59604,Colorado,Denver County
44330,59605,Colorado,Denver County
44331,59606,"[Colorado, Colorado, Colorado]","[Jefferson County, Gilpin County, Boulder County]"
44332,59607,Colorado,Denver County
44333,59608,"[Colorado, Colorado]","[Arapahoe County, Adams County]"
44334,59609,"[Colorado, Colorado]","[Denver County, Jefferson County]"
44335,59610,Utah,Juab County
44336,59611,"[Colorado, Colorado]","[Adams County, Jefferson County]"
44337,59612,Utah,NA
44338,59613,"[Colorado, Colorado, Colorado]","[Summit County, Eagle County, Grand County]"
44339,59614,"[Colorado, Colorado]","[Adams County, Arapahoe County]"
44340,59615,"[Colorado, Colorado, Colorado]","[Adams County, Elbert County, Arapahoe County]"
44341,59616,Colorado,Grand County
44342,59617,"[Colorado, Colorado]","[Denver County, Adams County]"
44343,59618,"[Colorado, Colorado]","[Denver County, Adams County]"
44344,59619,"[Colorado, Colorado]","[Denver County, Adams County]"
44345,59620,Colorado,Yuma County
44346,59621,"[Colorado, Colorado]","[Washington County, Yuma County]"
44347,59622,"[Colorado, Colorado]","[Adams County, Denver County]"
44348,59623,Utah,Juab County
44349,59624,"[Colorado, Colorado]","[Adams County, Denver County]"
44350,59625,"[Colorado, Colorado, Colorado]","[Jefferson County, Gilpin County, Boulder County]"
44351,59626,"[Colorado, Colorado]","[Denver County, Adams County]"
44352,59627,Colorado,Jefferson County
44353,59628,"[Colorado, Colorado]","[Denver County, Adams County]"
44354,59629,Utah,NA
44355,59630,Utah,NA
44356,59631,Utah,Juab County
44357,59632,Utah,Juab County
44358,59633,Colorado,NA
44359,59634,Colorado,Grand County
44360,59635,Utah,Juab County
44361,59636,Utah,Juab County
44362,59637,Colorado,Washington County
44363,59639,"[Colorado, Colorado]","[Adams County, Jefferson County]"
44364,59640,Colorado,Jefferson County
44365,59641,Colorado,Jefferson County
44366,59642,Colorado,Jefferson County
44367,59643,Colorado,Adams County
44368,59644,"[Colorado, Colorado]","[Rio Blanco County, Garfield County]"
44369,59646,"[Colorado, Colorado, Colorado]","[Summit County, Eagle County, Grand County]"
44370,59647,"[Colorado, Colorado, Colorado]","[Grand County, Summit County, Eagle County]"
44371,59648,"[Colorado, Colorado, Colorado]","[Eagle County, Summit County, Grand County]"
44372,59649,Colorado,Adams County
44373,59650,Colorado,Adams County
44374,59651,"[Colorado, Colorado]","[Denver County, Adams County]"
44375,59652,Colorado,Jefferson County
44376,59653,Colorado,Jefferson County
44377,59654,"[Colorado, Colorado, Colorado]","[Jefferson County, Boulder County, Broomfield County]"
44378,59655,Colorado,Adams County
44379,59656,"[Colorado, Colorado]","[Yuma County, Washington County]"
44380,59657,"[Colorado, Colorado]","[Yuma County, Washington County]"
44381,59658,"[Colorado, Colorado, Colorado, Colorado]","[Broomfield County, Jefferson County, Adams County, Boulder County]"
44382,59659,"[Colorado, Colorado]","[Rio Blanco County, Garfield County]"
44383,59660,"[Colorado, Colorado]","[Adams County, Weld County]"
44384,59661,"[Colorado, Colorado]","[Rio Blanco County, Garfield County]"
44385,59663,Utah,Carbon County
44386,59664,"[Colorado, Colorado, Colorado]","[Weld County, Broomfield County, Adams County]"
44387,59665,Colorado,Yuma County
44388,59666,Colorado,Yuma County
44389,59667,"[Colorado, Colorado]","[Jefferson County, Boulder County]"
44390,59668,"[Colorado, Colorado]","[Broomfield County, Boulder County]"
44391,59669,Utah,Utah County
44392,59670,Utah,Utah County
44393,59671,"[Colorado, Colorado, Colorado]","[Broomfield County, Adams County, Weld County]"
44394,59672,Colorado,Adams County
44395,59673,"[Colorado, Colorado, Colorado]","[Broomfield County, Adams County, Weld County]"
44396,59674,Utah,Utah County
44397,59675,Colorado,Boulder County
44398,59676,"[Colorado, Colorado]","[Garfield County, Rio Blanco County]"
44399,59677,"[Colorado, Colorado, Colorado]","[Moffat County, Rio Blanco County, Garfield County]"
44400,59678,Utah,NA
44401,59679,Utah,Utah County
44402,59680,"[Colorado, Colorado]","[Rio Blanco County, Garfield County]"
44403,59681,"[Colorado, Colorado]","[Broomfield County, Adams County]"
44404,59682,Colorado,Grand County
44405,59683,Colorado,Boulder County
44406,59684,"[Colorado, Colorado]","[Broomfield County, Adams County]"
44407,59685,Colorado,Adams County
44408,59686,Utah,Utah County
44409,59687,Utah,Utah County
44410,59688,Utah,Utah County
44411,59689,"[Colorado, Colorado]","[Broomfield County, Adams County]"
44412,59690,Colorado,Adams County
44413,59691,Colorado,Washington County
44414,59692,Colorado,Washington County
44415,59693,Colorado,Boulder County
44416,59695,Colorado,Washington County
44417,59696,"[Colorado, Colorado]","[Washington County, Yuma County]"
44418,59697,Colorado,Boulder County
44419,59698,Colorado,Boulder County
44420,59699,Colorado,Boulder County
44421,59700,Colorado,Grand County
44422,59701,"[Colorado, Colorado, Colorado]","[Garfield County, Rio Blanco County, Moffat County]"
44423,59703,"[Colorado, Colorado, Colorado]","[Rio Blanco County, Moffat County, Garfield County]"
44424,59704,"[Colorado, Colorado, Colorado]","[Weld County, Adams County, Broomfield County]"
44425,59705,"[Colorado, Colorado, Colorado]","[Weld County, Morgan County, Adams County]"
44426,59706,"[Colorado, Colorado, Colorado]","[Broomfield County, Weld County, Adams County]"
44427,59707,Colorado,Boulder County
44428,59708,Colorado,Boulder County
44429,59709,Colorado,Yuma County
44430,59710,Colorado,Boulder County
44431,59711,Colorado,Boulder County
44432,59712,"[Colorado, Colorado, Colorado]","[Adams County, Weld County, Broomfield County]"
44433,59713,Colorado,Weld County
44434,59714,Colorado,Boulder County
44435,59715,"[Colorado, Colorado, Colorado]","[Broomfield County, Adams County, Weld County]"
44436,59716,Colorado,Weld County
44437,59717,Colorado,Boulder County
44438,59718,"[Colorado, Colorado, Colorado]","[Weld County, Boulder County, Broomfield County]"
44439,59719,Utah,Utah County
44440,59722,Utah,Uintah County
44441,59723,Utah,Utah County
44442,59724,Colorado,Grand County
44443,59725,Utah,Utah County
44444,59726,Utah,Utah County
44445,59727,"[Colorado, Colorado, Colorado]","[Weld County, Boulder County, Broomfield County]"
44446,59728,Utah,Utah County
44447,59729,Colorado,Boulder County
44448,59730,Utah,Utah County
44449,59731,"[Colorado, Colorado]","[Morgan County, Adams County]"
44450,59732,Colorado,Weld County
44451,59733,"[Colorado, Colorado]","[Morgan County, Adams County]"
44452,59734,Colorado,Rio Blanco County
44453,59735,Utah,NA
44454,59736,Utah,NA
44455,59737,Utah,Utah County
44456,59738,Utah,Utah County
44457,59739,Utah,Utah County
44458,59740,Colorado,Boulder County
44459,59741,Colorado,Yuma County
44460,59742,Colorado,Yuma County
44461,59743,Utah,Uintah County
44462,59744,Colorado,Weld County
44463,59745,"[Colorado, Colorado]","[Weld County, Adams County]"
44464,59746,Utah,Utah County
44465,59747,Colorado,Weld County
44466,59748,Colorado,Weld County
44467,59749,Utah,Utah County
44468,59750,Colorado,Weld County
44469,59752,Utah,Utah County
44470,59753,Colorado,Weld County
44471,59754,Colorado,Rio Blanco County
44472,59755,Utah,Utah County
44473,59757,Utah,Utah County
44474,59758,Utah,Utah County
44475,59759,Colorado,Weld County
44476,59760,"[Colorado, Colorado]","[Adams County, Weld County]"
44477,59761,"[Colorado, Colorado]","[Weld County, Adams County]"
44478,59763,Colorado,Rio Blanco County
44479,59764,"[Colorado, Colorado]","[Weld County, Adams County]"
44480,59765,"[Colorado, Colorado]","[Weld County, Adams County]"
44481,59766,"[Colorado, Colorado]","[Adams County, Weld County]"
44482,59767,Utah,Utah County
44483,59768,Utah,Utah County
44484,59769,Colorado,Grand County
44485,59770,Colorado,Grand County
44486,59772,"[Colorado, Colorado, Colorado]","[Morgan County, Weld County, Adams County]"
44487,59773,"[Colorado, Colorado]","[Adams County, Weld County]"
44488,59774,Colorado,Rio Blanco County
44489,59775,Utah,Utah County
44490,59776,Utah,Utah County
44491,59777,Utah,Utah County
44492,59778,Utah,Utah County
44493,59779,Colorado,Rio Blanco County
44494,59780,"[Colorado, Colorado]","[Yuma County, Washington County]"
44495,59781,"[Colorado, Colorado]","[Yuma County, Washington County]"
44496,59782,Utah,Utah County
44497,59783,Colorado,Weld County
44498,59784,Utah,Utah County
44499,59785,Utah,Utah County
44500,59786,Colorado,Yuma County
44501,59787,Utah,Utah County
44502,59788,Utah,Utah County
44503,59790,"[Colorado, Colorado]","[Yuma County, Washington County]"
44504,59791,"[Colorado, Colorado, Colorado]","[Boulder County, Weld County, Larimer County]"
44505,59792,"[Colorado, Colorado]","[Washington County, Yuma County]"
44506,59793,Utah,Utah County
44507,59794,Colorado,Grand County
44508,59795,Colorado,Grand County
44509,59796,"[Colorado, Colorado]","[Larimer County, Boulder County]"
44510,59797,Colorado,Grand County
44511,59798,Utah,Utah County
44512,59799,Utah,Utah County
44513,59800,"[Colorado, Colorado]","[Washington County, Morgan County]"
44514,59801,Colorado,Washington County
44515,59802,Utah,Utah County
44516,59803,Colorado,Washington County
44517,59804,Colorado,Rio Blanco County
44518,59805,"[Colorado, Colorado]","[Boulder County, Larimer County]"
44519,59806,Utah,Utah County
44520,59807,Utah,Utah County
44521,59808,Colorado,Boulder County
44522,59809,Utah,Utah County
44523,59810,Utah,Utah County
44524,59811,"[Colorado, Colorado, Colorado]","[Larimer County, Boulder County, Weld County]"
44525,59812,Colorado,Rio Blanco County
44526,59813,"[Colorado, Colorado]","[Larimer County, Boulder County]"
44527,59814,Utah,NA
44528,59816,Colorado,Weld County
44529,59817,Utah,NA
44530,59818,Utah,Utah County
44531,59819,Utah,Utah County
44532,59820,Colorado,Yuma County
44533,59821,Utah,Utah County
44534,59822,Utah,Utah County
44535,59823,"[Colorado, Colorado]","[Weld County, Adams County]"
44536,59824,Utah,Utah County
44537,59825,Colorado,Grand County
44538,59826,Utah,Utah County
44539,59827,Colorado,Yuma County
44540,59828,"[Colorado, Colorado]","[Boulder County, Larimer County]"
44541,59829,"[Colorado, Colorado]","[Larimer County, Boulder County]"
44542,59830,"[Colorado, Colorado, Colorado]","[Boulder County, Larimer County, Weld County]"
44543,59831,Utah,Utah County
44544,59832,"[Colorado, Colorado, Colorado]","[Boulder County, Larimer County, Weld County]"
44545,59833,"[Colorado, Colorado, Colorado]","[Boulder County, Larimer County, Weld County]"
44546,59834,"[Colorado, Colorado, Colorado]","[Weld County, Boulder County, Larimer County]"
44547,59835,"[Colorado, Colorado, Colorado]","[Larimer County, Weld County, Boulder County]"
44548,59836,Utah,Utah County
44549,59837,Utah,Duchesne County
44550,59838,Utah,Utah County
44551,59840,"[Colorado, Colorado]","[Larimer County, Boulder County]"
44552,59841,"[Colorado, Colorado, Colorado]","[Weld County, Morgan County, Adams County]"
44553,59842,"[Colorado, Colorado]","[Larimer County, Boulder County]"
44554,59843,"[Colorado, Colorado]","[Larimer County, Boulder County]"
44555,59844,"[Colorado, Colorado, Colorado]","[Morgan County, Weld County, Adams County]"
44556,59845,Utah,Utah County
44557,59846,Utah,Utah County
44558,59847,Utah,Duchesne County
44559,59848,Utah,Utah County
44560,59849,"[Colorado, Colorado]","[Morgan County, Washington County]"
44561,59850,Utah,Utah County
44562,59851,Utah,Utah County
44563,59852,"[Washington, Washington]","[King County, Snohomish County]"
44564,59853,Washington,Snohomish County
44565,59854,Washington,Snohomish County
44566,59855,Washington,Chelan County
44567,59856,Washington,Snohomish County
44568,59857,Washington,Kitsap County
44569,59858,"[Washington, Washington]","[Spokane County, Stevens County]"
44570,59859,Washington,Snohomish County
44571,59860,Washington,Snohomish County
44572,59861,"[Montana, Montana]","[Chouteau County, Teton County]"
44573,59862,"[Montana, Montana]","[Teton County, Chouteau County]"
44574,59863,"[Washington, Washington, Washington]","[Lincoln County, Spokane County, Stevens County]"
44575,59864,Washington,Snohomish County
44576,59865,Washington,Jefferson County
44577,59866,Washington,Snohomish County
44578,59867,"[Washington, Washington, Washington]","[Lincoln County, Stevens County, Spokane County]"
44579,59868,Washington,Snohomish County
44580,59869,Washington,Snohomish County
44581,59870,Montana,Lake County
44582,59871,Washington,Spokane County
44583,59872,Washington,Snohomish County
44584,59873,"[Washington, Washington, Washington]","[Lincoln County, Stevens County, Spokane County]"
44585,59875,Washington,Spokane County
44586,59876,Washington,Spokane County
44587,59877,Washington,Lincoln County
44588,59878,Washington,Snohomish County
44589,59883,Washington,Snohomish County
44590,59884,"[Washington, Washington]","[Snohomish County, King County]"
44591,59885,Washington,Snohomish County
44592,59886,Washington,Snohomish County
44593,59887,Washington,Kitsap County
44594,59888,Washington,Snohomish County
44595,59890,Washington,Snohomish County
44596,59891,Washington,Snohomish County
44597,59892,Washington,Spokane County
44598,59893,Washington,Snohomish County
44599,59894,Idaho,Kootenai County
44600,59895,Idaho,Kootenai County
44601,59896,Montana,Richland County
44602,59897,Washington,Snohomish County
44603,59898,Washington,Snohomish County
44604,59899,Washington,Snohomish County
44605,59900,Washington,Snohomish County
44606,59901,Washington,Snohomish County
44607,59902,Washington,Snohomish County
44608,59903,Washington,Snohomish County
44609,59904,Washington,Snohomish County
44610,59905,Washington,Snohomish County
44611,59906,Washington,Snohomish County
44612,59907,Washington,Snohomish County
44613,59908,"[Washington, Washington, Washington]","[Stevens County, Lincoln County, Spokane County]"
44614,59909,"[Washington, Washington, Washington]","[Spokane County, Stevens County, Lincoln County]"
44615,59910,Washington,Snohomish County
44616,59911,Washington,Snohomish County
44617,59912,Washington,Snohomish County
44618,59914,Washington,Snohomish County
44619,59915,Washington,Snohomish County
44620,59916,Washington,Snohomish County
44621,59917,Washington,Snohomish County
44622,59918,Washington,Snohomish County
44623,59919,Washington,Snohomish County
44624,59920,"[Washington, Washington, Washington]","[Pend Oreille County, Stevens County, Spokane County]"
44625,59921,Washington,Snohomish County
44626,59922,Washington,Jefferson County
44627,59923,Washington,Snohomish County
44628,59924,Washington,Snohomish County
44629,59925,Washington,Snohomish County
44630,59926,"[Washington, Washington, Washington, Washington]","[Lincoln County, Grant County, Douglas County, Okanogan County]"
44631,59927,Washington,Snohomish County
44632,59928,Washington,Snohomish County
44633,59929,Washington,Snohomish County
44634,59930,Washington,Snohomish County
44635,59931,Washington,Snohomish County
44636,59932,"[Idaho, Idaho]","[Bonner County, Kootenai County]"
44637,59933,"[Washington, Washington, Washington, Washington]","[Douglas County, Okanogan County, Lincoln County, Grant County]"
44638,59934,"[Idaho, Idaho]","[Bonner County, Kootenai County]"
44639,59936,Washington,NA
44640,59937,"[Washington, Washington]","[Jefferson County, Clallam County]"
44641,59938,"[Washington, Washington, Washington, Washington]","[Douglas County, Grant County, Lincoln County, Okanogan County]"
44642,59939,"[Washington, Washington, Washington, Washington]","[Grant County, Okanogan County, Douglas County, Lincoln County]"
44643,59940,"[Washington, Washington, Washington, Washington]","[Douglas County, Okanogan County, Grant County, Lincoln County]"
44644,59941,Washington,Spokane County
44645,59942,Montana,Sanders County
44646,59943,"[Washington, Washington, Washington]","[Pend Oreille County, Stevens County, Spokane County]"
44647,59944,"[Washington, Washington, Washington]","[Pend Oreille County, Stevens County, Spokane County]"
44648,59945,Montana,Sanders County
44649,59946,Washington,Grant County
44650,59947,"[Idaho, Idaho]","[Bonner County, Kootenai County]"
44651,59948,"[Washington, Washington, Washington, Washington]","[Okanogan County, Grant County, Douglas County, Lincoln County]"
44652,59949,"[Washington, Washington]","[Jefferson County, Clallam County]"
44653,59950,"[Washington, Washington]","[Jefferson County, Clallam County]"
44654,59951,Washington,NA
44655,59952,Washington,NA
44656,59953,Washington,NA
44657,59954,Washington,Snohomish County
44658,59955,Washington,Jefferson County
44659,59956,"[Washington, Washington, Washington]","[Douglas County, Okanogan County, Grant County]"
44660,59957,Washington,Snohomish County
44661,59958,Washington,Snohomish County
44662,59959,"[Washington, Washington]","[Okanogan County, Douglas County]"
44663,59960,"[Washington, Washington]","[Okanogan County, Douglas County]"
44664,59961,Washington,Snohomish County
44665,59962,Washington,Snohomish County
44666,59963,"[Washington, Washington]","[Okanogan County, Douglas County]"
44667,59964,Washington,Island County
44668,59965,Washington,Jefferson County
44669,59966,Washington,Snohomish County
44670,59967,Washington,Jefferson County
44671,59968,Washington,Jefferson County
44672,59969,Washington,Snohomish County
44673,59970,Washington,Island County
44674,59971,Washington,Snohomish County
44675,59972,Washington,Douglas County
44676,59973,Washington,Island County
44677,59974,"[Montana, Montana]","[McCone County, Valley County]"
44678,59975,"[Washington, Washington]","[Spokane County, Stevens County]"
44679,59976,Washington,Snohomish County
44680,59977,"[Montana, Montana]","[Valley County, McCone County]"
44681,59978,"[Washington, Washington, Washington, Washington]","[Lincoln County, Okanogan County, Douglas County, Grant County]"
44682,59979,Washington,Jefferson County
44683,59980,"[Washington, Washington]","[Jefferson County, Clallam County]"
44684,59981,Washington,Snohomish County
44685,59982,"[Montana, Montana]","[Flathead County, Lake County]"
44686,59983,Washington,Island County
44687,59984,Washington,Snohomish County
44688,59985,Montana,Valley County
44689,59986,"[Montana, Montana, Montana]","[Pondera County, Toole County, Teton County]"
44690,59987,"[Washington, Washington]","[Jefferson County, Clallam County]"
44691,59988,Washington,Jefferson County
44692,59989,Washington,Jefferson County
44693,59990,Washington,Jefferson County
44694,59991,Washington,Jefferson County
44695,59993,Washington,Snohomish County
44696,59994,"[Montana, Montana]","[Lake County, Flathead County]"
44697,59996,"[Montana, Montana, Montana]","[Pondera County, Teton County, Toole County]"
44698,59997,"[Washington, Washington]","[Clallam County, Jefferson County]"
44699,59998,"[Washington, Washington]","[Clallam County, Jefferson County]"
44700,59999,Washington,Ferry County
44701,60000,Washington,Clallam County
44702,60001,Washington,Clallam County
44703,60002,Idaho,Bonner County
44704,60003,"[Washington, Washington]","[Clallam County, Jefferson County]"
44705,60004,Washington,Snohomish County
44706,60005,"[Washington, Washington]","[Jefferson County, Clallam County]"
44707,60006,"[Washington, Washington]","[Clallam County, Jefferson County]"
44708,60007,"[Washington, Washington]","[Jefferson County, Clallam County]"
44709,60009,Washington,Snohomish County
44710,60010,Idaho,Bonner County
44711,60011,"[Montana, Montana, Montana, Montana]","[McCone County, Valley County, Daniels County, Roosevelt County]"
44712,60012,"[Montana, Montana, Montana, Montana]","[Roosevelt County, Valley County, Daniels County, McCone County]"
44713,60014,"[Montana, Montana, Montana, Montana]","[Valley County, Daniels County, Roosevelt County, McCone County]"
44714,60015,Washington,Stevens County
44715,60016,Washington,Stevens County
44716,60017,"[Washington, Washington]","[Clallam County, Jefferson County]"
44717,60018,Idaho,Bonner County
44718,60019,Idaho,Bonner County
44719,60020,Washington,Jefferson County
44720,60021,"[Washington, Washington]","[Jefferson County, Clallam County]"
44721,60022,Washington,Jefferson County
44722,60023,Montana,Flathead County
44723,60024,Washington,Jefferson County
44724,60025,Washington,Jefferson County
44725,60026,Washington,Snohomish County
44726,60027,Washington,Island County
44727,60028,Washington,Clallam County
44728,60029,Washington,Clallam County
44729,60030,Washington,Clallam County
44730,60031,Washington,Snohomish County
44731,60032,Washington,Clallam County
44732,60033,Washington,Clallam County
44733,60034,Washington,Clallam County
44734,60035,Montana,Flathead County
44735,60036,Washington,Clallam County
44736,60037,Washington,Clallam County
44737,60039,Washington,Clallam County
44738,60040,Washington,Clallam County
44739,60041,Washington,Jefferson County
44740,60042,Washington,Clallam County
44741,60043,Washington,Clallam County
44742,60044,Washington,Clallam County
44743,60045,Washington,Clallam County
44744,60046,"[Washington, Washington]","[Clallam County, Jefferson County]"
44745,60047,"[Montana, Montana]","[Lincoln County, Flathead County]"
44746,60048,Washington,Clallam County
44747,60049,Washington,Clallam County
44748,60050,Washington,Clallam County
44749,60051,Washington,Clallam County
44750,60052,Washington,Clallam County
44751,60053,Washington,Jefferson County
44752,60054,Washington,Clallam County
44753,60055,Washington,Clallam County
44754,60056,"[Montana, Montana]","[Richland County, Roosevelt County]"
44755,60057,Washington,Clallam County
44756,60058,Washington,Clallam County
44757,60059,Washington,Clallam County
44758,60060,Washington,Clallam County
44759,60061,Washington,Clallam County
44760,60062,Washington,Clallam County
44761,60063,"[Montana, Montana]","[Richland County, Roosevelt County]"
44762,60064,"[Montana, Montana]","[Richland County, Roosevelt County]"
44763,60065,Washington,Okanogan County
44764,60066,Washington,Snohomish County
44765,60067,"[Montana, Montana, Montana]","[Pondera County, Toole County, Teton County]"
44766,60068,"[Montana, Montana, Montana]","[Teton County, Pondera County, Toole County]"
44767,60069,Washington,Clallam County
44768,60070,Washington,Clallam County
44769,60071,Washington,Clallam County
44770,60072,Washington,Clallam County
44771,60073,Washington,Clallam County
44772,60074,Washington,Snohomish County
44773,60076,Montana,Valley County
44774,60077,Washington,Okanogan County
44775,60078,Washington,Okanogan County
44776,60079,"[Montana, Montana, Montana]","[Toole County, Teton County, Pondera County]"
44777,60080,Washington,Snohomish County
44778,60081,"[Washington, Washington]","[Snohomish County, Skagit County]"
44779,60082,"[Montana, Montana, Montana]","[Chouteau County, Blaine County, Hill County]"
44780,60083,"[Montana, Montana]","[Richland County, Roosevelt County]"
44781,60084,"[Montana, Montana]","[Richland County, Roosevelt County]"
44782,60085,Montana,Valley County
44783,60086,"[Washington, Washington]","[Snohomish County, Island County]"
44784,60087,Montana,Valley County
44785,60088,Montana,Valley County
44786,60089,Montana,Valley County
44787,60090,Idaho,Bonner County
44788,60091,"[Washington, Washington]","[Pend Oreille County, Spokane County]"
44789,60092,Washington,Snohomish County
44790,60093,Idaho,Bonner County
44791,60094,Idaho,Bonner County
44792,60095,Idaho,Bonner County
44793,60096,Idaho,Bonner County
44794,60097,"[Washington, Washington]","[Pend Oreille County, Spokane County]"
44795,60098,Idaho,Bonner County
44796,60099,Idaho,Bonner County
44797,60100,Montana,Valley County
44798,60101,Washington,Snohomish County
44799,60102,Montana,Valley County
44800,60103,Montana,Valley County
44801,60104,Montana,Valley County
44802,60105,Idaho,Bonner County
44803,60106,Montana,Valley County
44804,60107,Montana,Valley County
44805,60108,"[Montana, Montana]","[Richland County, Roosevelt County]"
44806,60109,Washington,Snohomish County
44807,60110,Idaho,Bonner County
44808,60111,Montana,Flathead County
44809,60112,Montana,Valley County
44810,60113,"[Montana, Montana]","[Richland County, Roosevelt County]"
44811,60114,"[Montana, Montana]","[Roosevelt County, Richland County]"
44812,60115,"[Washington, Washington]","[Snohomish County, Island County]"
44813,60116,"[Washington, Washington]","[Snohomish County, Skagit County]"
44814,60117,Montana,Flathead County
44815,60118,Montana,Flathead County
44816,60119,Idaho,Bonner County
44817,60120,Idaho,Bonner County
44818,60121,Montana,Valley County
44819,60122,Montana,Valley County
44820,60123,Washington,Clallam County
44821,60124,Montana,Valley County
44822,60125,Washington,Snohomish County
44823,60126,Washington,Stevens County
44824,60127,"[Washington, Washington]","[Snohomish County, Skagit County]"
44825,60128,Idaho,Bonner County
44826,60129,Washington,Snohomish County
44827,60130,"[Montana, Montana, Montana]","[Pondera County, Toole County, Teton County]"
44828,60131,"[Montana, Montana, Montana]","[Teton County, Toole County, Pondera County]"
44829,60132,Idaho,Bonner County
44830,60133,Washington,Island County
44831,60134,Washington,Pend Oreille County
44832,60135,Washington,Okanogan County
44833,60136,Washington,Island County
44834,60137,Montana,Valley County
44835,60138,Montana,Lincoln County
44836,60139,Montana,Liberty County
44837,60140,Washington,Island County
44838,60141,Idaho,Bonner County
44839,60142,Washington,Pend Oreille County
44840,60143,Idaho,Bonner County
44841,60144,Washington,Okanogan County
44842,60145,Idaho,Bonner County
44843,60146,Idaho,Bonner County
44844,60147,Montana,NA
44845,60148,"[Montana, Montana]","[Richland County, Roosevelt County]"
44846,60149,"[Montana, Montana]","[Roosevelt County, Richland County]"
44847,60150,Idaho,Bonner County
44848,60151,Washington,Okanogan County
44849,60152,Washington,Stevens County
44850,60153,Washington,Okanogan County
44851,60154,Montana,Phillips County
44852,60155,Montana,Flathead County
44853,60156,Montana,Flathead County
44854,60157,Washington,Clallam County
44855,60158,Washington,Okanogan County
44856,60160,Montana,Flathead County
44857,60161,Montana,Flathead County
44858,60162,Montana,Flathead County
44859,60163,Washington,Okanogan County
44860,60165,Montana,Flathead County
44861,60166,Washington,Okanogan County
44862,60167,Montana,Lincoln County
44863,60169,Washington,Okanogan County
44864,60171,Montana,Lincoln County
44865,60172,"[Montana, Montana, Montana, Montana]","[McCone County, Daniels County, Roosevelt County, Valley County]"
44866,60173,Montana,Valley County
44867,60174,Washington,Skagit County
