State,County,Latitude,Longitude
New York,Ulster County,41.947232,-74.26544
New York,Warren County,43.555105,-73.83813
New York,Washington County,43.312377,-73.43942
New York,Wayne County,43.458758,-77.06316
New York,Westchester County,41.15277,-73.74591
New York,Wyoming County,42.701363,-78.22856
New York,Yates County,42.638237,-77.10432
North Carolina,Alamance County,36.041974,-79.39993
North Carolina,Alexander County,35.920951,-81.17746
North Carolina,Alleghany County,36.489356,-81.13229
North Carolina,Anson County,34.974996,-80.10995
North Carolina,Ashe County,36.436305,-81.49877
North Carolina,Avery County,36.072894,-81.92036
North Carolina,Beaufort County,35.482313,-76.84201
North Carolina,Bertie County,36.06133,-76.96236
North Carolina,Bladen County,34.591949,-78.53951
North Carolina,Brunswick County,34.038708,-78.22768
North Carolina,Buncombe County,35.609371,-82.53042
North Carolina,Burke County,35.746182,-81.70618
North Carolina,Cabarrus County,35.387845,-80.55286
North Carolina,Caldwell County,35.957857,-81.53007
North Carolina,Camden County,36.342344,-76.16248
North Carolina,Carteret County,34.858313,-76.52696
North Carolina,Caswell County,36.393097,-79.33254
North Carolina,Catawba County,35.663182,-81.21415
North Carolina,Chatham County,35.704994,-79.25145
North Carolina,Cherokee County,35.136233,-84.0613
North Carolina,Chowan County,36.127288,-76.60207
North Carolina,Clay County,35.052997,-83.75226
North Carolina,Cleveland County,35.33463,-81.55711
North Carolina,Columbus County,34.260471,-78.63637
North Carolina,Craven County,35.118179,-77.08254
North Carolina,Cumberland County,35.050192,-78.82871
North Carolina,Currituck County,36.372174,-75.94122
North Carolina,Dare County,35.606269,-75.76753
North Carolina,Davidson County,35.795123,-80.20652
North Carolina,Davie County,35.929356,-80.54254
North Carolina,Duplin County,34.934403,-77.93354
North Carolina,Durham County,36.036589,-78.87791
North Carolina,Edgecombe County,35.917055,-77.60265
North Carolina,Forsyth County,36.131667,-80.25728
North Carolina,Franklin County,36.088241,-78.28309
North Carolina,Gaston County,35.293344,-81.17725
North Carolina,Gates County,36.442135,-76.70235
North Carolina,Graham County,35.348111,-83.8309
North Carolina,Granville County,36.299884,-78.65763
North Carolina,Greene County,35.481933,-77.68166
North Carolina,Guilford County,36.079065,-79.78866
North Carolina,Halifax County,36.251438,-77.64484
North Carolina,Harnett County,35.368635,-78.87161
North Carolina,Haywood County,35.557097,-82.9728
North Carolina,Henderson County,35.336424,-82.47963
North Carolina,Hertford County,36.363517,-76.98161
North Carolina,Hoke County,35.017233,-79.24196
North Carolina,Hyde County,35.408157,-76.15368
North Carolina,Iredell County,35.806356,-80.87454
North Carolina,Jackson County,35.286463,-83.13064
North Carolina,Johnston County,35.513405,-78.36726
North Carolina,Jones County,35.03216,-77.35644
North Carolina,Lee County,35.476075,-79.17222
North Carolina,Lenoir County,35.238062,-77.63902
North Carolina,Lincoln County,35.487825,-81.22517
North Carolina,McDowell County,35.682232,-82.04802
North Carolina,Macon County,35.152959,-83.4219
North Carolina,Madison County,35.86408,-82.71273
North Carolina,Martin County,35.841059,-77.11286
North Carolina,Mecklenburg County,35.246862,-80.83383
North Carolina,Mitchell County,36.013102,-82.16355
North Carolina,Montgomery County,35.338071,-79.90419
North Carolina,Moore County,35.310163,-79.48066
North Carolina,Nash County,35.965945,-77.98755
North Carolina,New Hanover County,34.177466,-77.87137
North Carolina,Northampton County,36.421774,-77.39835
North Carolina,Onslow County,34.76346,-77.50329
North Carolina,Orange County,36.062499,-79.11935
North Carolina,Pamlico County,35.147462,-76.66506
North Carolina,Pasquotank County,36.265276,-76.26035
North Carolina,Pender County,34.512581,-77.88802
North Carolina,Perquimans County,36.178261,-76.40426
North Carolina,Person County,36.386387,-78.96547
North Carolina,Pitt County,35.591065,-77.3724
North Carolina,Polk County,35.278928,-82.16766
North Carolina,Randolph County,35.709915,-79.80621
North Carolina,Richmond County,35.001957,-79.7478
North Carolina,Robeson County,34.63921,-79.10088
North Carolina,Rockingham County,36.380927,-79.78288
North Carolina,Rowan County,35.639218,-80.52534
North Carolina,Rutherford County,35.402747,-81.91958
North Carolina,Sampson County,34.990575,-78.37138
North Carolina,Scotland County,34.840023,-79.47733
North Carolina,Stanly County,35.310523,-80.25435
North Carolina,Stokes County,36.404195,-80.23927
North Carolina,Surry County,36.415416,-80.68646
North Carolina,Swain County,35.568849,-83.46561
North Carolina,Transylvania County,35.210095,-82.81669
North Carolina,Tyrrell County,35.87042,-76.16534
North Carolina,Union County,34.991501,-80.53013
North Carolina,Vance County,36.365481,-78.40543
North Carolina,Wake County,35.789846,-78.65062
North Carolina,Warren County,36.397979,-78.09992
North Carolina,Washington County,35.844589,-76.57233
North Carolina,Watauga County,36.235371,-81.70991
North Carolina,Wayne County,35.362741,-78.00482
North Carolina,Wilkes County,36.209303,-81.16535
North Carolina,Wilson County,35.704125,-77.91898
North Carolina,Yadkin County,36.158765,-80.66516
North Carolina,Yancey County,35.889504,-82.30398
North Dakota,Adams County,46.096815,-102.53319
North Dakota,Barnes County,46.94255,-98.07019
North Dakota,Benson County,48.071738,-99.36198
North Dakota,Billings County,47.009283,-103.36492
North Dakota,Bottineau County,48.794412,-100.83125
North Dakota,Bowman County,46.107807,-103.50658
North Dakota,Burke County,48.786453,-102.52008
North Dakota,Burleigh County,46.971843,-100.462
North Dakota,Cass County,46.927003,-97.25237
North Dakota,Cavalier County,48.768439,-98.46379
North Dakota,Dickey County,46.107756,-98.49651
North Dakota,Divide County,48.818142,-103.49765
North Dakota,Dunn County,47.35461,-102.61236
North Dakota,Eddy County,47.723436,-98.90047
North Dakota,Emmons County,46.284255,-100.23784
North Dakota,Foster County,47.464327,-98.87281
North Dakota,Golden Valley County,46.938924,-103.84461
North Dakota,Grand Forks County,47.926003,-97.45085
North Dakota,Grant County,46.357827,-101.63904
North Dakota,Griggs County,47.463463,-98.23244
North Dakota,Hettinger County,46.434939,-102.45838
North Dakota,Kidder County,46.935385,-99.74272
North Dakota,LaMoure County,46.464195,-98.52605
North Dakota,Logan County,46.469278,-99.50458
North Dakota,McHenry County,48.233842,-100.63326
North Dakota,McIntosh County,46.117034,-99.44304
North Dakota,McKenzie County,47.742475,-103.40321
North Dakota,McLean County,47.653055,-101.42179
North Dakota,Mercer County,47.303279,-101.82076
North Dakota,Morton County,46.713789,-101.27974
North Dakota,Mountrail County,48.210291,-102.36475
North Dakota,Nelson County,47.918667,-98.20442
North Dakota,Oliver County,47.118079,-101.33142
North Dakota,Pembina County,48.766896,-97.5454
North Dakota,Pierce County,48.238883,-99.96649
North Dakota,Ramsey County,48.265551,-98.73732
North Dakota,Ransom County,46.449276,-97.64755
North Dakota,Renville County,48.712782,-101.65815
North Dakota,Richland County,46.265219,-96.93796
North Dakota,Rolette County,48.768272,-99.84046
North Dakota,Sargent County,46.108206,-97.63003
North Dakota,Sheridan County,47.581373,-100.34149
North Dakota,Sioux County,46.109282,-101.04752
North Dakota,Slope County,46.445834,-103.46246
North Dakota,Stark County,46.817031,-102.66202
North Dakota,Steele County,47.458288,-97.71889
North Dakota,Stutsman County,46.971103,-98.95759
North Dakota,Towner County,48.682183,-99.24815
North Dakota,Traill County,47.446215,-97.16475
North Dakota,Walsh County,48.376979,-97.72223
North Dakota,Ward County,48.216686,-101.54053
North Dakota,Wells County,47.580851,-99.6715
North Dakota,Williams County,48.345867,-103.4874
Ohio,Adams County,38.841681,-83.47417
Ohio,Allen County,40.771528,-84.10654
Ohio,Ashland County,40.843274,-82.27012
Ohio,Ashtabula County,41.906644,-80.74564
Ohio,Athens County,39.333848,-82.046
Ohio,Auglaize County,40.561309,-84.22401
Ohio,Belmont County,40.017682,-80.96772
Ohio,Brown County,38.931377,-83.86677
Ohio,Butler County,39.439915,-84.56539
Ohio,Carroll County,40.579884,-81.09078
Ohio,Champaign County,40.132759,-83.76754
Ohio,Clark County,39.917032,-83.78367
Ohio,Clermont County,39.052084,-84.14961
Ohio,Clinton County,39.414041,-83.81454
Ohio,Columbiana County,40.768462,-80.77723
Ohio,Coshocton County,40.29672,-81.93011
Ohio,Crawford County,40.848508,-82.92477
Ohio,Cuyahoga County,41.760392,-81.72421
Ohio,Darke County,40.132176,-84.62043
Ohio,Defiance County,41.321679,-84.48643
Ohio,Delaware County,40.278941,-83.00746
Ohio,Erie County,41.554006,-82.52589
Ohio,Fairfield County,39.752935,-82.62827
Ohio,Fayette County,39.553845,-83.45932
Ohio,Franklin County,39.969447,-83.00825
Ohio,Fulton County,41.597264,-84.12426
Ohio,Gallia County,38.817046,-82.30174
Ohio,Geauga County,41.499322,-81.1735
Ohio,Greene County,39.687479,-83.89489
Ohio,Guernsey County,40.056665,-81.49787
Ohio,Hamilton County,39.196927,-84.54418
Ohio,Hancock County,41.000471,-83.66603
Ohio,Hardin County,40.660415,-83.66407
Ohio,Harrison County,40.292318,-81.09156
Ohio,Henry County,41.335072,-84.06588
Ohio,Highland County,39.184488,-83.60366
Ohio,Hocking County,39.490343,-82.48344
Ohio,Holmes County,40.565309,-81.92986
Ohio,Huron County,41.14508,-82.59464
Ohio,Jackson County,39.013477,-82.61414
Ohio,Jefferson County,40.399188,-80.76141
Ohio,Knox County,40.40362,-82.42239
Ohio,Lake County,41.924116,-81.39264
Ohio,Lawrence County,38.603866,-82.51718
Ohio,Licking County,40.093609,-82.48125
Ohio,Logan County,40.387553,-83.76634
Ohio,Lorain County,41.438805,-82.17972
Ohio,Lucas County,41.682321,-83.46886
Ohio,Madison County,39.896607,-83.40088
Ohio,Mahoning County,41.01088,-80.77039
Ohio,Marion County,40.588208,-83.17292
Ohio,Medina County,41.116051,-81.89956
Ohio,Meigs County,39.089807,-82.02839
Ohio,Mercer County,40.535333,-84.63205
Ohio,Miami County,40.053326,-84.22841
Ohio,Monroe County,39.725969,-81.09065
Ohio,Montgomery County,39.755218,-84.29054
Ohio,Morgan County,39.624946,-81.86169
Ohio,Morrow County,40.525266,-82.79772
Ohio,Muskingum County,39.966046,-81.9435
Ohio,Noble County,39.767232,-81.4526
Ohio,Ottawa County,41.544467,-83.00925
Ohio,Paulding County,41.119141,-84.57696
Ohio,Perry County,39.743187,-82.23795
Ohio,Pickaway County,39.648947,-83.05282
Ohio,Pike County,39.071365,-83.05292
Ohio,Portage County,41.16864,-81.19693
Ohio,Preble County,39.737906,-84.64535
Ohio,Putnam County,41.024533,-84.12987
Ohio,Richland County,40.774167,-82.54271
Ohio,Ross County,39.323763,-83.05958
Ohio,Sandusky County,41.355291,-83.14273
Ohio,Scioto County,38.815019,-82.99902
Ohio,Seneca County,41.120008,-83.12743
Ohio,Shelby County,40.33668,-84.20414
Ohio,Stark County,40.814131,-81.36566
Ohio,Summit County,41.121851,-81.53493
Ohio,Trumbull County,41.308936,-80.76765
Ohio,Tuscarawas County,40.447441,-81.47115
Ohio,Union County,40.295901,-83.36704
Ohio,Van Wert County,40.85552,-84.58577
Ohio,Vinton County,39.252014,-82.48596
Ohio,Warren County,39.425652,-84.1699
Ohio,Washington County,39.450684,-81.49065
Ohio,Wayne County,40.829661,-81.88719
Ohio,Williams County,41.564958,-84.58432
Ohio,Wood County,41.360183,-83.62268
Ohio,Wyandot County,40.840122,-83.31317
Oklahoma,Adair County,35.8975,-94.65167
Oklahoma,Alfalfa County,36.729703,-98.32344
Oklahoma,Atoka County,34.374813,-96.0347
Oklahoma,Beaver County,36.748334,-100.48305
Oklahoma,Beckham County,35.273945,-99.67163
Oklahoma,Blaine County,35.877782,-98.42893
Oklahoma,Bryan County,33.964004,-96.26413
Oklahoma,Caddo County,35.16792,-98.38104
Oklahoma,Canadian County,35.543416,-97.97983
Oklahoma,Carter County,34.251848,-97.28792
Oklahoma,Cherokee County,35.904367,-94.99679
Oklahoma,Choctaw County,34.027645,-95.5542
Oklahoma,Cimarron County,36.755276,-102.50873
Oklahoma,Cleveland County,35.203117,-97.32833
Oklahoma,Coal County,34.582861,-96.28803
Oklahoma,Comanche County,34.662628,-98.47659
Oklahoma,Cotton County,34.290676,-98.37343
Oklahoma,Craig County,36.76389,-95.20155
Oklahoma,Creek County,35.907732,-96.37979
Oklahoma,Custer County,35.645601,-98.99738
Oklahoma,Delaware County,36.393369,-94.8082
Oklahoma,Dewey County,35.978433,-99.01409
Oklahoma,Ellis County,36.224258,-99.75013
Oklahoma,Garfield County,36.378273,-97.78772
Oklahoma,Garvin County,34.70935,-97.31272
Oklahoma,Grady County,35.021058,-97.88689
Oklahoma,Grant County,36.788254,-97.78815
Oklahoma,Greer County,34.935263,-99.55296
Oklahoma,Harmon County,34.745971,-99.84419
Oklahoma,Harper County,36.800456,-99.66284
Oklahoma,Haskell County,35.232294,-95.10957
Oklahoma,Hughes County,35.052934,-96.25118
Oklahoma,Jackson County,34.593949,-99.41221
Oklahoma,Jefferson County,34.105092,-97.83881
Oklahoma,Johnston County,34.313455,-96.65425
Oklahoma,Kay County,36.814842,-97.14375
Oklahoma,Kingfisher County,35.949431,-97.93456
Oklahoma,Kiowa County,34.921489,-98.98161
Oklahoma,Latimer County,34.875137,-95.27226
Oklahoma,Le Flore County,34.899642,-94.70349
Oklahoma,Lincoln County,35.703118,-96.88139
Oklahoma,Logan County,35.914151,-97.45076
Oklahoma,Love County,33.957775,-97.24512
Oklahoma,McClain County,35.016414,-97.44981
Oklahoma,McCurtain County,34.117073,-94.76608
Oklahoma,McIntosh County,35.369092,-95.67176
Oklahoma,Major County,36.313119,-98.54201
Oklahoma,Marshall County,34.027007,-96.77053
Oklahoma,Mayes County,36.303804,-95.23563
Oklahoma,Murray County,34.485766,-97.07155
Oklahoma,Muskogee County,35.617551,-95.38391
Oklahoma,Noble County,36.384901,-97.23633
Oklahoma,Nowata County,36.789615,-95.61331
Oklahoma,Okfuskee County,35.466804,-96.32776
Oklahoma,Oklahoma County,35.554611,-97.4094
Oklahoma,Okmulgee County,35.646879,-95.96458
Oklahoma,Osage County,36.62468,-96.40838
Oklahoma,Ottawa County,36.835764,-94.80268
Oklahoma,Pawnee County,36.313704,-96.69666
Oklahoma,Payne County,36.079225,-96.97525
Oklahoma,Pittsburg County,34.92554,-95.74813
Oklahoma,Pontotoc County,34.721071,-96.69273
Oklahoma,Pottawatomie County,35.211393,-96.957
Oklahoma,Pushmataha County,34.377896,-95.40808
Oklahoma,Roger Mills County,35.708554,-99.74157
Oklahoma,Rogers County,36.378082,-95.60133
Oklahoma,Seminole County,35.158366,-96.60285
Oklahoma,Sequoyah County,35.502435,-94.75075
Oklahoma,Stephens County,34.481361,-97.8556
Oklahoma,Texas County,36.741964,-101.48843
Oklahoma,Tillman County,34.371085,-98.9317
Oklahoma,Tulsa County,36.120121,-95.94173
Oklahoma,Wagoner County,35.963479,-95.5141
Oklahoma,Washington County,36.70438,-95.90615
Oklahoma,Washita County,35.290177,-98.99196
Oklahoma,Woods County,36.765141,-98.86896
Oklahoma,Woodward County,36.425619,-99.27366
Oregon,Baker County,44.703427,-117.69193
Oregon,Benton County,44.490623,-123.42631
Oregon,Clackamas County,45.160493,-122.19512
Oregon,Clatsop County,46.024509,-123.70501
Oregon,Columbia County,45.941932,-123.08107
Oregon,Coos County,43.184193,-124.09255
Oregon,Crook County,44.163054,-120.37158
Oregon,Curry County,42.466671,-124.2114
Oregon,Deschutes County,43.915118,-121.22557
Oregon,Douglas County,43.285904,-123.15438
Oregon,Gilliam County,45.381666,-120.21185
Oregon,Grant County,44.496326,-119.01405
Oregon,Harney County,43.064355,-118.98594
Oregon,Hood River County,45.511775,-121.65597
Oregon,Jackson County,42.411782,-122.67579
Oregon,Jefferson County,44.64379,-121.18302
Oregon,Josephine County,42.385382,-123.59724
Oregon,Klamath County,42.683761,-121.64616
Oregon,Lake County,42.788401,-120.38979
Oregon,Lane County,43.928276,-122.89767
Oregon,Lincoln County,44.641076,-123.91118
Oregon,Linn County,44.494824,-122.54375
Oregon,Malheur County,43.1877,-117.60397
Oregon,Marion County,44.900898,-122.57626
Oregon,Morrow County,45.425496,-119.60231
Oregon,Multnomah County,45.547693,-122.41717
Oregon,Polk County,44.904395,-123.39732
Oregon,Sherman County,45.399216,-120.67851
Oregon,Tillamook County,45.455743,-123.75932
Oregon,Umatilla County,45.5912,-118.73388
Oregon,Union County,45.304047,-117.99913
Oregon,Wallowa County,45.593753,-117.18558
Oregon,Wasco County,45.164536,-121.16506
Oregon,Washington County,45.553542,-123.09761
Oregon,Wheeler County,44.736411,-120.02687
Oregon,Yamhill County,45.248138,-123.31611
Pennsylvania,Adams County,39.869471,-77.21773
Pennsylvania,Allegheny County,40.46892,-79.98092
Pennsylvania,Armstrong County,40.812379,-79.46412
Pennsylvania,Beaver County,40.68414,-80.35072
Pennsylvania,Bedford County,39.997115,-78.48998
Pennsylvania,Berks County,40.413957,-75.92686
Pennsylvania,Blair County,40.497926,-78.31064
Pennsylvania,Bradford County,41.791495,-76.50212
Pennsylvania,Bucks County,40.336887,-75.10706
Pennsylvania,Butler County,40.913834,-79.91896
Pennsylvania,Cambria County,40.494127,-78.71528
Pennsylvania,Cameron County,41.438289,-78.19831
Pennsylvania,Carbon County,40.917833,-75.70942
Pennsylvania,Centre County,40.90916,-77.84783
Pennsylvania,Chester County,39.973965,-75.74973
Pennsylvania,Clarion County,41.198239,-79.4204
Pennsylvania,Clearfield County,41.000249,-78.47374
Pennsylvania,Clinton County,41.245301,-77.64914
Pennsylvania,Columbia County,41.045517,-76.40426
Pennsylvania,Crawford County,41.68684,-80.10781
Pennsylvania,Cumberland County,40.164782,-77.26344
Pennsylvania,Dauphin County,40.412565,-76.79263
Pennsylvania,Delaware County,39.91667,-75.39878
Pennsylvania,Elk County,41.427334,-78.65393
Pennsylvania,Erie County,42.117952,-80.09638
Pennsylvania,Fayette County,39.914115,-79.64458
Pennsylvania,Forest County,41.513304,-79.2497
Pennsylvania,Franklin County,39.926686,-77.72448
Pennsylvania,Fulton County,39.910751,-78.12261
Pennsylvania,Greene County,39.848983,-80.22569
Pennsylvania,Huntingdon County,40.422321,-77.96858
Pennsylvania,Indiana County,40.651432,-79.08754
Pennsylvania,Jefferson County,41.130287,-78.99904
Pennsylvania,Juniata County,40.530673,-77.40043
Pennsylvania,Lackawanna County,41.44025,-75.60958
Pennsylvania,Lancaster County,40.041992,-76.25019
Pennsylvania,Lawrence County,40.992735,-80.33444
Pennsylvania,Lebanon County,40.367344,-76.458
Pennsylvania,Lehigh County,40.614241,-75.59062
Pennsylvania,Luzerne County,41.172787,-75.97603
Pennsylvania,Lycoming County,41.343624,-77.05525
Pennsylvania,McKean County,41.81459,-78.57246
Pennsylvania,Mercer County,41.300014,-80.25278
Pennsylvania,Mifflin County,40.61189,-77.62066
Pennsylvania,Monroe County,41.056233,-75.32903
Pennsylvania,Montgomery County,40.209999,-75.3702
Pennsylvania,Montour County,41.029261,-76.66525
Pennsylvania,Northampton County,40.752791,-75.30744
Pennsylvania,Northumberland County,40.851524,-76.70987
Pennsylvania,Perry County,40.39778,-77.26632
Pennsylvania,Philadelphia County,40.009376,-75.13334
Pennsylvania,Pike County,41.325949,-75.03151
Pennsylvania,Potter County,41.748222,-77.89473
Pennsylvania,Schuylkill County,40.70369,-76.2178
Pennsylvania,Snyder County,40.755348,-77.07295
Pennsylvania,Somerset County,39.981297,-79.02848
Pennsylvania,Sullivan County,41.43979,-76.51152
Pennsylvania,Susquehanna County,41.819665,-75.80096
Pennsylvania,Tioga County,41.766859,-77.25728
Pennsylvania,Union County,40.962179,-77.05547
Pennsylvania,Venango County,41.40198,-79.75441
Pennsylvania,Warren County,41.843669,-79.31317
Pennsylvania,Washington County,40.200005,-80.25213
Pennsylvania,Wayne County,41.646589,-75.29248
Pennsylvania,Westmoreland County,40.311068,-79.46668
Pennsylvania,Wyoming County,41.525137,-76.00878
Pennsylvania,York County,39.921839,-76.72844
Rhode Island,Bristol County,41.705271,-71.28505
Rhode Island,Kent County,41.67775,-71.57631
Rhode Island,Newport County,41.502732,-71.28406
Rhode Island,Providence County,41.870488,-71.57824
Rhode Island,Washington County,41.401162,-71.61761
South Carolina,Abbeville County,34.213809,-82.46046
South Carolina,Aiken County,33.549317,-81.63387
South Carolina,Allendale County,32.979784,-81.36342
South Carolina,Anderson County,34.519549,-82.63808
South Carolina,Bamberg County,33.203021,-81.05316
South Carolina,Barnwell County,33.26068,-81.43375
South Carolina,Beaufort County,32.358147,-80.68932
South Carolina,Berkeley County,33.2077,-79.95365
South Carolina,Calhoun County,33.67478,-80.78034
South Carolina,Charleston County,32.800458,-79.94248
South Carolina,Cherokee County,35.049796,-81.60764
South Carolina,Chester County,34.689345,-81.16124
South Carolina,Chesterfield County,34.637018,-80.15922
South Carolina,Clarendon County,33.664682,-80.21788
South Carolina,Colleton County,32.83498,-80.65534
South Carolina,Darlington County,34.332185,-79.96211
South Carolina,Dillon County,34.390172,-79.37496
South Carolina,Dorchester County,33.082186,-80.40469
South Carolina,Edgefield County,33.776498,-81.96824
South Carolina,Fairfield County,34.395669,-81.127
South Carolina,Florence County,34.028535,-79.71023
South Carolina,Georgetown County,33.41753,-79.30081
South Carolina,Greenville County,34.892645,-82.37207
South Carolina,Greenwood County,34.155796,-82.12787
South Carolina,Hampton County,32.778323,-81.14336
South Carolina,Horry County,33.909269,-78.97667
South Carolina,Jasper County,32.43059,-81.02162
South Carolina,Kershaw County,34.338356,-80.59088
South Carolina,Lancaster County,34.686818,-80.70368
South Carolina,Laurens County,34.483477,-82.00565
South Carolina,Lee County,34.15864,-80.2512
South Carolina,Lexington County,33.892554,-81.27285
South Carolina,McCormick County,33.897605,-82.31619
South Carolina,Marion County,34.080701,-79.36213
South Carolina,Marlboro County,34.601805,-79.67794
South Carolina,Newberry County,34.28973,-81.60005
South Carolina,Oconee County,34.748759,-83.06152
South Carolina,Orangeburg County,33.436135,-80.80291
South Carolina,Pickens County,34.887362,-82.72536
South Carolina,Richland County,34.029783,-80.89656
South Carolina,Saluda County,34.005278,-81.7279
South Carolina,Spartanburg County,34.933239,-81.99105
South Carolina,Sumter County,33.916046,-80.38247
South Carolina,Union County,34.690514,-81.61583
South Carolina,Williamsburg County,33.626463,-79.71647
South Carolina,York County,34.97019,-81.18318
South Dakota,Aurora County,43.724719,-98.57758
South Dakota,Beadle County,44.418265,-98.27942
South Dakota,Bennett County,43.184826,-101.67642
South Dakota,Bon Homme County,42.986031,-97.88561
South Dakota,Brookings County,44.376675,-96.79779
South Dakota,Brown County,45.589254,-98.35217
South Dakota,Brule County,43.72988,-99.09294
South Dakota,Buffalo County,44.044306,-99.20399
South Dakota,Butte County,44.896435,-103.50176
South Dakota,Campbell County,45.782241,-100.02795
South Dakota,Charles Mix County,43.206185,-98.59514
South Dakota,Clark County,44.855211,-97.72491
South Dakota,Clay County,42.912997,-96.97979
South Dakota,Codington County,44.966324,-97.19884
South Dakota,Corson County,45.69834,-101.17601
South Dakota,Custer County,43.684943,-103.46225
South Dakota,Davison County,43.680439,-98.15586
South Dakota,Day County,45.362283,-97.59373
South Dakota,Deuel County,44.75629,-96.69023
South Dakota,Dewey County,45.150005,-100.85221
South Dakota,Douglas County,43.391506,-98.35843
South Dakota,Edmunds County,45.41168,-99.20536
South Dakota,Fall River County,43.221504,-103.5121
South Dakota,Faulk County,45.065476,-99.15356
South Dakota,Grant County,45.172637,-96.77226
South Dakota,Gregory County,43.179094,-99.20215
South Dakota,Haakon County,44.284312,-101.59179
South Dakota,Hamlin County,44.680619,-97.17859
South Dakota,Hand County,44.546713,-99.00457
South Dakota,Hanson County,43.680612,-97.79684
South Dakota,Harding County,45.596612,-103.47386
South Dakota,Hughes County,44.392258,-99.98584
South Dakota,Hutchinson County,43.33671,-97.74938
South Dakota,Hyde County,44.537301,-99.49214
South Dakota,Jackson County,43.677294,-101.62645
South Dakota,Jerauld County,44.063416,-98.62318
South Dakota,Jones County,43.95199,-100.68613
South Dakota,Kingsbury County,44.362969,-97.49931
South Dakota,Lake County,44.02845,-97.12322
South Dakota,Lawrence County,44.353669,-103.79652
South Dakota,Lincoln County,43.27942,-96.72228
South Dakota,Lyman County,43.894812,-99.84192
South Dakota,McCook County,43.678924,-97.36203
South Dakota,McPherson County,45.784249,-99.21142
South Dakota,Marshall County,45.737054,-97.58088
South Dakota,Meade County,44.606792,-102.71586
South Dakota,Mellette County,43.58493,-100.76059
South Dakota,Miner County,44.017327,-97.60979
South Dakota,Minnehaha County,43.667472,-96.79572
South Dakota,Moody County,44.012429,-96.67605
South Dakota,Oglala Lakota County,43.341937,-102.55948
South Dakota,Pennington County,44.002349,-102.8238
South Dakota,Perkins County,45.483387,-102.46799
South Dakota,Potter County,45.064276,-99.94963
South Dakota,Roberts County,45.623397,-96.94755
South Dakota,Sanborn County,44.021032,-98.0921
South Dakota,Spink County,44.931034,-98.33964
South Dakota,Stanley County,44.415547,-100.74916
South Dakota,Sully County,44.722325,-100.13139
South Dakota,Todd County,43.208172,-100.7172
South Dakota,Tripp County,43.349729,-99.87621
South Dakota,Turner County,43.30867,-97.15018
South Dakota,Union County,42.831106,-96.65082
South Dakota,Walworth County,45.427605,-100.02785
South Dakota,Yankton County,43.006607,-97.38833
South Dakota,Ziebach County,44.981666,-101.66922
Tennessee,Anderson County,36.116731,-84.19541
Tennessee,Bedford County,35.51366,-86.45829
Tennessee,Benton County,36.069253,-88.07121
Tennessee,Bledsoe County,35.593668,-85.20597
Tennessee,Blount County,35.688185,-83.92297
Tennessee,Bradley County,35.153914,-84.85941
Tennessee,Campbell County,36.401592,-84.15925
Tennessee,Cannon County,35.808394,-86.0624
Tennessee,Carroll County,35.967896,-88.45165
Tennessee,Carter County,36.284744,-82.12659
Tennessee,Cheatham County,36.25518,-87.10081
Tennessee,Chester County,35.416639,-88.6055
Tennessee,Claiborne County,36.501557,-83.66072
Tennessee,Clay County,36.545765,-85.54571
Tennessee,Cocke County,35.916198,-83.11922
Tennessee,Coffee County,35.488759,-86.07821
Tennessee,Crockett County,35.811312,-89.13534
Tennessee,Cumberland County,35.952398,-84.99476
Tennessee,Davidson County,36.169129,-86.78479
Tennessee,Decatur County,35.603422,-88.10738
Tennessee,DeKalb County,35.98222,-85.83359
Tennessee,Dickson County,36.145533,-87.36415
Tennessee,Dyer County,36.054196,-89.3983
Tennessee,Fayette County,35.196993,-89.4138
Tennessee,Fentress County,36.376079,-84.9327
Tennessee,Franklin County,35.155926,-86.0992
Tennessee,Gibson County,35.991694,-88.93377
Tennessee,Giles County,35.202723,-87.03531
Tennessee,Grainger County,36.277463,-83.50949
Tennessee,Greene County,36.178998,-82.84774
Tennessee,Grundy County,35.387273,-85.72218
Tennessee,Hamblen County,36.218397,-83.26607
Tennessee,Hamilton County,35.159186,-85.20229
Tennessee,Hancock County,36.52142,-83.22745
Tennessee,Hardeman County,35.218131,-88.98903
Tennessee,Hardin County,35.201893,-88.18569
Tennessee,Hawkins County,36.452206,-82.93138
Tennessee,Haywood County,35.58669,-89.28253
Tennessee,Henderson County,35.653995,-88.38767
Tennessee,Henry County,36.325398,-88.30038
Tennessee,Hickman County,35.802396,-87.46711
Tennessee,Houston County,36.285777,-87.7056
Tennessee,Humphreys County,36.04044,-87.79062
Tennessee,Jackson County,36.354242,-85.67418
Tennessee,Jefferson County,36.048479,-83.44096
Tennessee,Johnson County,36.453204,-81.86123
Tennessee,Knox County,35.992727,-83.93772
Tennessee,Lake County,36.333905,-89.48553
Tennessee,Lauderdale County,35.762951,-89.62773
Tennessee,Lawrence County,35.220476,-87.39654
Tennessee,Lewis County,35.523244,-87.49698
Tennessee,Lincoln County,35.142532,-86.59338
Tennessee,Loudon County,35.73745,-84.3162
Tennessee,McMinn County,35.424471,-84.61996
Tennessee,McNairy County,35.175626,-88.56467
Tennessee,Macon County,36.537838,-86.00123
Tennessee,Madison County,35.606056,-88.83342
Tennessee,Marion County,35.133422,-85.61839
Tennessee,Marshall County,35.468387,-86.76588
Tennessee,Maury County,35.615696,-87.07776
