Line_ID,Voltage,Line_Length_Meters
53125,115,37242.87069
53126,115,14495.52029
53127,115,5807.900098
53128,115,18192.61851
53129,115,12883.68404
53130,115,7538.993832
53131,115,8281.373158
53132,115,8548.350636
53133,115,1268.819173
53134,115,6263.366682
53135,115,787.3443237
53136,115,7994.079058
53137,115,8478.923826
53138,115,3226.618969
53139,115,19773.10877
53140,115,17038.1992
53141,115,19170.53323
53142,115,10099.61004
53143,115,20478.72416
53144,115,4975.904812
53145,115,1270.348463
53146,115,22746.40662
53147,115,41.51435093
53148,115,42446.94266
53149,115,91350.17439
53150,115,14993.42451
53151,115,140.9685956
53152,115,55903.88759
53153,115,9312.343486
53154,115,26292.43242
53155,115,13998.58114
53156,115,25472.03391
53157,115,11283.76207
53158,115,14078.45716
53159,115,10345.24789
53160,115,13990.91599
53162,115,7772.916827
53163,115,333.2073742
53164,115,11948.39118
53165,115,31.30434944
53166,115,4198.242118
53167,115,13728.93605
53168,115,4725.783561
53169,115,67.25723842
53170,115,12504.51633
53171,115,15106.82982
53172,115,95.57300653
53173,115,54065.55288
53174,115,16347.47029
53175,115,17574.08564
53176,115,27381.45681
53177,230,56304.58242
53178,230,76545.81374
53179,230,146248.7124
53180,230,114497.4002
53181,230,16537.44418
53182,230,117572.6922
53183,230,62433.62954
53184,115,639.9511782
53185,115,32346.35201
53186,115,66816.5505
53187,230,140812.166
53188,115,37075.15061
53189,115,42486.40552
53190,115,12797.70389
53191,115,29204.46081
53192,115,5849.945388
53193,115,11559.58256
53194,115,21944.09026
53195,115,2640.834738
53196,115,11105.11944
53197,115,1822.390273
53198,115,3063.388957
53199,115,80.15401213
53200,115,6024.985723
53201,115,4665.377555
53202,230,174730.4231
53203,115,19550.2888
53204,115,5140.221846
53205,115,15338.96114
53206,115,7388.287938
53207,115,16335.22972
53208,115,20.2074736
53209,115,23572.49188
53210,115,12158.96073
53211,115,1442.999961
53212,115,16178.83512
53213,115,3983.350028
53214,115,63876.69385
53215,115,46969.73756
53216,115,2931.465371
53217,115,14005.83123
53218,115,178.3419901
53219,115,43580.69493
53220,115,30095.10032
53221,115,29.73940097
53222,115,63.01032666
53223,115,41150.262
53224,115,29762.14449
53225,230,169238.3425
53226,230,108985.3943
53227,230,78141.35719
53228,115,45219.63131
53229,115,66399.2273
53230,230,35018.5787
53231,230,5656.541451
53232,230,20151.52189
53233,230,18403.75797
53234,230,58.95014413
53235,230,15859.75372
53236,230,32621.4441
53237,230,163070.0117
53238,115,26237.16684
53239,115,68922.30189
53240,115,30694.59562
53241,230,12172.76537
53242,230,90937.1509
53243,230,396.3572523
53244,230,59709.86735
53245,230,80222.42383
53246,115,29471.89355
53247,115,39509.37849
53248,138,6874.925372
53249,138,10807.90401
53250,138,27423.78491
53251,138,5838.692913
53252,138,14016.12684
53253,138,13049.45103
53254,138,14508.45116
53255,138,13462.49832
53256,138,2651.82535
53257,138,4911.389195
53258,138,187.5521528
53259,138,3461.233678
53260,138,313.2268479
53261,138,1459.039152
53262,138,9892.325817
53263,230,119182.61
53265,115,38726.31622
53266,-999999,53.369161
53267,115,70331.22222
53268,115,14661.53066
53269,115,59944.04815
53270,115,121.0136949
53271,115,17639.01175
53272,115,6742.431366
53273,161,162074.2474
53274,161,103047.035
53275,115,27616.8958
53276,115,39875.10456
53277,115,78545.89975
53278,115,38798.07822
53279,115,46285.06523
53280,115,68214.9055
53281,115,10990.75093
53282,115,17171.62712
53283,115,4373.725878
53284,115,4121.069113
53285,115,3609.083245
53286,-999999,1101.073351
53287,230,668.4728668
53288,230,794.8714573
53289,230,239.2566426
53290,230,157.5728261
53291,115,5828.636882
53292,115,843.6119217
53293,115,275.2687526
53294,115,8324.603917
53295,115,2243.798302
53296,115,7311.562279
53297,115,3231.594078
53298,115,2862.44092
53299,115,216.0637171
53300,115,4782.312723
53301,115,3856.201458
53302,115,12366.06375
53303,115,3559.861505
53304,115,501.5143084
53305,115,404.3764048
53306,115,142.0149235
53307,115,6005.143113
53308,115,5489.613914
53309,115,10626.27919
53310,115,10731.23172
53311,115,15307.48739
53312,115,5061.075842
53313,115,2835.765598
53314,115,1118.336739
53315,115,4897.37426
53316,115,6272.96062
53318,115,7245.321538
53319,115,110.8077618
53320,115,1935.131303
53321,115,4950.983778
53322,115,3988.907046
53323,115,3706.282446
53324,115,200.509587
53325,115,17630.80551
53326,100,12021.63721
53327,115,3813.32969
53328,115,142.1835847
53329,115,1062.543814
53330,115,12383.04177
53331,115,98.62643782
53332,57,1372.196641
53333,57,9083.959679
53334,115,1129.541378
53335,115,14039.20111
53336,115,261.8678317
53337,115,5491.820284
53338,115,68.7747317
53340,115,2648.319582
53341,115,2015.833999
53342,115,11001.1587
53343,69,5207.320061
53344,115,1087.184565
53345,115,4071.301691
53346,115,78.88465936
53347,115,4847.01743
53348,115,6737.399129
53349,115,1256.490036
53350,115,1672.203874
53351,115,951.3289667
53352,115,28.97368056
53353,69,5124.247848
53354,115,17494.76851
53355,115,332.9414983
53356,115,3653.437127
53357,115,998.7641288
53358,57,1467.36175
53359,57,5976.898178
53360,115,3118.028969
53361,115,6581.727497
53363,115,2502.610776
53364,115,648.8321512
53365,115,6850.231193
53366,115,2775.462354
53367,115,2347.653002
53368,115,4839.245455
53369,-999999,2009.635656
53370,115,7687.295946
53371,115,2930.249633
53372,57,18146.19353
53373,115,329.7166697
53374,115,5790.276305
53375,115,6527.90365
53376,115,12246.66358
53377,115,9039.634676
53378,115,5080.915427
53379,115,3571.908399
53380,115,9696.978569
53381,69,3685.82099
53382,115,78.18435033
53383,115,3615.220008
53385,115,4105.462076
53386,115,68.88023687
53387,115,86.950351
53388,115,3033.242362
53389,115,3321.330614
53390,57,5958.246923
53391,57,8914.04887
53392,115,2467.154262
53393,115,3804.059461
53394,57,1106.143679
53396,57,483.3505096
53397,57,66.7911576
53398,57,363.6026523
53399,230,39894.59444
53400,230,52793.69696
53401,230,205330.8508
53402,138,233638.5559
53403,230,32605.55876
53404,230,129901.1661
53405,230,85863.76065
53406,-999999,85991.93942
53407,230,87015.00673
53408,230,250835.7439
53409,230,68823.67292
53410,230,122085.5699
53411,230,118026.9413
53412,230,125394.6642
53413,230,165147.2342
53414,230,169244.1879
53415,230,176657.6298
53416,230,121150.4
53417,230,62526.56387
53418,230,79529.39467
53419,230,10300.65588
53420,230,60515.53279
53421,230,36945.77545
53422,230,94909.56546
53423,230,115745.5844
53424,-999999,10336.75037
53425,230,20462.5056
53426,230,135243.5563
53428,230,43007.29414
53429,-999999,52986.39831
53430,230,73210.35258
53431,230,71191.18704
53432,230,356989.5717
53433,230,143093.7707
53434,230,76611.32594
53435,230,187679.126
53436,230,166115.1247
53437,230,96381.40872
53438,230,221310.013
53439,230,15161.75602
53440,230,68382.99045
53441,230,143695.3579
53442,230,62573.16233
53443,230,166867.1356
53444,230,44581.34253
53445,230,69161.26572
53446,230,56821.32494
53447,230,27.53618944
53448,115,75853.1994
53449,69,4602.941957
53450,69,50.28752841
53451,69,18678.51483
53452,69,1759.012053
53453,115,86367.72253
53454,115,39.68756111
53455,115,107569.6877
53456,69,10455.76694
53457,69,13606.26718
53458,69,76.75200575
53459,69,449.6750027
53460,69,38577.8959
53461,69,29051.02895
53462,69,11.25714015
53463,69,25357.82661
53464,69,24.03614423
53465,69,4566.173363
53466,69,12602.69124
53467,69,115.5156179
53468,69,11512.83375
53469,115,54708.66923
53470,115,52.10381113
53472,115,45.1417817
53473,115,30645.4036
53474,115,18719.49398
53475,115,8108.229937
53476,115,16646.1575
53477,69,9463.849901
53478,69,60.30308372
53479,115,4395.451309
53480,115,3527.985364
53481,115,5455.203579
53482,115,4136.756168
53483,115,12150.18109
53484,115,15027.87688
53485,115,6056.831076
53486,69,4505.622808
53487,115,14828.32023
53489,69,48.31617245
53490,69,19318.45548
53491,69,11752.65293
53492,69,144.3485364
53493,69,8135.177595
53494,115,14585.25753
53495,115,41403.71313
53496,-999999,48.89795338
53497,115,6293.419103
53498,115,2766.229865
53499,115,10202.54747
53500,115,299.7684212
53501,115,23417.55048
53502,115,4775.840256
53503,115,7783.614398
53504,115,24623.44979
53505,115,2879.904182
53506,115,13041.84144
53507,115,10952.22832
53508,115,1736.441715
53509,115,783.8683535
53511,69,11328.68255
53512,69,5664.05959
53513,69,3648.444627
53514,115,7461.845516
53515,115,10164.53957
53516,115,7292.361779
53517,69,22540.14451
53518,69,24.3432465
53519,69,11776.79218
53520,69,24589.06836
53521,115,7627.565857
53522,69,12324.84833
53523,115,4493.195139
53524,115,1777.314819
53525,115,1518.339274
53526,115,2300.292505
53527,115,3647.408778
53528,115,5151.403298
53529,115,2607.71988
53530,69,6563.003589
53531,69,27.85338389
53532,69,10368.08059
53533,115,26426.19603
53534,115,330.5903904
53536,69,62938.79994
53537,69,25087.05103
53538,230,189280.8978
53539,230,118287.7989
53540,345,129584.3405
53541,-999999,2492.03416
53542,-999999,2511.00251
53544,-999999,78447.5376
53545,-999999,18388.50687
53546,-999999,7995.594065
53547,-999999,2181.5233
53548,-999999,2087.324918
53549,-999999,27868.18585
53550,230,9690.520795
53551,230,20014.56746
53552,230,207673.3538
53553,230,39017.75985
53554,230,94546.78177
53555,230,89989.54006
53556,230,135308.3645
53557,230,60250.27219
53558,230,51901.30136
53559,230,28266.42856
53560,-999999,394.5510714
53561,-999999,392.9545282
53562,230,112661.4125
53563,230,52421.23548
53564,230,96887.56126
53565,230,93136.85167
53566,230,95502.28187
53567,-999999,124826.2828
53568,230,29665.07246
53569,230,126513.5827
53570,230,74305.95847
53571,230,103420.9871
53572,230,72383.88612
53573,-999999,26825.47053
53575,-999999,21072.20372
53576,-999999,53758.92241
53577,230,14686.01897
53578,230,74114.39755
53579,230,28612.4556
53580,230,25839.37132
53581,230,28659.63237
53582,230,41919.24076
53583,-999999,22589.36469
53584,230,27566.68752
53585,230,64988.80137
53586,230,14513.44665
53587,230,21431.80908
53588,230,1031.499223
53589,230,22962.11107
53590,230,29199.64053
53591,-999999,40167.26275
53592,230,71021.21316
53593,230,170097.9467
53594,230,54899.93832
53595,230,72828.17188
53596,230,65596.24671
53598,-999999,40492.78801
53599,-999999,69651.74507
53600,-999999,9135.760431
53601,-999999,8712.801016
53602,-999999,1573.581952
53603,230,149489.2098
53604,230,64050.05965
53605,230,44120.28237
53606,230,242800.4977
53607,230,86964.45229
53608,230,144313.1714
53609,230,167491.428
53610,-999999,6390.298185
53611,-999999,37543.16508
53612,230,157422.7727
53613,230,18279.82514
53614,230,28031.62743
53615,230,13268.81084
53616,230,67882.12928
53617,230,9794.669124
53618,230,74113.09213
53619,-999999,507.077321
53620,-999999,85158.98564
53621,230,67532.61709
53622,230,26918.82957
53623,230,62186.49571
53624,-999999,234.1005694
53625,230,216404.5832
53626,230,42462.07136
53627,230,28764.51571
53628,230,97062.96186
53629,230,6011.915021
53630,230,5380.047662
53631,230,68586.27553
53632,230,53921.00829
53633,230,80792.16421
53634,-999999,110470.5116
53635,-999999,76566.14926
53636,230,167464.3007
53637,230,275388.6481
53638,-999999,61284.80686
53639,-999999,49294.84988
53640,-999999,70928.39878
53641,-999999,3231.626031
53642,-999999,3181.282789
53643,-999999,463.3517395
53644,230,102992.8084
53645,230,33.56253355
53646,-999999,22.88771852
53647,230,46466.71373
53648,230,9852.494401
53649,230,40039.84963
53650,230,99418.00463
53651,230,19246.38146
53652,230,46794.20596
53653,230,79244.44819
53654,230,68053.38514
53655,230,111600.3419
53656,230,21149.87228
53657,-999999,2405.793006
53658,230,128972.0703
53659,-999999,75301.18368
53660,-999999,156.716972
53661,-999999,30536.35486
53662,-999999,3215.47818
53663,-999999,1431.985516
53664,138,87343.1151
53665,230,1424.949662
53666,345,198972.7076
53667,230,57011.47956
53668,230,117754.206
53669,138,84884.01171
53670,138,80320.54756
53671,138,54752.41829
53672,230,25754.0993
53673,230,119368.9899
53674,138,81137.63278
53675,230,64253.87197
53676,230,36349.56495
53677,230,24204.6432
53678,230,39555.8899
53679,230,39378.38372
53680,230,106156.5326
53681,230,124329.2085
53682,115,10549.85971
53683,115,25197.18728
53684,115,15854.56271
53685,115,41445.95386
53686,115,16945.82083
53687,230,45600.3671
53688,115,8530.388433
53689,115,28510.22936
53690,115,23987.08957
53691,115,11135.24174
53692,115,17240.20996
53693,115,44957.26778
53694,138,28147.11098
53695,115,53657.08094
53696,115,34148.80182
53697,115,36767.64648
53698,115,11699.53929
53699,115,23653.82913
53700,230,52362.42649
53701,115,23042.66782
53702,115,15153.92942
53703,230,55733.93529
53704,115,12347.62578
53705,230,30056.61518
53706,230,168039.6328
53707,345,1046.564484
53708,138,85941.72359
53709,230,66582.9625
53710,230,42694.3141
53711,230,70634.33183
53712,138,47576.95582
53713,230,95205.53009
53714,230,64665.58891
53715,115,19874.27323
53716,115,17933.18189
53717,115,10839.99198
53718,115,35899.41183
53719,115,25164.84724
53720,115,46662.60559
53721,115,36113.40921
53722,115,17324.44844
53723,115,6369.248048
53724,115,14965.79303
53725,115,37431.11892
53726,115,63407.41101
53727,115,16997.19856
53728,115,19820.07158
53729,115,22938.8714
53730,115,50600.13114
53731,115,30187.14075
53732,115,29578.39411
53733,115,14910.77986
53734,115,39629.03364
53735,115,31041.54272
53736,115,4961.009979
53737,230,6964.421929
53738,230,5679.706274
53739,230,10089.411
53740,230,6505.460363
53741,230,16837.74076
53742,230,15948.19762
53743,230,10810.05041
53744,230,9459.951625
53745,230,17496.15128
53746,230,8320.012692
53747,115,104840.321
53748,115,7486.068519
53749,115,28543.45489
53750,115,24829.05396
53751,115,12494.31547
53752,115,14582.31153
53753,115,20928.27248
53754,115,75952.25368
53755,115,88683.51662
53756,115,37189.67545
53757,115,2509.78503
53758,115,3263.065559
53759,115,14743.78889
53760,115,371.9857451
53761,115,16208.36048
53762,230,192781.3718
53763,115,36932.80509
53764,115,4633.062118
53765,115,42178.26858
53766,115,30968.5789
53767,115,74303.38141
53768,115,24257.10599
53769,115,8692.26555
53770,115,19925.60404
53771,115,54.06299116
53772,115,2518.884913
53773,115,10725.37573
53774,115,582.3401634
53775,115,29448.66607
53776,115,21932.07553
53777,115,18015.41355
53778,115,19956.38886
53779,115,32680.50754
53780,115,9572.207701
53781,115,3168.930285
53782,115,18157.54333
53783,115,88.48068726
53784,115,4712.927816
53785,115,10685.89032
53786,115,57728.12114
53787,115,40859.59113
53788,115,7438.217364
53789,115,5371.189107
53790,115,6712.096028
53791,115,29848.36262
53792,115,24854.52135
53793,115,68383.65122
53794,115,47592.72485
53795,115,1381.641572
53796,115,3478.689398
53797,115,507.809297
53798,115,110409.7406
53799,115,23785.11532
53800,115,30434.71329
53801,230,127816.7376
53802,230,170728.8385
53803,230,91899.62256
53804,115,135851.951
53805,115,12361.93448
53806,69,3103.704515
53807,69,9218.632317
53808,115,24741.57574
53809,115,29913.42495
53810,115,21892.83401
53811,115,4809.411275
53812,115,16779.56144
53813,230,59726.02541
53814,115,8728.366465
53815,115,103581.5949
53816,115,15101.80416
53817,230,88836.59744
53818,115,3320.639204
53819,115,13740.9734
53820,115,21837.23901
53821,115,42183.55318
53822,115,41053.40605
53823,115,38834.41146
53824,115,41377.54041
53825,115,54759.05454
53826,115,23897.16812
53827,115,23885.69691
53828,230,54833.04325
53829,230,100330.5756
53830,230,99124.31642
53831,230,100227.6885
53832,230,89415.21985
53833,115,93028.58483
53834,115,22948.72119
53835,115,15111.98351
53836,115,93828.86316
53837,230,202591.5743
53838,115,126348.2294
53839,230,89613.06055
53840,230,25981.63099
53841,115,114804.8502
53842,115,33087.67006
53843,230,145608.4789
53844,115,77705.59935
53845,115,1857.861246
53846,115,26032.02296
53847,115,63.64148088
53848,115,45375.85656
53849,115,38689.9827
53850,230,53245.40148
53851,115,19265.15963
53852,115,29208.00737
53853,230,79624.44524
53854,115,19586.45949
53855,115,19070.61973
53856,115,23982.99014
53857,115,2386.834075
53858,115,27040.96694
53859,115,8134.699973
53860,115,13837.27837
53861,115,11523.33782
53862,115,11317.64457
53863,230,64667.04859
53864,230,32717.81155
53865,230,32036.22759
53866,230,137337.1934
53867,230,114481.8024
53868,230,79757.76897
53869,230,23612.53696
53870,115,13389.48878
53871,230,17420.53984
53872,115,11134.4456
53873,115,6231.491757
53874,230,11034.48403
53875,115,13917.28167
53876,115,6969.210517
53877,230,26103.1155
53878,230,29029.48219
53879,230,16368.86523
53880,230,145585.1119
53881,115,71049.28506
53882,230,8252.722871
53883,230,10280.83371
53884,115,63472.76843
53885,115,75970.75253
53886,115,48700.52741
53887,115,8629.132201
53888,115,25885.17921
53889,230,91121.16527
53890,230,27456.06437
53891,230,27386.01032
53892,115,14064.68352
53893,115,1672.638313
53894,230,17987.3457
53895,115,13156.89487
53896,230,23111.65844
53897,230,45877.18765
53898,230,20900.81169
53899,115,13126.41144
53900,115,6644.742131
53901,230,33223.92931
53902,115,3990.708322
53903,115,4192.86236
53904,115,24831.94795
53905,115,9645.866038
53906,115,20751.02579
53907,115,22647.1756
53908,115,31681.48935
53909,115,22194.0999
53910,230,156924.241
53911,230,10627.57357
53912,230,17857.09841
53913,115,8338.461172
53914,230,8261.191498
53915,230,37426.81126
53916,230,44875.26417
53917,230,37834.16255
53918,230,56616.16397
53919,230,31924.22898
53920,230,31935.32881
53921,115,21744.83347
53925,230,8038.094472
53929,230,20771.44813
53930,230,16135.97956
53931,230,27203.66485
53932,230,9398.42506
53938,230,110740.0478
53939,230,56069.91655
53940,230,74387.36951
53941,230,11681.09212
53942,230,136093.1038
53943,115,38295.14744
53944,115,35553.28021
53945,115,15407.02335
53946,115,41481.38602
53947,69,49995.00957
53948,69,18017.89766
53949,115,26473.39754
53950,138,25247.3186
53951,115,32386.11155
53952,115,73318.59031
53953,115,12582.2755
53954,115,6183.991437
53955,115,46914.01463
53957,69,25427.87191
53959,230,16958.05074
53962,230,1089.769098
53963,230,1186.709336
53964,69,18633.4593
53965,69,13076.01041
53966,69,4845.383991
53967,69,24096.6031
53968,69,22082.05751
53969,69,27011.52253
53970,230,22129.32543
53971,230,22160.85844
53972,230,8775.595535
53973,230,21577.43714
53974,-999999,930.7008357
53975,115,6115.000016
53976,-999999,35.71648511
53977,115,9339.352794
53978,115,7474.361238
53979,-999999,17070.76191
53980,-999999,22196.10848
53981,115,25272.99454
53982,115,96.20967525
53983,115,647.5819316
53984,115,3064.447604
53985,115,9467.603063
53986,115,7887.204728
53987,69,3062.474737
53988,69,13319.09392
53989,69,12138.84187
53990,115,9321.049057
53991,115,26.25586976
53992,69,12773.54159
53993,69,36099.6233
53994,69,3859.496632
53995,69,27649.0613
53996,69,38.21249749
53997,69,343.7290902
53998,69,29396.79945
53999,69,6094.761484
54000,69,23603.70181
54001,69,55586.33162
54002,115,34590.65754
54003,69,4076.778444
54004,69,28501.91809
54005,69,2217.903437
54006,69,33559.65366
54007,230,450.0529813
54008,115,65.21199291
54009,115,32027.13027
54010,115,34.57790076
54011,115,39663.07298
54012,69,20498.55057
54013,69,18243.41078
54014,69,43229.65358
54015,69,11298.19921
54016,69,15429.66592
54017,69,1352.154684
54018,69,108.0132016
54019,69,2997.288479
54020,69,2193.148041
54021,115,17308.46056
54022,69,2069.658179
54023,69,7307.384943
54024,69,20582.16706
54025,69,3974.732273
54026,69,3968.627157
54027,69,9842.538711
54028,69,74.50824213
54029,69,40146.69575
54030,69,41327.20491
54031,-999999,20972.15061
54032,-999999,33639.50038
54033,-999999,24967.67879
54034,-999999,7510.100332
54035,-999999,1370.942276
54036,-999999,32624.27564
54037,-999999,35431.25892
54038,-999999,17837.75775
54039,-999999,27190.9025
54040,-999999,11396.88545
54041,-999999,58669.29623
54042,-999999,1072.754334
54043,-999999,120.6735198
54044,-999999,2942.611303
54045,-999999,639.3343562
54046,-999999,208.266536
54047,-999999,3606.851291
54048,-999999,287.4364322
54049,-999999,4257.987421
54050,-999999,2236.329699
54051,-999999,6819.020557
54052,-999999,6274.625866
54053,69,341.9198941
54054,69,15461.57389
54055,69,24198.44784
54056,69,37642.75252
54057,69,20776.98195
54058,69,14128.81856
54059,115,10546.83359
54060,115,1303.721219
54061,115,8663.697884
54062,-999999,4846.722572
54063,115,13071.13271
54064,115,14023.53481
54065,115,34910.5392
54066,115,24873.86533
54067,115,8587.866867
54068,115,27544.80239
54069,115,8251.700595
54071,230,346.4870919
54072,115,6383.536979
54073,115,6325.479315
54074,115,9253.609122
54075,230,42503.39568
54076,230,51411.80965
54077,230,53455.18042
54078,230,14721.74548
54079,230,21995.56496
54080,230,21594.93141
54081,230,10103.2461
54082,-999999,10569.72322
54083,115,7455.207326
54084,115,19589.26644
54085,115,24281.51725
54086,230,401.5073611
54087,230,75.92778812
54088,230,161425.2252
54089,-999999,8539.899873
54090,-999999,468.7631747
54091,-999999,2600.781677
54092,-999999,3404.609814
54093,-999999,14673.81832
54094,115,4344.142964
54095,115,7807.501833
54096,115,6347.285055
54097,115,3383.089853
54098,115,143.8712312
54099,115,12639.10891
54100,115,5741.623088
54101,115,5365.577866
54102,115,121.5961531
54103,115,8871.910004
54104,115,33273.65404
54105,115,9185.746404
54106,-999999,117.5888607
54107,230,7317.134065
54108,115,13913.22305
54109,115,33648.52433
54110,230,13975.04417
54111,230,4794.648136
54112,230,4809.0783
54113,115,16045.72958
54114,115,23274.80148
54115,115,7576.268945
54116,115,8364.329263
54117,115,15424.64294
54118,115,10662.90649
54119,115,10320.54523
54120,115,10597.94797
54121,230,3674.549084
54122,230,8560.47628
54123,230,14516.37565
54124,115,6109.499151
54125,115,11125.07948
54126,115,8184.379301
54127,115,7982.665687
54128,115,26024.87568
54129,115,30102.04632
54130,115,31060.05132
54131,115,306.150776
54132,115,12439.20974
54133,115,10671.87668
54134,115,5768.28576
54135,230,24530.37219
54136,230,22066.83953
54137,230,22253.94007
54138,-999999,266.1882338
54139,-999999,230.9710541
54140,230,13829.62127
54141,115,3407.57509
54142,115,3398.976195
54143,230,6561.753248
54144,115,5343.838449
54145,115,6010.528244
54146,115,6125.988976
54147,115,10970.692
54148,230,15114.15696
54150,115,11595.8166
54151,115,4710.58474
54152,115,6453.183047
54153,115,6453.911801
54154,230,19084.70777
54155,115,7513.100324
54156,115,4399.944619
54157,115,595.213097
54158,230,9704.870253
54159,115,973.2141781
54160,115,966.9277652
54161,115,6625.205926
54162,115,5656.632181
54163,115,6516.987687
54164,230,4645.487478
54165,115,3970.662577
54166,115,7163.795039
54167,115,7882.829751
54168,115,9271.16645
54169,115,13474.02953
54170,115,5178.497218
54171,115,11454.14884
54172,115,11478.93469
54173,230,14297.27446
54174,230,15800.255
54175,230,6367.438851
54176,230,6147.887699
54177,230,18069.62808
54178,115,5538.408057
54179,115,6502.689827
54180,115,6969.635475
54181,230,487.4479451
54182,230,6539.131406
54183,230,22676.85898
54184,230,7915.083792
54185,230,5661.878349
54187,230,9332.06167
54188,230,10144.16605
54189,230,15455.79505
54190,230,9022.221652
54191,230,7602.979556
54192,230,9501.763477
54193,230,11642.76259
54194,115,28148.09537
54195,230,11666.62223
54196,230,8614.837356
54197,230,14017.1648
54198,115,28180.24503
54199,230,5723.816111
54200,230,2293.543775
54201,230,4812.030798
54202,230,8104.076969
54204,230,9564.163668
54205,230,9529.028716
54206,230,16107.37245
54207,230,22399.86819
54208,230,11842.98376
54209,115,21724.84306
54210,115,23169.98687
54211,230,21828.9214
54212,115,1080.805765
54213,115,7210.031856
54214,115,4365.178508
54215,230,8138.335746
54216,-999999,68830.22482
54217,-999999,42433.37375
54218,-999999,92622.40412
54219,-999999,8997.586806
54220,-999999,8565.645075
54221,230,216411.6675
54222,230,69372.16927
54223,230,152640.772
54224,-999999,2145.273807
54225,-999999,19769.17652
54226,-999999,47635.51571
54227,-999999,6548.726936
54228,-999999,1383.258465
54229,-999999,2497.147105
54230,-999999,229.8334986
54231,-999999,1827.203315
54232,-999999,260.3197454
54233,-999999,10178.81515
54234,-999999,777.5134318
54235,-999999,7708.335231
54236,-999999,20853.48491
54237,-999999,27217.85395
54238,230,169453.5217
54239,-999999,31116.78188
54240,230,126972.692
54241,230,21130.58522
54242,230,279541.0661
54243,230,122909.7944
54244,230,105933.2017
54245,230,17923.1683
54246,230,96894.93581
54247,-999999,534.8738776
54248,-999999,228403.3299
54249,-999999,50691.5534
54250,-999999,1054.140612
54251,-999999,10324.1992
54252,-999999,10351.63682
54253,-999999,113683.4074
54254,-999999,36236.2893
54255,-999999,54456.51921
54256,-999999,76386.13323
54257,-999999,75444.12298
54258,-999999,399.0582659
54259,-999999,15670.84315
54260,-999999,4882.09505
54261,-999999,42086.00723
54262,-999999,27977.5337
54263,-999999,2166.74308
54264,-999999,104716.4661
54265,-999999,63242.91576
54266,-999999,63211.24337
54267,-999999,92116.79032
54268,-999999,203068.5789
54269,230,178258.325
54270,230,136242.3069
54271,230,163153.5729
54272,230,88358.19058
54273,230,85931.56983
54274,230,84673.28258
54275,230,40973.27481
54276,230,56556.49953
54277,230,29096.90521
54278,-999999,61636.50928
54279,-999999,27764.16066
54280,115,44267.7932
54281,-999999,39113.46453
54282,-999999,83759.62863
54283,-999999,9070.850605
54284,-999999,6534.996034
54285,-999999,225927.3465
54286,-999999,72871.58135
54287,-999999,173240.4695
54288,-999999,88492.30236
54289,-999999,67490.19299
54290,-999999,30798.21603
54291,-999999,79950.21354
54292,-999999,122818.8365
54293,-999999,108427.3394
54294,-999999,129336.0016
54295,115,65526.40466
54296,-999999,6705.001129
54297,138,71487.92502
54298,-999999,6493.796934
54299,-999999,143.6507592
54300,-999999,1350.46734
54301,-999999,34767.14373
54302,-999999,6662.968482
54303,-999999,25800.52128
54304,-999999,3437.459216
54305,-999999,3968.59803
54306,-999999,1787.974258
54307,-999999,1755.152982
54308,-999999,79942.91516
54309,-999999,7056.805099
54310,-999999,135462.201
54311,-999999,16271.18526
54312,-999999,133472.1222
54313,-999999,38203.98478
54314,-999999,12050.70859
54315,-999999,82775.98131
54316,-999999,39345.95409
54317,-999999,12181.86384
54318,-999999,134649.6862
54319,-999999,662.3673954
54320,-999999,211.8559471
54321,-999999,24069.31819
54322,-999999,24080.61697
54323,-999999,25147.57916
54324,-999999,66634.72029
54325,-999999,45468.25839
54326,-999999,4270.08316
54327,-999999,7764.471689
54328,-999999,11052.28658
54329,-999999,29984.46454
54331,-999999,202484.1247
54332,-999999,36084.31098
54333,-999999,12128.39472
54334,-999999,94335.78312
54335,-999999,94359.86838
54336,-999999,12768.98675
54337,-999999,3540.451857
54338,-999999,10322.48185
54339,-999999,3592.530634
54340,-999999,4811.520193
54341,-999999,10952.30451
54342,-999999,55219.41062
54343,-999999,31023.8919
54344,115,26785.49561
54345,-999999,52975.84559
54346,-999999,79215.42741
54347,-999999,79990.17679
54348,-999999,63808.76019
54349,-999999,33485.59482
54350,-999999,52153.22478
54351,115,86117.46879
54352,-999999,94134.43046
54353,-999999,34723.17434
54354,-999999,176.5215924
54355,-999999,217420.1641
54356,-999999,43209.05703
54357,-999999,177.1252888
54358,-999999,2152.563961
54359,-999999,16319.0137
54360,-999999,12601.80121
54361,-999999,10191.88739
54362,-999999,9094.72267
54363,-999999,104.5704199
54364,-999999,14956.25441
54365,-999999,57650.16202
54366,-999999,30600.68077
54367,-999999,26061.78219
54368,-999999,59394.00645
54369,-999999,69871.2018
54370,-999999,111.6162972
54371,-999999,21208.67349
54372,-999999,1216.820144
54373,-999999,74648.01701
54374,-999999,40513.93147
54375,-999999,19245.51758
54376,-999999,14972.38429
54377,-999999,76.75620046
54378,-999999,44004.86894
54379,-999999,4391.264424
54380,-999999,3900.98337
54381,-999999,6512.047872
54382,-999999,61516.08563
54383,-999999,28825.22338
54384,69,37986.84745
54385,-999999,29530.74801
54386,-999999,26085.24468
54387,-999999,78817.98858
54388,-999999,97564.00183
54389,-999999,44.55906896
54390,-999999,42547.18015
