HID,TID
51121020400751,353
51121020400755,1010
51121020400714,1289
51121020400719,1289
51121020400728,818
51121020400733,818
51121020400735,818
51121020400742,818
51121020400716,444
51121020400729,818
51121020400709,945
51121020400730,945
51121020400734,818
51121020400722,945
51121020400752,353
51121020400754,1010
51121020400744,818
51121020400753,1010
51121020400732,818
51121020400717,1289
51121020400724,945
51121020400737,818
51121020400721,945
51121020400757,353
51121020400748,353
51121020400710,1289
51121020400723,945
51121020400702,818
511210204002011,1132
511210204002012,581
51121020400775,818
51121020400736,818
51121020400720,945
51121020400741,818
511210204002018,1132
51121020400777,818
51121020400740,353
511210204002015,1132
51121020400769,1289
511210204002010,581
511210204002014,1132
51121020400774,818
51121020400738,818
51121020400746,818
511210204002013,1132
511210204002017,1132
51121020400743,818
511210204002008,581
51121020400766,1010
51121020400745,818
51121020400779,818
51121020400778,818
51121020400762,1010
511210204002009,581
51121020400771,1289
51121020400758,353
51121020400759,1010
51121020400763,1010
511210204002003,581
511210204002016,581
51121020400776,818
511210204002032,177
51121020400760,353
51121020400765,1010
51121020400772,818
511210204002037,177
511210204002000,581
51121020400773,818
51121020400768,1289
511210204002033,177
511210204002005,581
511210204002030,1132
51121020400770,1289
51121020400761,1010
51121020400767,1289
511210203001090,625
51121020400764,1010
511210204002024,581
511210203001097,625
511210203001094,625
511210204002025,1132
511210204002019,581
511210203001095,625
511210204002007,581
511210204002002,581
511210203001091,625
511210203001078,149
511210204002039,177
511210204002021,1132
511210203001098,1463
511210204002001,581
511210204002004,581
511210204002006,581
511210204002056,177
511210204002029,1132
511210204002022,581
511210203001096,625
511210203001077,149
511210204002058,177
511210204002038,177
511210204002023,581
511210204002053,1012
511210204002027,1132
511210203001092,625
511210204002034,177
511210204002055,1227
511210204002036,177
511210203001079,149
511210203001099,1463
511210204002051,1012
511210203001093,625
511210204002028,1132
511210204002045,177
511210203001072,346
511210204002020,1132
511210204002052,1012
511210203001080,149
511210203001073,346
511210204002054,1012
511210204002035,177
511210204002070,177
511210203001074,149
511210204002042,177
511210204002050,1012
511210204002031,1132
511210203001071,346
511210204002047,1012
511210203001089,625
511210203001070,346
511210203001083,279
511210204002040,177
511210203001075,149
511210203001082,149
511210204002057,177
511210204002043,177
511210204002041,177
511210204002078,581
511210204002026,1132
511210204002046,1012
511210204002059,177
511210204002079,581
511210204002072,177
511210204002093,581
511210204002067,177
511210203001076,149
511210204002063,177
511210203001087,625
511210203001086,625
511210203001088,625
511210204002049,1012
511210204002074,177
511210204002044,177
511210204002061,177
511210204002064,177
511210204002080,581
511210203001085,279
511210204002075,177
511210204002076,177
511210204002062,177
511210204002091,581
511210204002073,177
511210204002097,581
511210204002090,581
511210207001973,433
511210204002060,177
511210204002071,177
511210207001975,433
511210204002066,177
511210204002068,177
511210204002099,1012
511210203001081,279
511210204002092,581
511210203001084,279
51121021100613,826
51121021100620,413
511210207001974,433
511210204002048,1012
511210203001135,182
511210207001976,558
511210204002089,581
51121021100612,826
511210204002095,581
511210204002082,581
511210204002069,177
511210204002065,177
511210204002077,177
511210207001978,558
511210204002094,581
511210203001134,182
511210203001139,821
511210207001972,433
511210204002088,581
511210204002096,581
511210204002086,581
511210203001129,1260
511210204002085,581
511210204002098,1012
51121021100621,413
511210204002084,581
511210204002083,581
511210204002081,581
51121021100617,648
51121021100614,826
511210207001977,558
511210207001979,558
51121021100618,648
51121021100619,648
51121021100616,697
51121021100615,697
51121021100601,1265
511210207001965,290
51121021100603,1265
511210207001961,1234
511210207001962,290
51121021100602,1265
511210203001145,821
511210203001138,182
511210207001980,862
51121021100611,826
511210207001981,624
51121021100608,826
511210203001133,182
51121021100605,1265
51121021100606,1265
511210203001146,599
511210203001136,182
511210203001143,821
51121021100607,1265
511210207001967,1234
511210207001968,1234
511210207001955,1180
511210207001969,973
511210207001964,1234
511210204002087,581
511210203001131,1260
511210203001130,1260
511210203001149,599
51121021100609,826
51121021100604,1265
511210203001109,1463
511210207001966,1234
51121021100610,826
511210207001982,320
511210203001148,599
511210203001132,1260
511210203001142,821
51121021100600,826
511210207001971,433
511210203001137,182
511210207001963,290
511210203001140,821
511210207001956,1180
511210203001108,1463
511210207001952,290
511210207001953,290
511210207001970,433
511210203001112,866
511210207001944,1180
511210203001113,866
511210203001114,866
511210203001110,866
511210207001959,290
511210203001128,1260
511210207001946,290
511210207001957,290
511210203001107,1463
511210203001120,453
511210203001115,866
511210203001141,821
511210203001147,599
511210207001954,290
511210203001116,866
511210203001124,453
511210203001122,453
511210203001111,866
511210203001117,1260
511210207001942,714
511210203001144,821
511210207001941,714
511210203001119,453
511210203001118,453
511210207001934,491
511210207001949,1180
511210207001930,907
511210207001935,491
511210207001931,907
511210203001125,1260
511210207001960,1234
511210207001933,491
511210203001176,9
511210203001171,637
511210207001939,714
511210207001936,1302
511210207001945,290
511210203001179,149
511210203001121,453
511210207001932,491
511210207001921,1291
511210207001927,907
511210207001938,714
511210207001943,714
511210203001126,1260
511210203001180,149
511210207001920,1291
511210207001929,907
511210207001937,714
511210203001175,9
511210203001177,279
511210207001940,714
511210203001170,279
511210203001186,1260
511210203001127,1260
511210203001187,453
511210207001925,298
511210207001948,290
511210203001155,1024
511210207001928,907
511210203001172,637
511210207001947,290
511210207001926,907
511210207001924,298
511210203001174,9
511210203001123,453
511210203001188,1260
511210203001181,279
511210207001913,862
511210203001152,1024
511210203001183,149
511210207001923,1291
511210203001182,149
511210203001178,279
511210203001189,1260
511210203001185,453
511210207001922,1291
511210203001154,1024
511210207001910,862
511210207001912,862
511210207001911,862
511210203001173,637
511210207001906,1125
511210207001914,862
511210207001916,624
511210207001917,320
511210203001167,279
511210207001900,320
511210203001165,1353
51121020400678,444
511210203001156,1024
511210207001905,1125
511210203001166,380
511210207001902,1436
511210207001915,624
511210207001901,1436
511210203001158,1260
511210203001151,1024
51121020400672,818
51121021100699,903
511210203001161,866
511210203001184,149
511210203001157,1260
51121020400676,444
511210203001164,866
51121020400674,444
511210207001907,862
511210207001919,320
51121020400659,1418
51121020400675,444
51121021100697,903
511210203001153,1024
511210203001150,599
51121020400671,599
51121021100691,483
511210207001918,320
51121021100695,969
51121021100690,483
51121020400677,444
511210207001909,862
51121020400666,599
511210207001904,11
511210203001159,1260
51121021100694,969
51121020400660,1418
51121020400667,599
51121020400670,599
511210203001162,866
51121020400664,599
51121021100682,483
51121020400669,599
51121021100680,1320
51121021100689,483
51121020400696,818
51121021100692,483
511210203001168,279
51121020400679,444
51121020400673,444
511210207001908,862
51121021100684,483
511210203001160,1260
511210203001169,279
511210207001903,1436
51121021100696,969
51121020400693,818
51121020400698,818
51121020400661,599
51121021100698,903
51121021100687,483
51121020400662,599
51121020400665,599
51121020400668,599
51121021100688,1320
51121021100683,483
51121020400663,599
51121021100672,181
51121021100693,969
51121021100685,969
51121021100669,181
51121021100678,1320
511210203001163,866
51121020400683,444
51121021100668,181
51121020400680,444
51121021100675,282
51121021100670,181
51121021100671,181
51121021100681,1320
51121020400695,818
51121021100666,181
51121021100673,282
51121021100686,969
51121021100679,1320
51121021100677,1320
51121021100650,413
51121021100661,181
51121021100674,282
51121020400694,818
51121021100658,413
51121020400692,444
51121021100667,181
51121021100646,1147
51121021100656,413
51121021100663,181
51121020400684,444
51121020400699,818
51121021100664,181
51121021100676,282
51121021100657,413
51121020400682,444
51121020400690,444
51121021100647,413
51121021100651,413
51121021100645,413
51121021100654,413
51121021100652,413
51121020400685,444
51121021100655,413
51121021100644,413
51121021100662,181
51121021100660,413
51121021100665,181
51121020400688,444
51121021100642,413
51121020400691,444
51121020400681,444
51121020400697,818
51121020400689,444
51121021100659,413
51121020400686,444
51121021100633,413
511210207001985,298
511210203001101,1463
511210203001100,1463
51121021100635,1147
511210203001102,866
51121021100638,1147
51121021100640,413
511210203001103,1463
511210207001995,558
511210207001988,558
51121021100623,413
511210207001994,558
511210203001105,866
51121021100639,413
511210207001998,624
511210203001106,1463
51121021100653,413
51121020400687,444
51121021100628,139
511210207001987,558
51121021100636,1147
51121021100637,1147
51121021100649,413
51121021100622,413
511210207001999,320
511210207001992,558
51121021100643,413
511210203001104,1463
51121021100624,413
511210207001997,298
51121021100634,139
51121021100630,413
51121021100648,413
51121021100631,413
51121021100641,413
511210215005,452
511210207001986,558
511210215008,233
511210207001996,1025
51121021100632,413
511210207001990,558
51121021100627,139
51121021100625,139
511210207001983,320
511210207001984,320
511210215007,779
511210215003,953
511210207001991,558
51121021100980,647
51121021100626,139
51121021100629,413
511210215002,953
511210203009,600
511210207001853,1025
511210215006,452
511210215009,233
51121021100979,647
51121021100984,647
51121021100977,127
51121021100983,127
511210215004,953
511210207001856,1291
51121021100981,647
511210207001993,558
511210207001843,1064
511210207001854,1291
511210207001858,320
511210215001,953
511210207001842,290
51121021100976,127
51121021100970,127
51121021100982,127
511210207001849,1025
511210207001841,1064
511210207001859,320
51121021100968,127
511210207001860,624
511210207001851,1025
511210207001855,1291
51121021100962,647
511210207001852,1025
51121021100966,1011
51121021100975,127
511210207001848,1064
511210207001836,973
51121021100974,127
51121021100961,1011
51121021100965,1011
51121021100967,127
511210207001846,1064
51121021100964,647
511210207001834,973
51121021100959,647
511210207001830,973
511210207001833,290
511210207001824,1324
511210207001861,624
511210207001821,1324
511210207001835,973
51121021100956,1492
51121021100943,431
511210207001840,290
51121021100958,1011
511210207001857,320
511210207001838,973
511210207001823,1324
51121021100971,1492
511210207001845,1064
51121021100955,1492
511210207001850,1025
511210207001844,290
511210207001820,1324
511210207001829,973
511210207001837,973
511210207001813,1121
51121021100973,127
51121021100969,127
51121021100963,1011
51121021100957,1492
511210207001832,1324
511210207001839,973
51121021100931,431
51121021100960,1011
511210207001831,973
51121021100953,1492
51121021100945,1011
511210207001847,1064
51121021100940,278
51121021100972,127
51121021100954,1492
51121021100978,127
51121021100946,278
51121021100938,1262
51121021100948,278
51121021100937,1262
511210207001819,1324
51121021100935,1262
51121021100936,1262
51121021100942,431
51121021100947,278
51121021100944,1011
51121021100950,1011
51121021100949,278
511210207001827,973
511210207001826,1324
51121021100941,278
511210207001822,1324
51121021100926,431
511210207001828,973
511210207001816,1121
51121021100952,1011
511210207001817,1121
511210207001825,1324
511210207001814,1121
511210207001807,433
51121021100925,431
511210207001818,1121
51121021100934,1262
51121021100930,431
511210207001810,1121
51121021100933,1262
51121021100924,431
51121021100939,187
51121021100951,1011
511210207001815,1121
511210207001802,1025
51121021100932,1262
511210207001801,1025
51121021100916,1262
51121021100912,1262
511210207001811,1121
511210207001808,1121
511210207001806,433
51121021100928,1262
511210207001803,1025
51121021100921,431
51121021100907,187
51121021100900,1011
51121021100927,431
511210207001812,1121
51121021100920,431
511210207001800,433
51121021100929,431
51121021100902,1011
51121021100901,1011
511210207001809,1419
511210207001804,1025
51121021100905,187
51121021100913,1262
51121021100922,431
51121021100904,187
51121021100918,431
51121021100914,1262
51121021100915,1262
51121021100919,431
511210207001889,1125
51121021100917,1262
51121021100923,431
51121021100911,1262
511210207001887,1125
51121021100903,1011
51121021100910,1262
511210207001898,862
511210207001895,862
511210207001805,1025
511210207001891,736
511210207001897,862
51121021100906,187
511210207001894,862
51121021100909,1262
511210207001886,1125
51121021100908,187
511210207001892,736
511210207001899,862
511210207001885,320
51121021100997,127
511210207001880,907
511210207001881,320
51121021100998,127
511210207001893,736
511210207001890,1125
511210207001884,320
511210207001879,907
51121021100986,127
511210207001866,320
51121021100991,127
511210207001876,320
511210207001896,862
51121021100999,127
511210207001878,907
511210207001882,320
511210207001875,320
511210207001864,320
511210207001883,1291
511210207001869,320
511210207001873,320
51121021100985,647
51121021100992,127
51121020400934,664
511210207001868,320
51121020400935,664
511210207001888,1125
511210207001874,320
511210207001871,320
51121021100987,1492
511210207001865,320
51121021100990,398
51121021100996,127
511210207001867,320
51121020400954,664
51121021100995,127
511210207001872,320
51121021100988,647
51121020400949,664
51121020400970,0
51121021100994,127
511210207001863,320
51121020400947,664
51121020400939,664
511210207001862,320
51121020400940,664
51121021100993,127
51121020400952,0
51121020400968,0
51121020400975,0
51121020400941,664
51121020400944,664
51121020400955,0
51121020400945,664
51121020400971,0
51121021100989,398
51121020400942,664
51121020400967,0
511210207001870,320
51121020400953,664
51121020400943,664
511210207001877,320
51121020400938,664
51121020400969,0
51121020400972,0
51121020400966,0
51121020400937,664
51121020400974,0
51121020400951,664
51121020400977,0
51121020400976,0
51121020400994,1012
51121020400962,0
51121020400965,0
51121020400992,1012
51121020400950,664
51121020400906,659
51121020400989,1012
51121020400958,0
51121020400925,897
51121020400959,0
51121020400961,0
51121020400991,1012
51121020400983,1012
51121020400956,664
51121020400986,1012
51121020400979,1012
51121020400998,1012
51121020400907,659
51121020400903,659
51121020400982,1012
51121020400993,1012
51121020400985,1012
51121020400981,1012
51121020400990,1012
51121020400908,659
51121020400910,659
51121020400919,897
51121020400999,1012
51121020400900,149
51121020400996,1012
51121020400915,659
51121020400902,659
51121020400980,1012
51121020400909,659
51121020400978,0
51121020400904,659
51121020400930,664
51121020400957,0
51121020400918,659
511210207001730,1414
51121020400913,659
51121020400987,1012
51121020400931,897
51121020400923,897
51121020400911,659
51121020400984,1012
51121020400927,897
51121020400912,659
51121020400901,659
51121020400905,659
51121021100862,1492
51121020400933,897
511210207001732,1025
51121020400922,897
51121021100861,840
51121020400916,659
511210207001731,1414
51121020400928,897
51121020400929,897
51121020400926,897
51121020400914,659
5112102040077,481
511210207001733,1025
511210207001734,1025
51121021100860,840
51121020400932,897
5112102040079,511
511210207001736,1025
51121020400924,897
51121021100857,413
51121021100853,1147
51121020400917,897
51121021100855,667
51121021100859,1492
5112102040071,1145
511210207001724,736
51121020400921,897
51121021100863,840
511210207001735,1025
5112102040078,94
5112102040070,1145
51121021100842,1147
511210207001739,1291
51121021100858,648
51121021100856,648
51121020400920,897
51121021100854,1147
5112102040072,94
511210207001738,1291
51121021100850,648
5112102040076,1271
51121021100845,648
51121021100849,648
5112102040061,879
51121021100846,413
511210207001722,1180
5112102040075,686
511210207001737,1291
5112102040063,599
51121021100851,648
511210207001729,1414
5112102040074,481
5112102040067,879
51121021100844,648
511210207001725,320
511210207001728,862
5112102040060,879
511210207001726,320
511210207001711,1414
5112102040069,1271
5112102040073,1095
51121021100852,1147
51121021100843,1147
51121021100840,1147
511210207001715,1291
51121021100848,648
51121021100832,648
5112102040068,511
511210207001721,1180
5112102040066,879
511210207001723,736
511210207001740,1291
511210207001720,320
5112102040050,43
5112102040064,879
5112102040057,879
511210207001712,1414
51121021100831,648
5112102040052,879
51121021100847,648
511210207001710,1367
511210207001727,1180
5112102040039,879
51121021100841,1147
51121021100833,648
5112102040059,879
5112102040065,879
5112102040055,599
511210207001716,1291
511210207001718,1489
5112102040051,879
51121021100838,1147
5112102040058,599
5112102040062,879
511210207001708,736
51121021100839,413
51121021100836,648
5112102040040,879
511210207001703,1302
511210207001719,320
511210207001714,1291
511210207001713,1291
51121021100835,648
51121021100824,969
5112102040054,879
511210207001704,1302
511210207001701,1414
5112102040056,879
51121021100810,1147
5112102040053,43
511210207001700,1414
51121021100821,969
51121021100826,969
51121021100834,648
511210207001706,1302
51121021100813,648
51121021100828,969
5112102040046,43
51121021100823,969
5112102040042,1145
5112102040049,879
51121021100837,1147
51121021100827,969
511210207001702,1302
51121021100820,1147
5112102040048,879
51121021100822,969
51121021100816,413
511210207001717,1489
51121021100812,1147
51121021100814,648
51121021100817,413
5112102040096,1271
5112102040043,879
51121021100811,1147
51121021100830,969
51121021100802,1147
5112102040041,43
511210207001707,736
5112102040044,879
5112102040047,43
511210207001709,1414
51121021100804,1147
51121021100825,969
51121021100829,969
51121021100805,1147
511210207001705,1302
5112102040045,879
51121021100800,648
51121021100806,1147
5112102040091,1271
51121021100808,1147
51121021100809,1147
5112102040087,511
5112102040098,1409
5112102040084,1271
5112102040097,481
5112102040083,1145
5112102040082,1409
51121021100801,1147
51121021100815,648
5112102040099,511
51121021100807,1147
5112102040094,481
5112102040093,511
51121021100819,1147
51121021100818,413
5112102040080,481
511210207001799,433
51121021100803,1147
511210207001788,1414
5112102040081,1409
5112102040090,1409
5112102040086,481
5112102040095,686
51121021100897,187
511210207001796,1180
51121021100899,1011
5112102040030,1145
5112102040037,599
5112102040029,879
5112102040028,1145
511210207001777,320
511210207001783,558
5112102040089,1095
511210207001795,1180
511210207001790,1414
511210207001798,433
5112102040092,1271
511210207001780,1414
511210207001791,1414
511210207001792,1414
511210207001794,1180
511210207001789,1414
511210207001785,558
511210207001793,1180
511210207001786,1414
511210207001784,558
5112102040033,1145
511210207001779,320
5112102040088,511
5112102040034,1145
51121021100892,1492
511210207001797,1180
5112102040031,879
5112102040032,1145
511210203008,125
51121021100896,1011
51121021100898,1011
5112102040018,879
511210207001776,320
5112102040019,879
51121021100888,1492
51121021100889,1492
51121021100890,1492
511210207001787,1414
511210207001775,1302
511210207001778,320
51121021100893,1011
51121021100894,187
5112102040038,879
5112102040026,879
511210203006,1013
511210207001774,1302
511210207001763,491
511210207001766,1302
5112102040017,879
51121021100887,1492
511210207001765,491
511210207001781,1414
5112102040020,879
5112102040027,879
511210207001771,491
5112102040025,879
511210207001768,1302
51121021100895,1011
511210207001769,491
51121021100891,1492
511210203005,1199
511210207001767,1302
511210203001,1199
511210207001764,1302
511210207001782,1414
51121021100883,278
511210203002,1199
511210203007,125
511210207001756,320
5112102040023,879
511210207001755,320
511210203004,1199
51121021100882,278
51121021100886,1492
511210207001753,1025
511210207001758,320
511210207001770,491
5112102040024,879
5112102040021,879
51121021100878,1320
51121021100876,1320
5112102040011,879
511210207001752,1025
51121021100875,1320
511210203003,1199
5112102040012,879
51121021100877,1320
51121021100873,1320
5112102040015,879
5112102040010,879
511210207001743,1367
511210207001757,320
511210207001759,320
511210207001744,1414
5112102040014,879
511210207001772,491
511210207001742,1291
51121021100870,1320
51121021100865,840
511210207001741,1291
51121021100866,840
5112102040022,879
51121021100867,840
5112102040016,879
51121021100869,840
511210207001761,491
51121021100879,278
51121021100874,1320
511210207001748,1025
511210207001762,491
51121021100885,278
511210207001747,558
51121021100884,278
51121021100881,278
511210207001760,491
5112102040013,879
511210215002242,186
51121021100880,278
511210215002244,1303
51121021100871,840
511210207001773,1302
51121021100868,840
511210207001754,320
511210215002248,465
511210207001750,1025
511210207001745,558
511210207001746,558
511210204002554,540
511210204002553,540
511210215002243,1303
511210215002234,1437
511210207001749,1025
511210204002555,540
511210215002241,892
511210204002551,540
511210215002247,465
511210215002239,665
511210204002552,540
511210204002549,540
51121021100872,1320
511210215002245,465
511210215002246,465
511210204002547,540
511210215002236,1437
51121021100864,840
511210215002223,1241
511210215002233,186
51121021000113,216
511210215002232,1303
511210215002249,848
511210204002537,1132
511210204002557,540
511210215002235,1437
511210204002548,540
511210204002546,540
511210215002224,186
511210215002237,1437
511210215002228,1175
511210204002540,540
511210215002230,405
511210207001751,1025
511210204002556,540
511210204002545,540
51121021000112,216
511210204002542,540
51121021000114,636
511210204002544,540
51121021000111,216
511210215002226,412
511210204002539,540
511210215002229,1175
511210215002220,1175
511210204002536,94
511210215002221,1241
511210215002240,665
511210204002543,1132
51121021000105,13
511210215002231,405
511210204002550,540
511210204002541,1132
511210215002225,186
511210215002218,186
51121021000103,13
51121021000102,164
511210204002578,793
511210215002210,811
511210204002538,540
51121021000101,164
51121021000109,216
511210204002560,351
511210204002570,351
511210215002238,665
511210204002569,351
511210204002571,351
511210215002222,1241
511210215002219,186
511210204002573,793
511210204002574,793
51121021000110,216
511210204002577,351
511210215002214,186
511210215002215,465
51121021000100,164
511210204002579,351
511210204002561,351
511210215002213,696
51121021000133,164
511210215002216,465
51121021000134,752
511210204002576,793
511210215002217,465
511210204002562,351
511210215002208,1437
51121021000107,13
51121021000108,216
511210215002212,1162
51121021000136,330
51121021000104,13
511210215002227,1437
511210204002575,793
511210204002572,351
51121021000106,13
511210215002211,1162
511210215002202,848
51121021000135,752
51121021000130,752
511210215002201,534
511210215002206,186
511210204002590,540
511210204002559,351
511210204002595,540
511210204002563,351
51121021000128,13
51121021000131,752
511210204002565,351
51121021000125,1341
51121021000123,752
51121021000124,330
511210215002200,534
51121021000129,13
511210204002591,1132
511210204002592,1132
511210204002566,351
511210204002596,540
51121021000127,1341
51121021000119,752
51121021000126,1341
511210204002564,351
511210215002203,848
511210204002568,351
511210204002597,540
511210215002205,848
511210215002204,848
511210204002567,351
51121021000118,752
51121021000132,752
511210204002589,1132
511210204002593,540
511210204002598,1132
51121021000122,752
511210215002209,412
511210204002594,1132
511210204002582,1132
51121021000157,1341
511210204002580,793
51121021000116,752
51121021000121,752
51121020400409,444
511210204002599,1132
51121021000120,752
511210204002558,540
511210215002207,1437
51121020400416,444
51121020400410,444
511210204002581,1132
51121021000154,216
51121021000153,1389
51121021000150,979
511210204002586,540
51121021000117,752
51121021000115,636
51121021000151,979
511210204002588,1132
51121021000158,977
51121021000145,1389
51121021000156,508
51121021000152,979
51121021000155,508
51121021000148,979
51121021000141,1341
51121021000142,106
51121020400408,444
51121020400414,444
51121020400406,444
51121020400415,444
511210204002583,803
511210205003,190
511210205001,190
51121020400412,444
51121021000143,979
51121021000140,1341
51121020400403,945
51121020400404,945
51121020400411,444
51121020400407,444
51121021000149,1389
511210205001035,793
511210205007,393
511210204002587,1132
511210205009,393
511210205008,393
511210204002585,1132
511210205002,190
511210205001038,793
51121020400400,945
511210205005,393
51121020400405,945
511210205004,393
51121020400413,444
51121020400402,945
51121021000146,1389
51121021000147,979
5112102030086,324
511210205001029,1151
51121021000144,979
51121021000139,1341
511210205001045,311
511210205006,393
511210205001047,596
51121021000137,330
51121020400401,945
511210205001031,810
511210205001028,293
511210205001040,1245
511210205001046,311
511210205001042,1245
511210205001030,1151
5112102030085,324
511210205001034,793
51121021000138,1341
511210205001033,810
5112102030080,263
511210205001059,596
5112102030081,263
5112102030097,1199
511210205001037,1427
5112102030082,324
511210205001036,793
5112102030083,324
511210205001043,1245
511210205001041,1245
5112102030089,252
511210205001053,1151
5112102030088,252
511210205001060,1366
5112102030084,324
511210205001049,596
511210205001061,1366
5112102030090,464
511210205001044,1245
511210205001057,596
5112102030094,464
5112102030093,464
511210205001062,1366
511210205001055,1270
511210215002297,665
511210205001068,1151
511210215002291,520
511210205001051,1151
511210205001032,810
511210215002298,846
5112102030095,464
511210215002292,1098
511210215002295,399
511210205001063,1366
5112102030099,324
511210215002294,89
511210205001071,293
511210205001064,1270
511210215002288,1071
5112102030096,1199
5112102030091,600
511210205001048,596
511210215002296,665
511210205001067,1366
511210205001077,293
511210205001066,1270
511210215002287,1071
511210215002286,1071
511210205001065,1270
511210205001073,293
511210205001078,293
511210205001056,311
511210215002293,1241
511210205001074,293
511210205001069,1151
5112102030087,324
5112102030098,324
511210205001054,1270
511210215002289,1071
511210215002290,1071
511210205001079,272
511210205001039,1245
511210205001050,1270
511210205001058,596
511210205001083,604
5112102030092,464
511210205001052,1151
511210215002299,399
511210215002284,399
511210215002285,1071
511210205001076,293
511210205001072,293
511210215002281,1085
511210205001085,272
511210205001090,604
511210215002279,465
511210205001089,604
511210215002272,1241
511210205001086,604
511210215002270,175
511210205001088,604
511210215002280,1085
511210205001075,293
511210215002275,405
511210205001092,366
511210205001070,1151
511210205001087,604
511210215002273,1303
511210205001082,272
511210215002277,465
511210205001095,27
511210215002278,465
511210205001094,27
511210205001081,272
511210215002282,1385
511210205001080,272
511210215002283,1045
511210215002266,196
511210215002261,1303
511210215002260,405
51121020400398,945
511210205001097,366
511210215002276,1241
511210205001096,27
511210205001091,366
51121020400393,945
511210215002265,412
511210205001098,366
511210215002257,696
511210215002259,186
511210205001084,272
511210215002268,399
511210215002269,399
511210215002255,696
511210215002274,1303
51121020400390,945
511210215002267,196
511210215002271,175
51121020400388,945
51121020400399,945
511210215002253,520
51121020400386,945
51121020400392,945
511210215002254,1437
511210215002258,696
51121020400383,659
511210215002256,696
511210205001093,366
511210215002264,412
511210205001099,366
51121020400389,659
51121020400391,945
511210205001003,810
51121020400384,945
511210215002262,412
51121020400381,659
511210205001004,810
511210205001002,810
511210205001014,445
511210215002263,175
511210205001013,445
51121020400380,945
51121020400382,945
51121020400396,945
511210215002252,520
51121021000177,1341
511210215002250,848
51121020400387,945
51121020400397,945
511210205001019,445
511210205001016,1245
511210205001017,445
51121021000170,977
511210205001001,293
511210205001012,1245
511210205001006,293
511210205001015,445
511210205001007,293
511210215002251,520
511210205001010,1245
51121020400308,511
511210205001027,293
51121020400385,945
51121020400315,1095
511210205001021,445
511210205001025,293
51121021000172,977
51121020400316,1095
511210205001026,293
51121021000178,709
51121020400394,945
511210205001009,1245
51121021000162,330
51121020400314,1095
51121021000175,330
511210205001022,445
51121021000171,977
51121020400307,511
51121021000163,330
511210205001020,445
51121020400395,659
511210205001024,293
511210205001000,293
511210205001011,1245
511210205001023,445
51121021000176,330
51121021000173,330
51121021000174,977
51121021000192,709
511210205001018,445
51121021000193,1341
511210205001005,810
51121021000179,709
51121021000195,216
51121020400309,511
51121021000161,330
51121020400301,511
51121021000164,330
51121021000159,977
51121020400333,1409
51121020400334,1409
51121020400329,1409
51121021000191,709
51121020400304,511
51121020400313,1095
51121021000167,977
51121020400310,511
51121021000166,330
51121021000198,977
51121020400303,511
51121021000168,977
51121020400306,511
51121021000160,330
51121021000169,977
51121020400335,1409
51121020400311,1095
511210205001008,1245
51121020400312,1095
51121021000183,709
51121021000194,216
51121021000189,1341
51121020400302,511
51121020400338,1409
51121020400331,1409
51121020400336,1409
51121021000190,1341
51121020400305,511
51121021000199,977
51121020400330,1409
51121020400317,1095
51121020400324,1095
51121020400300,511
51121021000180,709
51121021000184,709
51121021000196,216
51121021000165,330
51121021000197,216
51121020400339,1409
51121020400327,1095
51121021000187,709
51121021000186,709
51121020400323,1095
51121020400357,686
51121020400328,1095
51121020400319,1095
51121021000188,709
51121020400318,1095
51121020400337,1409
511210204002503,581
51121020400332,1409
51121021000182,709
51121021000185,709
51121020400353,686
51121020400349,1409
511210204002504,94
51121020400325,1095
511210204002511,1132
51121020400358,686
51121020400345,1409
51121020400355,686
51121020400348,686
51121020400378,659
51121020400347,686
511210204002513,1132
51121020400340,1409
511210204002510,1132
51121020400350,686
51121020400354,686
51121020400352,1409
51121020400322,1095
51121021000181,1341
51121020400356,686
51121020400320,1409
511210204002509,1132
51121020400371,686
511210204002505,1132
511210204002532,1132
51121020400372,1046
511210204002530,94
511210204002506,1132
51121020400359,686
511210204002501,351
511210204002502,581
51121020400351,686
51121020400341,1409
51121020400346,1409
51121020400326,1095
51121020400367,1046
511210204002512,1132
511210204002500,351
51121020400343,1409
51121020400321,1095
511210204002507,1132
511210204002535,1132
511210204002526,1132
511210204002524,1132
511210204002525,1132
51121020400376,659
51121020400363,686
511210204002529,1132
51121020400366,1046
51121020400370,1046
511210204002516,1132
511210204002531,94
51121020400342,1409
51121020400375,659
51121020400377,659
51121020400379,659
511210204002533,94
511210204002527,94
511210204002528,94
511210204002520,1132
51121020400361,686
51121020400364,1046
51121020400360,686
51121020400365,686
511210204002508,1132
51121020400373,686
51121020400368,1046
51121020400374,149
51121020400344,1409
511210215002363,591
511210204002430,540
511210215002366,322
511210204002514,94
511210215002361,1103
511210204002534,94
511210204002431,540
511210204002522,94
511210215002355,1481
511210215002362,1405
511210204002519,94
51121020400362,686
511210204002523,1132
511210215002364,828
511210204002427,540
511210204002517,1132
511210204002426,351
511210204002518,94
511210204002515,1132
511210215002356,828
511210204002428,540
511210215002359,91
511210204002435,540
511210215002360,1358
511210204002425,351
511210204002436,540
511210204002434,540
511210215002369,542
511210215002358,356
511210204002432,540
511210204002521,1132
51121020400369,686
511210204002423,351
511210215002357,1303
511210215002354,189
511210204002422,351
511210204002421,351
511210204002433,540
511210204002424,351
511210215002368,449
511210204002420,351
511210215002367,758
