node,x,y
915003664,-80.36153,37.03297
915004017,-80.40898,37.06887
915004041,-80.41445,37.065
915004252,-80.33275,37.07478
918464453,-80.33134,37.07575
915004925,-80.32,37.10145
915005002,-80.30963,37.10914
915005001,-80.30782,37.11021
915004999,-80.31839,37.09867
915005196,-80.26718,37.10683
915005245,-80.4806,37.11055
915005260,-80.30509,37.10997
915008019,-80.39943,37.02734
915008043,-80.39719,37.02456
915008048,-80.55512,37.02977
915008047,-80.55442,37.03078
915008394,-80.4941,37.06952
915008439,-80.5165,37.0759
915008438,-80.51632,37.07686
915008454,-80.43078,37.07806
915008453,-80.4352,37.07968
915008517,-80.37348,37.07709
915008703,-80.43297,37.06545
918466670,-80.51048,37.07199
915008704,-80.51186,37.07238
915008729,-80.43153,37.06572
915008738,-80.37818,37.06618
915008780,-80.45016,37.07369
915009398,-80.44598,37.11687
915009399,-80.44496,37.11393
915009451,-80.32872,37.10361
915009500,-80.38165,37.11
915010123,-80.21351,37.10783
915011003,-80.46616,37.02403
915011038,-80.53856,37.02301
915011039,-80.53768,37.02397
915011071,-80.53872,37.02223
915011093,-80.54016,37.02219
915011104,-80.53693,37.02559
915011144,-80.47413,37.02427
915011145,-80.47568,37.02484
915011654,-80.25447,37.10367
915011657,-80.53151,37.10445
915011848,-80.43385,37.11258
915011860,-80.43535,37.10864
915011967,-80.5077,37.08733
915012890,-80.41786,37.022
915012943,-80.46012,37.0622
915013444,-80.51945,37.10216
915013448,-80.47031,37.11288
915014347,-80.54466,37.02809
915014426,-80.35715,37.12568
915014676,-80.52247,37.04833
915014677,-80.52256,37.04978
915014693,-80.41928,37.04627
918469865,-80.45613,37.04508
915014725,-80.45803,37.04602
918466674,-80.46338,37.03775
915014738,-80.46438,37.0379
915014789,-80.41672,37.28494
915014801,-80.45712,37.03652
915014806,-80.46675,37.0403
915014810,-80.44491,37.04812
918459967,-80.44589,37.04845
915014814,-80.44993,37.03942
915015338,-80.31155,37.15661
915015348,-80.31199,37.15661
915015601,-80.28081,37.1567
915016003,-80.51139,37.16096
915016010,-80.51185,37.16217
915016011,-80.50928,37.16287
915016098,-80.36499,37.20093
915016348,-80.49179,37.21044
915016374,-80.45046,37.2436
915016375,-80.451,37.24457
915016409,-80.45328,37.24227
915016508,-80.28643,37.2504
915016583,-80.26136,37.24958
915016576,-80.26035,37.25063
915016616,-80.28933,37.28867
915017055,-80.37248,37.29102
915017056,-80.36399,37.29408
915017057,-80.36826,37.29809
915017123,-80.41335,37.29849
915017124,-80.41212,37.29929
915017125,-80.41385,37.29771
915017865,-80.49471,37.16674
915018239,-80.51951,37.16581
915018238,-80.52137,37.16721
915018262,-80.25862,37.16543
915018263,-80.25881,37.16597
915018387,-80.30216,37.16034
915018389,-80.38904,37.16397
915018994,-80.51976,37.16039
915019183,-80.38578,37.21094
915019376,-80.50141,37.20754
915019377,-80.50091,37.20678
918464457,-80.51756,37.20993
915019453,-80.51866,37.21098
915019493,-80.5164,37.20982
915019373,-80.51732,37.20986
915019888,-80.28544,37.21697
915019962,-80.54836,37.22471
915020172,-80.34663,37.21106
915020679,-80.44934,37.25133
915020792,-80.40062,37.29856
915020800,-80.40004,37.29919
915021359,-80.4016,37.16299
915021360,-80.40522,37.15808
915021361,-80.40373,37.16068
915021384,-80.35165,37.18093
915021398,-80.33704,37.17808
915021503,-80.50074,37.16788
915022466,-80.59761,37.2081
915022465,-80.59414,37.21224
915023462,-80.3061,37.21661
915023461,-80.30151,37.21702
915023473,-80.30109,37.2156
915023490,-80.29059,37.21216
915023569,-80.29284,37.21221
915023592,-80.3709,37.21409
915023593,-80.37269,37.21797
915023614,-80.38758,37.21644
915023617,-80.38498,37.20838
915024004,-80.3773,37.24282
915024122,-80.37322,37.24893
915024139,-80.40217,37.29567
915024490,-80.26123,37.16233
915024501,-80.26016,37.1628
915024506,-80.26641,37.16248
915024534,-80.26409,37.16298
915024523,-80.2626,37.16124
915024555,-80.52745,37.16265
915024567,-80.30809,37.16633
915024568,-80.30833,37.1659
915024594,-80.5257,37.16251
915024606,-80.28611,37.21799
915024637,-80.58449,37.21311
915024639,-80.59049,37.21822
915025256,-80.36171,37.26128
915025257,-80.36162,37.26215
915025258,-80.35963,37.2608
915025533,-80.36496,37.29676
915025738,-80.43563,37.28787
915025739,-80.43231,37.29075
915026015,-80.40409,37.1778
915026025,-80.40099,37.17836
915026074,-80.4016,37.1791
915026294,-80.25658,37.17429
915026295,-80.25532,37.17261
915026559,-80.37774,37.21228
915026605,-80.29961,37.18132
915026606,-80.30059,37.17935
915026607,-80.29693,37.18337
915026687,-80.43594,37.25895
915026734,-80.43567,37.25913
915026733,-80.43481,37.25945
915026785,-80.39509,37.26007
915026786,-80.39811,37.26173
915026787,-80.39439,37.2593
915026872,-80.4493,37.26176
915027143,-80.27854,37.26349
915027144,-80.2792,37.26201
918508175,-80.28075,37.17154
915027531,-80.28381,37.17368
915027734,-80.26051,37.17318
915027760,-80.42266,37.17974
915028074,-80.60503,37.21633
915028111,-80.52971,37.22849
915028112,-80.53094,37.23009
915028119,-80.52893,37.22905
915028120,-80.53022,37.23039
915028133,-80.50854,37.22772
915028134,-80.51274,37.227
915028136,-80.41093,37.17655
915028162,-80.5255,37.22821
915028163,-80.52798,37.22768
915028633,-80.3797,37.22918
915028634,-80.37769,37.2283
915028718,-80.58167,37.22957
915029008,-80.26676,37.26296
915029009,-80.26364,37.26694
915029010,-80.26314,37.26761
915029401,-80.30943,37.30085
915030388,-80.51768,37.17075
915030419,-80.29332,37.17817
915030635,-80.50122,37.22534
915030658,-80.60343,37.22598
915030682,-80.36628,37.22731
915030683,-80.36682,37.22626
915031252,-80.58024,37.22052
915031274,-80.59486,37.22357
915031333,-80.60853,37.23201
915031335,-80.60846,37.23387
915031387,-80.57372,37.22374
915031487,-80.28469,37.22245
915031494,-80.28251,37.22104
915031571,-80.38424,37.26277
915031585,-80.32518,37.25761
915031594,-80.44469,37.26219
915031960,-80.27075,37.17605
915031982,-80.49857,37.22681
915031981,-80.49906,37.22743
915032307,-80.52576,37.23185
915032308,-80.52674,37.23288
915032338,-80.52406,37.23232
915032499,-80.29046,37.22737
915032577,-80.37454,37.26099
915032614,-80.28637,37.255
915032616,-80.43931,37.2573
915032623,-80.25562,37.26286
915033569,-80.43338,37.19148
915033570,-80.43452,37.19019
915033672,-80.41673,37.18755
915033671,-80.41672,37.18796
915033681,-80.41546,37.1884
915033680,-80.41663,37.18881
915033954,-80.42833,37.1861
915034048,-80.51783,37.21924
915034064,-80.49695,37.23023
915034078,-80.39776,37.22784
915034099,-80.37346,37.22494
915035383,-80.37467,37.18838
915035555,-80.42936,37.18132
915035778,-80.42828,37.18415
915035991,-80.37026,37.18916
915036143,-80.41917,37.18389
915036142,-80.41827,37.18418
915036167,-80.41973,37.1836
915036168,-80.42009,37.18394
915036211,-80.41567,37.18408
915036212,-80.41666,37.18452
915036385,-80.41466,37.18342
915036386,-80.41554,37.18399
915036403,-80.4178,37.18428
915036517,-80.41373,37.18345
915036518,-80.41423,37.18499
915036587,-80.38416,37.18942
915036594,-80.41446,37.18333
915036607,-80.21289,37.19098
915036694,-80.56144,37.22257
915036715,-80.21567,37.22506
915036716,-80.21521,37.22583
915036728,-80.39247,37.2675
915037029,-80.36638,37.26686
915037030,-80.36578,37.26867
915037060,-80.3645,37.27137
915037447,-80.29519,37.18599
918508165,-80.29169,37.18615
915037454,-80.41711,37.19286
915037468,-80.29084,37.18692
915037469,-80.29091,37.18814
915037475,-80.29069,37.18699
915037532,-80.21391,37.18612
915037540,-80.23212,37.19018
919930578,-80.33546,37.19091
915037590,-80.38128,37.19241
915037589,-80.38,37.19275
915037662,-80.60586,37.23311
915037723,-80.44407,37.23087
915037726,-80.51871,37.23184
915037799,-80.46318,37.23584
915037800,-80.4605,37.23613
915037801,-80.459,37.23564
915037833,-80.54861,37.23568
915037834,-80.55247,37.23763
915037835,-80.54793,37.23666
915037836,-80.5473,37.23814
915038053,-80.38703,37.27326
915038324,-80.33763,37.14253
915038453,-80.26644,37.14265
915038454,-80.26645,37.14275
915038548,-80.26779,37.14269
915038676,-80.28584,37.14547
915039020,-80.49873,37.23533
915039149,-80.49878,37.23511
915039277,-80.27784,37.23798
915039283,-80.2779,37.2371
915039337,-80.30531,37.23286
915039338,-80.30253,37.23235
915039349,-80.30723,37.2335
915039564,-80.25901,37.24041
915040102,-80.323,37.15057
915040276,-80.50247,37.14684
915040409,-80.41503,37.19813
915040410,-80.4156,37.19912
915040492,-80.38585,37.23541
915040505,-80.38281,37.23565
915040537,-80.56415,37.20131
915040538,-80.55732,37.20667
915040539,-80.56088,37.20563
915040581,-80.42559,37.24203
915040814,-80.48935,37.23341
915041033,-80.39828,37.28264
915041068,-80.39625,37.27677
915041483,-80.41196,37.14864
915041723,-80.47649,37.15361
915041761,-80.33323,37.14293
915041884,-80.50067,37.2044
915042225,-80.36012,37.20182
915042427,-80.29988,37.23468
915042565,-80.3017,37.23646
915042718,-80.49859,37.23038
915042730,-80.49853,37.23134
915042897,-80.37394,37.28606
915042898,-80.37167,37.2883
915042899,-80.37554,37.28647
915042900,-80.37341,37.28704
915043020,-80.38951,37.27995
915043450,-80.39422,37.27815
915043476,-80.38627,37.27914
915043477,-80.38759,37.279
915043495,-80.40919,37.28295
915043496,-80.41237,37.27859
915043573,-80.38123,37.28348
915044033,-80.29394,37.14853
915044034,-80.29105,37.14977
915044606,-80.45971,37.20215
915044607,-80.45972,37.20219
915044629,-80.45897,37.20133
915044791,-80.48499,37.20242
915044849,-80.2213,37.20338
915044909,-80.22056,37.19978
915044919,-80.48861,37.20134
915044920,-80.48809,37.20228
915045149,-80.22273,37.24214
915045148,-80.22175,37.24373
915045196,-80.39348,37.24785
915045197,-80.39372,37.24651
915045213,-80.23228,37.24626
915045212,-80.23346,37.24659
915045315,-80.22345,37.24189
915045747,-80.46828,37.28211
915045754,-80.23876,37.17192
915045962,-80.48843,37.15848
915046225,-80.43567,37.19414
915046277,-80.29306,37.24708
915046278,-80.29202,37.24758
915046369,-80.42762,37.24428
915046370,-80.42775,37.24443
915046382,-80.42742,37.24458
915046396,-80.28644,37.25308
915046518,-80.39436,37.28161
915056578,-80.39149,37.31504
915056577,-80.39242,37.31579
916249356,-80.46827,37.01484
916249357,-80.46546,37.01416
916249453,-80.26472,37.11781
916249454,-80.26164,37.11562
916249455,-80.26286,37.11646
916249468,-80.29045,37.1387
916249469,-80.28535,37.14094
916251945,-80.4901,37.19025
916251990,-80.49005,37.18891
916252842,-80.3946,37.26409
916253005,-80.36452,37.27727
916253006,-80.36065,37.27704
916254245,-80.39573,37.25695
916254672,-80.531,37.11676
916254705,-80.47334,37.03302
918466687,-80.47895,37.03736
916254742,-80.47939,37.03763
916255983,-80.35829,37.20024
916255982,-80.35868,37.20029
916255996,-80.36174,37.1983
916255995,-80.36417,37.19867
916268545,-80.23405,37.13618
916268601,-80.2293,37.12707
918459953,-80.5312,37.0199
916268942,-80.53038,37.02004
916268946,-80.53082,37.02076
916268947,-80.53085,37.02164
916269060,-80.54346,37.07961
916269074,-80.42607,37.08647
916269075,-80.42592,37.08557
916269084,-80.41873,37.08333
916269110,-80.28019,37.08672
916269111,-80.30795,37.09194
916269112,-80.30838,37.09264
916269522,-80.53017,37.04905
916269523,-80.53094,37.04993
916269740,-80.34857,37.12289
916269796,-80.30552,37.06244
916270538,-80.45299,37.12666
916270539,-80.4504,37.12836
916270665,-80.52956,37.01137
916270666,-80.51101,37.01788
916270675,-80.25105,37.09757
918466693,-80.31485,37.1423
916270848,-80.31348,37.14247
916271087,-80.50317,37.09765
916271228,-80.32449,37.0639
916271229,-80.32403,37.06425
916271705,-80.43439,37.11322
916271786,-80.45328,37.0266
916271805,-80.36705,37.03351
916272211,-80.55563,37.03092
916272233,-80.42967,37.07914
916272235,-80.43434,37.07166
916272367,-80.47563,37.02568
916272671,-80.41819,37.04479
916273020,-80.25848,37.16508
916273058,-80.30189,37.16027
916273067,-80.52023,37.15991
916273075,-80.38665,37.21035
916273096,-80.54806,37.22394
916273287,-80.35225,37.18175
916273396,-80.37381,37.21878
916273490,-80.2649,37.165
916273792,-80.25676,37.17186
916273794,-80.42606,37.17704
916273833,-80.43404,37.25818
916273840,-80.43501,37.26032
916274040,-80.22423,37.22644
916274175,-80.29168,37.18208
916274399,-80.52614,37.23055
916274458,-80.53634,37.22722
916274469,-80.39502,37.25492
916274470,-80.39637,37.25384
916274881,-80.51014,37.23084
916274919,-80.49453,37.22922
916274964,-80.2483,37.28041
916274996,-80.4651,37.2188
916274998,-80.25615,37.27609
916275134,-80.41191,37.26798
916275135,-80.41391,37.27216
916275201,-80.4313,37.18518
916275283,-80.53758,37.22895
916275300,-80.45894,37.2245
916275301,-80.46556,37.22283
916275448,-80.42564,37.18663
916275493,-80.49494,37.23473
916275531,-80.43057,37.27177
916275532,-80.42683,37.2735
916275534,-80.40964,37.14567
916275553,-80.42421,37.23391
916275561,-80.39817,37.26446
916275614,-80.38666,37.18757
916275635,-80.41724,37.19091
916275678,-80.30383,37.23255
916275795,-80.42071,37.19692
916275817,-80.47445,37.23897
916275875,-80.37085,37.20267
916275876,-80.36836,37.20425
916275877,-80.3677,37.20531
916275878,-80.37092,37.20144
916275879,-80.37053,37.19982
916275880,-80.3709,37.20074
916276302,-80.23085,37.19549
916276324,-80.45903,37.203
916276336,-80.22657,37.20389
916276345,-80.29393,37.24232
916276346,-80.28636,37.24163
916276347,-80.28608,37.24216
916276348,-80.28607,37.24382
916276349,-80.28806,37.24188
916276354,-80.56701,37.24639
916276355,-80.55995,37.24886
916276356,-80.5575,37.24701
916276357,-80.56649,37.24735
916276453,-80.37098,37.28248
916276656,-80.38356,37.27973
916276657,-80.38257,37.28013
916276748,-80.46958,37.2815
916276829,-80.24078,37.16653
916276957,-80.36882,37.19312
916276983,-80.28836,37.24539
916276984,-80.29283,37.25205
916277038,-80.28115,37.24426
916277085,-80.44231,37.25301
916277173,-80.4002,37.27965
916277174,-80.4016,37.27955
916277191,-80.36459,37.28417
916320547,-80.2884,37.14078
918461184,-80.25983,37.25147
916322101,-80.26023,37.25177
917378360,-80.43773,37.10923
917379320,-80.23223,37.12885
917379414,-80.52687,37.01707
917379421,-80.53875,37.00638
917379423,-80.49637,37.0032
917379427,-80.40086,37.11951
917379428,-80.51909,37.02216
919930588,-80.48024,36.99711
917379447,-80.49838,37.03966
917379448,-80.49703,37.0435
917379449,-80.50034,37.0425
917379450,-80.50037,37.04121
916269766,-80.46797,37.00378
917379800,-80.51925,37.0427
917379836,-80.54687,37.05185
914988638,-80.54513,37.05461
917379880,-80.31807,37.13674
917380040,-80.31421,37.13772
917380091,-80.42953,37.0171
917380092,-80.42791,37.01939
917380122,-80.43258,37.01695
917380250,-80.48855,37.10187
917380251,-80.48206,37.10747
917380281,-80.32704,37.06225
917380282,-80.3333,37.06272
917380506,-80.36573,37.03371
917381189,-80.3018,37.16066
917381191,-80.40554,37.1973
917381376,-80.43722,37.25118
917381377,-80.43667,37.2502
917381670,-80.39224,37.25849
917382448,-80.46687,37.21831
917382686,-80.21667,37.22437
917382954,-80.26661,37.14183
917383004,-80.56348,37.20575
917383067,-80.4748,37.23904
917383400,-80.25256,37.16653
917709838,-80.33273,37.14564
917710465,-80.48529,37.19541
917710466,-80.48885,37.19566
917710467,-80.48642,37.19667
917754534,-80.53602,37.04819
917754671,-80.49058,37.04738
918464441,-80.48911,37.04778
917755081,-80.42453,37.1167
917755733,-80.34687,37.1388
917755876,-80.34797,37.14166
917755910,-80.36263,37.12879
917756027,-80.54251,37.04599
917756033,-80.3396,37.12468
917761012,-80.5294,37.09582
917763321,-80.43678,37.1128
917767679,-80.25918,37.16549
917768589,-80.29155,37.18269
917773813,-80.2404,37.19517
917933972,-80.25961,37.16711
917941826,-80.40984,37.19626
917980477,-80.31916,37.13549
918265395,-80.48722,37.09587
918265729,-80.51947,37.09723
918455167,-80.47436,37.23833
915039444,-80.47447,37.2388
916275365,-80.4116,37.27314
918455169,-80.41148,37.27339
918455170,-80.42681,37.27367
918455861,-80.47576,37.24062
915040735,-80.4758,37.24069
918458215,-80.36323,37.12815
914976212,-80.36313,37.12846
916271170,-80.35654,37.13014
915009546,-80.38714,37.11243
918458225,-80.38766,37.11261
915009605,-80.38586,37.11245
918458226,-80.38765,37.1127
914988698,-80.36221,37.05373
915014697,-80.44636,37.04638
914997465,-80.54059,37.01837
916270753,-80.54483,37.01711
916270763,-80.54158,37.01413
916269868,-80.49195,37.02335
917379667,-80.48792,37.04536
915003679,-80.3632,37.03724
918464444,-80.3672,37.03793
916271803,-80.36677,37.03514
918464445,-80.36741,37.03671
915003698,-80.36589,37.03526
914997416,-80.34581,37.13109
918464449,-80.34609,37.13131
915021386,-80.49786,37.16791
918464451,-80.49887,37.16889
915021425,-80.49774,37.16945
915004264,-80.33189,37.07541
918464460,-80.30413,37.0614
917379592,-80.55453,37.03909
918464467,-80.47266,37.07915
917379525,-80.47354,37.07979
914978940,-80.47397,37.07882
915008468,-80.51055,37.07158
915014811,-80.46338,37.03873
916254717,-80.47986,37.03655
915001907,-80.2867,37.11586
918469863,-80.28299,37.11553
915014805,-80.45729,37.04864
914991536,-80.26016,37.12921
916269279,-80.328,37.04284
919513995,-80.32544,37.04372
919514925,-80.17721,37.13027
919930583,-80.53621,37.05614
914988639,-80.53592,37.05618
917379822,-80.53568,37.05434
922329148,-80.42335,37.19586
915032436,-80.41561,37.22167
948257946,-80.41573,37.22258
956524712,-80.42114,37.15741
956524714,-80.42072,37.15759
956524713,-80.42034,37.15776
956524716,-80.41971,37.15798
956524717,-80.4201,37.15839
956524715,-80.42022,37.15851
956524718,-80.41943,37.15806
956524720,-80.41978,37.15839
956524721,-80.41911,37.15773
956524722,-80.42099,37.15791
915027090,-80.321,37.26439
957598843,-80.32185,37.26532
979562783,-80.5691,37.25274
979672969,-80.41235,37.04401
979672973,-80.42972,37.02977
979687305,-80.25222,37.09347
979687307,-80.31476,37.12225
979687309,-80.2608,37.16805
979687311,-80.31093,37.13976
979687313,-80.26909,37.16671
979688779,-80.44816,37.10119
979688781,-80.46284,37.0966
979688784,-80.425,37.08397
979688786,-80.47552,37.07383
979692031,-80.31083,37.20308
979692034,-80.23805,37.21245
979695109,-80.31645,37.20269
979695110,-80.29945,37.22726
979698923,-80.38125,37.27152
979698925,-80.37956,37.27954
979698930,-80.37534,37.22961
979698932,-80.37528,37.27973
979703375,-80.41854,37.1404
979704820,-80.42326,37.1096
979704821,-80.47516,37.1127
979704822,-80.3596,37.13547
979704823,-80.36008,37.13448
979707343,-80.37725,37.19014
979753657,-80.51703,37.04557
979795802,-80.29325,37.30256
999960123,-80.42372,37.16676
999960125,-80.42662,37.16822
999960126,-80.42647,37.16815
999960127,-80.42391,37.16685
999960128,-80.42668,37.16759
999960129,-80.4263,37.16806
999960130,-80.4265,37.16751
999960131,-80.42613,37.16798
999960132,-80.42632,37.16743
999960133,-80.42595,37.16789
999960134,-80.42614,37.16735
999960135,-80.42578,37.1678
999960136,-80.42596,37.16727
999960137,-80.42561,37.16771
999960138,-80.42578,37.1672
999960139,-80.42543,37.16762
999960140,-80.4256,37.16712
999960141,-80.42527,37.16754
999960142,-80.42542,37.16705
999960143,-80.4251,37.16745
999960144,-80.42524,37.16697
999960145,-80.42493,37.16736
999960146,-80.42507,37.16689
999960147,-80.42476,37.16728
999960148,-80.4249,37.1668
999960149,-80.42458,37.16719
999960150,-80.42472,37.16671
999960151,-80.42441,37.1671
999960152,-80.42455,37.16663
999960153,-80.42424,37.16702
999960154,-80.42438,37.16654
999960155,-80.42407,37.16693
999960156,-80.42351,37.16704
999960122,-80.4233,37.16732
999960157,-80.42302,37.1668
999960158,-80.42335,37.16696
999960159,-80.42357,37.16668
999960160,-80.42317,37.16687
999960161,-80.42339,37.16659
999960163,-80.42786,37.16742
999960166,-80.4291,37.16711
999960168,-80.4289,37.16715
999960170,-80.42871,37.1672
999960172,-80.42852,37.16725
999960174,-80.42832,37.1673
999960176,-80.42812,37.16735
999960178,-80.42793,37.1674
999960179,-80.42779,37.16724
999960181,-80.42763,37.1669
999960183,-80.42772,37.16706
999960184,-80.42751,37.16675
999960186,-80.42745,37.16659
999960188,-80.42726,37.16676
999960189,-80.42712,37.16642
999960190,-80.42711,37.1669
999960191,-80.42692,37.16644
999960192,-80.42695,37.16704
999960193,-80.42669,37.16639
999960194,-80.42679,37.16718
999960195,-80.42646,37.16638
999960197,-80.42626,37.16643
999960199,-80.42607,37.16648
999960200,-80.42622,37.16687
999960201,-80.42555,37.16662
999960202,-80.42599,37.1665
999960204,-80.42476,37.16578
999960205,-80.42592,37.16635
999960206,-80.4253,37.16651
999960207,-80.42585,37.16619
999960208,-80.42513,37.16639
999960209,-80.42579,37.16604
999960210,-80.42499,37.16625
999960211,-80.42572,37.16588
999960212,-80.42489,37.16611
999960213,-80.42566,37.16573
999960214,-80.42481,37.16596
999960215,-80.42558,37.16556
999960218,-80.42504,37.1657
999960219,-80.42528,37.16564
999960222,-80.42584,37.16549
999960224,-80.42613,37.16541
999960226,-80.42639,37.16532
999960228,-80.42654,37.16518
999960230,-80.42664,37.16503
999960232,-80.42673,37.16488
999960234,-80.42683,37.16472
999960236,-80.42692,37.16458
999960237,-80.4258,37.16431
999960239,-80.426,37.1642
999960238,-80.42711,37.16427
999960240,-80.42701,37.16443
999960241,-80.42622,37.1641
999960242,-80.42642,37.164
999960243,-80.42663,37.1639
999960246,-80.42875,37.16436
999960248,-80.42857,37.16429
999960250,-80.42838,37.16421
999960252,-80.42818,37.16413
999960255,-80.42798,37.16404
999960257,-80.42758,37.16429
999960258,-80.42815,37.1634
999960245,-80.42719,37.16415
999960259,-80.42739,37.16422
999960260,-80.42793,37.16334
999960261,-80.42766,37.16342
999960262,-80.42701,37.16407
999960263,-80.42733,37.16357
999960264,-80.42683,37.16399
999960265,-80.427,37.16373
999960266,-80.42781,37.1673
999960267,-80.42898,37.16713
999960268,-80.42894,37.16444
999960270,-80.42887,37.16689
999960272,-80.4288,37.16673
999960274,-80.42873,37.16656
999960276,-80.42867,37.16641
999960278,-80.42859,37.16621
999960279,-80.42853,37.16604
999960282,-80.42853,37.16587
999960284,-80.42856,37.16571
999960285,-80.42863,37.16554
999960288,-80.42872,37.16539
999960290,-80.42878,37.16523
999960292,-80.42877,37.16505
999960294,-80.42876,37.16488
999960296,-80.4288,37.16471
999960298,-80.42887,37.16456
999960300,-80.42897,37.1644
999960306,-80.42834,37.16324
999960308,-80.42834,37.16306
999960307,-80.42899,37.16273
999960310,-80.42764,37.16308
999960311,-80.4291,37.16286
999960314,-80.42641,37.16361
999960313,-80.42618,37.16372
999960315,-80.42717,37.16328
999960316,-80.42656,37.16353
999960317,-80.42645,37.16332
999960319,-80.42539,37.16407
999960320,-80.42559,37.16394
999960321,-80.42528,37.16418
999960322,-80.42466,37.16395
999960323,-80.42457,37.1641
999960324,-80.42514,37.16432
999960326,-80.42482,37.16473
999960327,-80.42429,37.16452
999960328,-80.4247,37.16488
999960331,-80.4246,37.16505
999960332,-80.42411,37.16486
999960333,-80.42442,37.16498
999960334,-80.42408,37.16554
999960330,-80.42374,37.16543
999960336,-80.42436,37.16575
999960337,-80.42436,37.16611
999960338,-80.42414,37.16575
999960339,-80.42414,37.16618
999960340,-80.42387,37.16624
999960341,-80.42834,37.1629
999962409,-80.42369,37.16752
999962729,-80.42434,37.16789
999962731,-80.42502,37.16825
999962733,-80.42534,37.16831
999962735,-80.42549,37.16839
999962738,-80.42566,37.16848
999963423,-80.42749,37.16433
999963424,-80.42701,37.16643
999963426,-80.42844,37.16727
1044693148,-80.4215,37.22785
1044693150,-80.42154,37.22914
1044989658,-80.42187,37.22678
1045448551,-80.42888,37.16259
1045448552,-80.43001,37.16396
1045448553,-80.42956,37.1679
1045448554,-80.43259,37.17836
1045448557,-80.43257,37.17852
1045448555,-80.43253,37.17878
1045448556,-80.43256,37.17959
1045448558,-80.42779,37.18793
1045448560,-80.42419,37.18994
1045448561,-80.42162,37.1891
1045448565,-80.4159,37.19969
1045448567,-80.42622,37.20832
1045448568,-80.42519,37.20888
1045451300,-80.41405,37.21185
1045479693,-80.41323,37.21422
1045479694,-80.41028,37.21417
1045479695,-80.41799,37.2131
1045479698,-80.41476,37.20483
1045479702,-80.41005,37.20481
1045479705,-80.40771,37.20023
1045479704,-80.40748,37.20026
1045479708,-80.40563,37.20119
1045479711,-80.40583,37.20114
1045479713,-80.40602,37.20189
1045479712,-80.40612,37.20258
1045479714,-80.40642,37.2019
1045479715,-80.40784,37.20025
1045479717,-80.40837,37.19914
1045479718,-80.40814,37.19997
1045479719,-80.408,37.19988
1045479722,-80.40825,37.20006
1045479723,-80.40867,37.19976
1045479726,-80.41959,37.21944
1045480233,-80.41155,37.20187
1045480224,-80.4124,37.20155
1045480225,-80.41228,37.20158
1045480226,-80.41214,37.20124
1045480227,-80.41232,37.20165
1045480228,-80.41067,37.20195
1045479721,-80.41073,37.20215
1045480229,-80.41052,37.20197
1045480230,-80.41065,37.20188
1045480231,-80.41086,37.202
1045480234,-80.41146,37.20189
1045480235,-80.41126,37.20156
1045480236,-80.41137,37.20162
1045480237,-80.41129,37.20164
1045480238,-80.4114,37.2017
1045480239,-80.41132,37.20171
1045480240,-80.41125,37.20193
1045480241,-80.41122,37.20182
1045480242,-80.41111,37.20195
1045480243,-80.41108,37.20185
1045480245,-80.41051,37.20412
1045480246,-80.41051,37.20418
1045480247,-80.41077,37.20413
1045480248,-80.41085,37.20442
1045480249,-80.4108,37.20413
1045480250,-80.4109,37.20403
1045480251,-80.41086,37.20407
1045480252,-80.41086,37.20398
1045480253,-80.41124,37.20414
1045480254,-80.41127,37.20386
1045480255,-80.41126,37.20391
1045480256,-80.41088,37.20389
1045480258,-80.41321,37.20444
1045480259,-80.4131,37.20412
1045480261,-80.40616,37.19837
1045480263,-80.40596,37.19848
1045480262,-80.40564,37.19874
1045480264,-80.40576,37.19833
1045480266,-80.40559,37.19931
1045480269,-80.40633,37.20019
1045480268,-80.40594,37.2003
1045906947,-80.40666,37.19972
1045480271,-80.40602,37.1999
1045480272,-80.40685,37.20005
1045480273,-80.40649,37.19937
1045480274,-80.4061,37.19948
1045480276,-80.4088,37.20365
1045480277,-80.40965,37.20407
1045480278,-80.40912,37.204
1045480279,-80.40926,37.20386
1045480280,-80.40882,37.20388
1045480283,-80.40388,37.2005
1045480282,-80.40404,37.2009
1045480284,-80.40357,37.20103
1045480285,-80.40378,37.20133
1045480286,-80.40379,37.20033
1045480287,-80.40347,37.20034
1045480289,-80.40966,37.20203
1045480290,-80.4095,37.20208
1045480292,-80.41076,37.20322
1045480293,-80.41073,37.20295
1045480295,-80.40981,37.2024
1045480296,-80.40814,37.20267
1045480297,-80.40845,37.20254
1045480298,-80.40936,37.19998
1045480300,-80.40975,37.19924
1045480299,-80.40994,37.1994
1045480301,-80.40977,37.19957
1045480302,-80.40954,37.1994
1045480305,-80.41138,37.20509
1045480306,-80.41184,37.20508
1045480307,-80.41189,37.20496
1045480308,-80.41086,37.20267
1045482933,-80.42312,37.2211
1045482932,-80.4236,37.22126
1045482936,-80.42262,37.22125
1045482935,-80.42253,37.22147
1045482941,-80.42282,37.22171
1045482942,-80.42231,37.2218
1045482944,-80.42172,37.22192
1045482947,-80.42128,37.222
1045482946,-80.42165,37.22198
1045482949,-80.42134,37.22234
1045482950,-80.42219,37.22205
1045482951,-80.42213,37.22244
1045482952,-80.42278,37.22188
1045482953,-80.42126,37.22234
1045482954,-80.42211,37.22253
1045482958,-80.42275,37.22276
1045482957,-80.42263,37.22295
1045482959,-80.42255,37.2228
1045482960,-80.42276,37.22274
1045482962,-80.42334,37.22258
