HID,source,target
511210208002134,335455340.0,1103096591.0
511210213001552,171534835.0,171534665.0
511210213001523,916276980.0,916276981.0
51121020600607,171527060.0,171527063.0
511210213001553,917773880.0,171536298.0
51121020600623,171527044.0,275500536.0
511210213001551,215646571.0,24881271.0
511210208002133,1103096589.0,275980996.0
511210213001522,171529589.0,171529569.0
511210213001549,1046000386.0,1046000385.0
511210208002102,850872571.0,338872161.0
511210208002100,850872571.0,338872161.0
511210213001554,171527416.0,171529128.0
51121020600630,171527044.0,171527043.0
51121020600620,171527044.0,171527043.0
511210213001558,171535576.0,275214060.0
51121020600619,215649337.0,275500489.0
511210213001548,275214616.0,979695107.0
511210208002101,850872571.0,338872161.0
51121020600636,275500536.0,215649352.0
511210213001550,915017120.0,915017125.0
51121020600634,275500536.0,215649352.0
511210208002110,851371179.0,863501723.0
511210208002106,851371179.0,863501723.0
511210208002111,24866592.0,24866666.0
51121020600633,171527044.0,171527043.0
511210213001539,243540404.0,243540402.0
51121020600617,215649337.0,24880597.0
51121020600622,171527044.0,171527043.0
511210213001544,917773879.0,915045315.0
51121020600631,171527044.0,171527043.0
511210213001557,171523448.0,171523430.0
511210213001537,171534835.0,171534665.0
51121020600637,275500536.0,215649352.0
511210213001538,171525944.0,915021383.0
511210208002109,851371179.0,863501723.0
511210208002105,24866520.0,171518491.0
511210208002103,222001712.0,221977840.0
511210213001543,171535026.0,171535137.0
51121020600635,275500536.0,215649352.0
511210213001540,335458060.0,275212605.0
511210208002104,222001718.0,222001712.0
511210208002113,171518832.0,1062385676.0
511210213001555,24881215.0,171529532.0
51121020600682,216610571.0,215647986.0
511210208002108,851371179.0,863501723.0
51121020600683,24880636.0,215647986.0
511210213001546,915043493.0,915043494.0
511210213001556,171535835.0,918459970.0
511210213001547,171535250.0,915027141.0
511210213001569,916276344.0,916276346.0
51121020600685,24880636.0,215647986.0
511210213001559,922334502.0,922334500.0
51121020600689,171522097.0,24867185.0
511210213001572,171529448.0,335458744.0
51121020600686,171522093.0,24867185.0
511210213001545,276016184.0,24880505.0
511210213001566,24884783.0,171535026.0
511210213001571,171523550.0,171523222.0
51121020600696,24867187.0,24867188.0
51121020600632,171527060.0,171527044.0
51121020600681,24880636.0,215647986.0
51121020600690,171522097.0,24867187.0
511210213001541,916282551.0,171535100.0
511210213001564,915014788.0,915014789.0
51121020600646,215649360.0,215649380.0
511210208002112,1062385677.0,215642363.0
51121020600697,171522110.0,171522193.0
51121020201392,338858894.0,338858897.0
51121020600629,171527060.0,171527044.0
51121020600628,171527060.0,171527044.0
51121020600638,275500536.0,215649352.0
511210213001570,915039563.0,171530290.0
511210208002107,851371179.0,863501723.0
51121020201390,338858812.0,338858813.0
51121020201391,338858894.0,338858897.0
51121020600693,171522097.0,24867187.0
51121020600687,171522093.0,24867185.0
511210213001565,219470541.0,171529816.0
51121020600642,171527060.0,171527044.0
511210213001561,915045149.0,915045148.0
511210213001568,24881086.0,805721325.0
51121020600688,171522093.0,24867185.0
51121020600692,171522097.0,24867187.0
511210213001567,24880700.0,335458701.0
511210213001563,171529589.0,171529569.0
51121020600694,24867187.0,24867188.0
511210213001562,915023461.0,915023569.0
51121020600680,24880636.0,215647986.0
51121020600648,215649360.0,215649380.0
51121020600698,171522193.0,171522194.0
511210213001560,215646662.0,915023490.0
511210213001542,171526301.0,171526315.0
51121020600684,24880636.0,215647986.0
51121020600644,215649360.0,215649380.0
51121020600647,215649360.0,215649380.0
51121020201399,338858854.0,171519764.0
51121020600640,275500536.0,215649352.0
51121020201395,275498081.0,275498076.0
51121020201396,338858894.0,338858897.0
51121020600649,215649360.0,215649380.0
51121020201394,338858894.0,338858897.0
51121020600663,215649360.0,215649380.0
51121020600695,24867187.0,24867188.0
51121020600639,275500536.0,215649352.0
51121020600645,215649360.0,215649380.0
51121020600699,171522193.0,171522194.0
51121020600650,215649380.0,275506058.0
51121020600668,24867213.0,215649352.0
51121020600657,215649360.0,215649380.0
51121020600653,275500536.0,215649352.0
51121020600662,215649360.0,215649380.0
51121020600660,24867213.0,215649352.0
51121020600661,215649360.0,215649380.0
51121020600658,24867213.0,215649352.0
51121020600641,215649325.0,24880604.0
51121020600643,215649360.0,215649380.0
51121020201397,338858854.0,338858894.0
511210213001504,335458061.0,335458082.0
51121020600656,215649360.0,215649380.0
51121020201379,24866766.0,24866767.0
51121020201372,24866767.0,338858812.0
51121020201398,338858854.0,338858894.0
51121020600665,215649360.0,24867213.0
51121020201393,338858894.0,338858897.0
51121020600659,24867213.0,215649352.0
51121020600654,275500536.0,215649352.0
51121020201377,24866766.0,24866767.0
511210213001510,915046517.0,171523509.0
511210213001508,171523550.0,171523222.0
51121020201381,24866766.0,24866767.0
511210213001512,215646571.0,915031487.0
51121020201382,24866766.0,24866767.0
51121020600669,24880636.0,215647986.0
51121020600652,24867213.0,215649352.0
51121020201385,338858897.0,338858901.0
51121020201374,24866766.0,24866767.0
511210213001513,215648577.0,215648360.0
51121020201383,338858897.0,338858901.0
51121020201375,338858812.0,338858813.0
51121020600655,275500536.0,215649352.0
51121020201370,275498081.0,24866767.0
511210213001505,171536106.0,1114900395.0
51121020600651,215649360.0,215649380.0
511210213001511,171522919.0,916282551.0
51121020201591,171519020.0,171519060.0
511210213001506,915045149.0,915045148.0
51121020201371,338858894.0,338858897.0
511210213001509,275507420.0,171527523.0
51121020201378,24866766.0,24866767.0
51121020201595,171519020.0,171519060.0
51121020201373,338858894.0,338858897.0
51121020201376,171519752.0,338858812.0
51121020600667,215649360.0,215649380.0
51121020201386,24866766.0,24866767.0
51121020201593,171519020.0,171519060.0
51121020201384,24866766.0,24866767.0
51121020600673,24880636.0,215647986.0
51121020600666,215649360.0,215649380.0
51121020201380,338858897.0,338858901.0
51121020600664,215649360.0,215649380.0
51121020600671,24880636.0,215647986.0
51121020600676,24880636.0,215647986.0
51121020201571,24866753.0,24866750.0
511210213001514,1004420025.0,171535893.0
51121021500197,243542056.0,171511494.0
51121020201387,338858897.0,338858901.0
51121021500198,916249355.0,916249356.0
51121020201597,171519020.0,171519060.0
51121020201388,338858894.0,338858897.0
51121020201592,171519020.0,171519060.0
511210213001507,24884783.0,275213877.0
51121020201598,171519044.0,171519042.0
51121020600679,24880636.0,215647986.0
51121020600670,24880636.0,215647986.0
51121020201570,338858914.0,338858916.0
51121020201573,338858914.0,338858916.0
51121020201584,24866753.0,24866756.0
51121021500194,171511934.0,914997979.0
511210213001500,916255996.0,916255995.0
51121020600674,24880636.0,215647986.0
51121021500190,171511476.0,914993845.0
51121021500195,916270663.0,914992328.0
51121020201577,24866753.0,24866750.0
511210213001502,171535835.0,918459970.0
51121020201578,24866753.0,24866756.0
51121020201596,171519020.0,171519060.0
51121021500196,918466666.0,917379414.0
51121020201594,171519020.0,171519060.0
51121021500191,918461182.0,914993598.0
51121021500193,914997893.0,914997892.0
51121020201586,338858930.0,338858914.0
51121020201389,275498081.0,24866767.0
51121020201589,171519020.0,171519060.0
51121020201572,338858914.0,338858916.0
51121020201581,24866753.0,24866756.0
51121020201583,338858930.0,338858914.0
51121020201590,171519215.0,171519235.0
51121020600675,24880636.0,215647986.0
51121021500175,171511326.0,918464436.0
51121020201587,24866753.0,24866756.0
51121020201549,24866779.0,171519744.0
51121020201575,338858930.0,338858914.0
511210213001501,171535694.0,918508170.0
51121020201580,24866753.0,24866756.0
511210212001121,171514360.0,979565325.0
51121020201548,24866779.0,171519744.0
51121021500174,171512510.0,275990025.0
51121021500173,171512510.0,275990025.0
51121020201579,338858930.0,338858914.0
51121021500171,918466695.0,917379423.0
51121020201599,171519044.0,171519042.0
51121020201576,338858914.0,338858916.0
511210212001124,171514553.0,171514556.0
51121021500186,916270663.0,916270662.0
51121020600677,24880636.0,215647986.0
51121020201558,338858914.0,338858916.0
51121021500199,918458212.0,24864732.0
51121020201559,338858930.0,338858914.0
51121020201574,24866753.0,24866750.0
511210213001503,916276982.0,916276984.0
51121021500180,914993845.0,914993846.0
51121020201556,24866753.0,24866756.0
511210212001129,171516967.0,171517036.0
511210212001127,171516967.0,171517036.0
51121021500181,914993300.0,918461180.0
51121020201557,24866756.0,275499166.0
51121021500176,918466695.0,917379423.0
51121021500188,916270663.0,914992328.0
51121020201555,275499255.0,275499227.0
51121021500179,916270662.0,916270665.0
51121020201553,24866779.0,171519744.0
51121020201550,24866779.0,171519744.0
511210212001128,171517036.0,171516958.0
51121021500172,918461181.0,335462835.0
51121020201551,24866779.0,171519744.0
51121021500177,171511326.0,918464436.0
51121020201588,275499255.0,275499227.0
51121020201552,24866779.0,171519744.0
511210212001130,171516958.0,171514631.0
51121020201585,338858930.0,338858914.0
51121020201566,24866753.0,24866750.0
511210212001131,171516958.0,171514631.0
51121021500184,918461182.0,916270763.0
511210212001133,171513682.0,243542005.0
51121020201565,24866753.0,24866756.0
51121020201527,24866779.0,171519744.0
511210212001122,171514360.0,979565325.0
511210212001136,171514360.0,979565325.0
51121020201564,24866753.0,24866756.0
51121021500183,914997893.0,914997892.0
51121021500185,916249355.0,916249357.0
51121020201561,338858930.0,338858914.0
51121021500187,916270663.0,914992328.0
51121021500178,918466695.0,917379423.0
51121020201568,338858930.0,338858914.0
511210212001135,171514360.0,979565325.0
51121020201554,24866753.0,24866756.0
51121020201582,24866753.0,24866756.0
51121021500182,274783645.0,918461180.0
51121021500154,171512530.0,171512584.0
51121020201563,338858914.0,338858916.0
511210212001138,243541948.0,950304580.0
511210212001139,171514377.0,171514578.0
51121020201560,338858914.0,338858916.0
511210212001125,171516967.0,171517036.0
51121020201536,24866779.0,171519744.0
51121020201562,338858930.0,338858914.0
51121021500189,171511476.0,914993845.0
511210212001123,171513638.0,171514351.0
51121020201526,24866779.0,171519744.0
511210212001108,171513682.0,243542005.0
51121020201567,24866753.0,24866756.0
51121020201569,24866753.0,24866750.0
511210212001126,171516967.0,171517036.0
511210212001120,171514360.0,979565325.0
51121021500158,243537249.0,918461181.0
511210212001107,171513682.0,243542005.0
51121021500155,171512057.0,171512036.0
511210212001132,171516958.0,338857936.0
511210212001102,171516958.0,338857936.0
51121020201529,24866779.0,171519744.0
51121020201528,24866779.0,171519744.0
51121021500150,171512530.0,171512640.0
511210212001100,915018994.0,916273067.0
51121021500163,914992329.0,914992328.0
51121020201530,24866779.0,171519744.0
51121020201541,24866779.0,171519744.0
51121021500157,243542074.0,915003601.0
511210212001134,915045961.0,915045962.0
51121021500160,274783645.0,171510928.0
51121021500164,914992329.0,914992328.0
51121021500161,171511472.0,918464436.0
51121021500165,918466695.0,917379423.0
51121021500153,171512530.0,171512584.0
51121021500151,171512077.0,24864550.0
51121020201531,24866779.0,171519744.0
51121020201538,24866779.0,171519744.0
51121020201535,24866779.0,171519744.0
51121021500156,243542074.0,915003601.0
51121021500166,914992329.0,914992328.0
51121020201532,24866779.0,171519744.0
511210212001111,171514553.0,171514556.0
511210212001137,243541948.0,950304580.0
51121021500167,914992329.0,914992328.0
511210212001105,171516958.0,338857936.0
51121020201546,24866779.0,171519744.0
51121021500159,274783645.0,171510928.0
51121020201543,24866779.0,171519744.0
511210212001117,171517036.0,171516958.0
51121020201542,24866779.0,171519744.0
511210212001106,171513682.0,243542005.0
511210212001101,171514573.0,1062907148.0
51121020201540,24866779.0,171519744.0
51121020201534,24866779.0,171519744.0
51121020201533,24866779.0,171519744.0
51121021500168,918466695.0,917379423.0
511210212001119,171514556.0,338857927.0
51121020201505,171519478.0,171519464.0
511210212001109,171516958.0,338857936.0
511210212001104,171516958.0,338857936.0
51121020201508,171519478.0,171519464.0
51121020201539,24866779.0,171519744.0
51121020201537,24866779.0,171519744.0
51121020201504,171519478.0,171519464.0
511210212001118,171516967.0,171517036.0
51121021500169,171511326.0,918464436.0
51121021500131,848632042.0,918461176.0
511210212001103,171514573.0,1062907148.0
51121020201509,171519478.0,171519464.0
51121020201514,171519465.0,171519478.0
51121020201507,171519478.0,171519464.0
51121020201515,171519478.0,171519464.0
511210212001114,171516958.0,171514631.0
511210212001115,171516958.0,171514631.0
51121020201506,171519478.0,171519464.0
51121021500138,24879419.0,952109890.0
511210212001113,171514573.0,1062907148.0
511210212001110,171513682.0,243542005.0
51121020201544,24866779.0,171519744.0
51121021500132,848632042.0,918461176.0
51121020201547,24866779.0,171519744.0
51121021500130,24879419.0,952109890.0
51121021500134,171510943.0,915011037.0
51121021500133,848632042.0,918461176.0
51121020201519,24866779.0,171519744.0
511210212001112,171516958.0,338857936.0
511210212001165,243541934.0,275984008.0
51121020201545,24866779.0,171519744.0
511210212001116,171517036.0,171516958.0
511210212001164,918464461.0,915018994.0
51121021500137,171512530.0,171512640.0
51121020201512,171519465.0,171519478.0
51121021500142,915011037.0,915011038.0
51121020201511,171519465.0,171519478.0
511210212001163,918464461.0,243541961.0
51121021500144,915003287.0,915003288.0
511210212001166,243541934.0,275984008.0
51121020201517,171519465.0,171519478.0
51121021500143,915003287.0,915003288.0
51121021500139,243542074.0,915003601.0
511210212001167,243541948.0,915024593.0
511210212001177,954281233.0,872680776.0
511210212001161,918464461.0,171513682.0
511210212001173,954281233.0,24865245.0
51121021500135,171510943.0,915011037.0
51121020201518,24866779.0,171519744.0
511210212001174,954281233.0,872680776.0
511210212001176,954281233.0,872680776.0
51121020201516,171519465.0,171519478.0
511210212001162,171514578.0,1062907147.0
511210212001169,171515160.0,171513682.0
511210212001175,954281233.0,872680776.0
511210212001171,954281233.0,872680776.0
51121021500141,918464437.0,916269868.0
511210212001160,243541974.0,915024554.0
51121020201520,24866779.0,171519744.0
511210212001172,954281233.0,24865245.0
511210212001168,171517113.0,171517071.0
51121020201524,24866779.0,171519744.0
511210212001170,171517336.0,171517337.0
51121020201510,171519465.0,171519478.0
51121021500145,171511326.0,918508166.0
51121020201513,171519478.0,171519464.0
51121020201523,24866779.0,171519744.0
51121021500136,915011038.0,915011071.0
511210208002185,171518347.0,275977129.0
511210212001142,171514573.0,1062907148.0
51121020201521,24866779.0,171519744.0
51121021500109,243537249.0,918461181.0
511210212001178,171517000.0,171516979.0
511210208002184,171518347.0,275977129.0
51121021500119,171512062.0,171512076.0
51121021500116,916270662.0,916270665.0
51121021500111,243537249.0,918461181.0
51121021500118,24879419.0,952109890.0
511210212001149,171513682.0,915016003.0
51121021500115,918461181.0,335462835.0
51121020201525,24866779.0,171519744.0
511210212001144,171514552.0,915045961.0
51121020201522,24866779.0,171519744.0
51121021500148,274373592.0,919930581.0
51121021500149,171512077.0,24864550.0
511210212001145,171514578.0,171514552.0
511210212001143,171516958.0,171514631.0
511210208002182,171518823.0,171518793.0
511210208002188,171518346.0,171518314.0
511210208002196,171518339.0,275977129.0
51121021500110,243537249.0,918461181.0
51121021500146,171511326.0,918508166.0
511210208002186,171518347.0,171518346.0
51121021500117,171511476.0,918466695.0
511210208002189,171518346.0,171518320.0
51121021500147,918464437.0,914987890.0
511210212001179,171517036.0,171516958.0
51121021500140,918464437.0,916269868.0
51121021500113,918461181.0,335462835.0
511210208002199,171518346.0,171518320.0
51121021500120,915011039.0,915011104.0
511210208002187,171518347.0,171518346.0
511210208002183,171518823.0,171518793.0
511210212001140,171517036.0,171516958.0
511210208002197,171518346.0,171518320.0
511210212001141,171514573.0,1062907148.0
511210212001150,243541948.0,950304580.0
51121021500112,243537249.0,918461181.0
511210208002194,171518823.0,171518793.0
51121021500114,918461181.0,335462835.0
511210212001153,171513682.0,915016003.0
51121020201503,171519478.0,171519464.0
511210212001157,171514360.0,979565325.0
511210212001154,171513682.0,915016003.0
511210212001147,171514377.0,171514578.0
511210212001146,171514377.0,171514578.0
511210208002198,171518346.0,171518314.0
511210208002180,850872578.0,850872579.0
511210208002181,850872578.0,850872579.0
51121021500125,171512530.0,171512584.0
51121021500129,274373592.0,171523617.0
51121021500124,243542074.0,915003601.0
511210212001152,171513682.0,915016003.0
511210212001158,915024554.0,243541948.0
511210208002192,171518823.0,171518793.0
51121021500123,24879419.0,918464447.0
511210212001155,171514360.0,979565325.0
511210208002191,275980996.0,171518312.0
51121021500126,916272366.0,916272367.0
51121021500122,24879419.0,918464447.0
511210208002195,171518823.0,171518793.0
51121021500121,916268946.0,916268947.0
511210212001151,918464461.0,915018994.0
511210208002163,171518652.0,171518649.0
511210208002168,171525069.0,171518823.0
51121020201500,171519478.0,171519464.0
511210212001148,171514377.0,171514578.0
511210212001159,243541974.0,915024554.0
511210208002166,171518644.0,171518643.0
51121021500127,916272366.0,916272367.0
511210208002162,171518823.0,275973102.0
51121021500101,916270662.0,916270665.0
511210208002173,171525069.0,171518823.0
511210208002169,171525069.0,171518823.0
51121021500108,171511476.0,918466695.0
51121021500103,916270662.0,916270665.0
51121021500107,243537249.0,918461181.0
511210208002167,171518644.0,171518645.0
51121021500106,171511476.0,914993845.0
511210208002137,171518649.0,171518642.0
511210208002175,171525069.0,171518823.0
511210208002161,171525089.0,171525092.0
511210208002159,171518823.0,275973102.0
511210208002158,171525089.0,171525092.0
51121020201502,171519478.0,171519464.0
511210212001156,171514360.0,979565325.0
511210208002190,171518346.0,171518314.0
51121021500100,914977239.0,914977470.0
511210208002138,24866568.0,171518642.0
51121021500128,171512077.0,24864550.0
511210208002136,171518649.0,171518648.0
51121020201501,171519482.0,171519477.0
51121021500105,171511476.0,918466695.0
511210208002164,171518652.0,171518649.0
511210208002179,850872578.0,850872579.0
511210208002176,171518823.0,275973102.0
511210208002170,171525069.0,171518823.0
511210208002139,24866434.0,24866568.0
511210208002165,171518652.0,171518643.0
511210208002178,171518823.0,275973102.0
511210208002160,171518823.0,275973102.0
511210212001188,915017864.0,915017865.0
511210208002172,171525069.0,171518823.0
51121021500102,916270662.0,916270665.0
511210208002177,171518823.0,275973102.0
51121021500104,171511476.0,918466695.0
511210208002193,171518823.0,171518793.0
511210212001183,171517036.0,171516958.0
511210208002141,171518314.0,171518312.0
511210208002171,171525069.0,171518823.0
511210212001191,915016010.0,915016011.0
511210208002142,171518314.0,171518312.0
511210208002140,171518314.0,171518312.0
511210208002174,171525069.0,171518823.0
511210208002145,850872578.0,850872579.0
511210208002149,171518339.0,275977129.0
511210212001184,915017864.0,915017865.0
511210212001180,171517036.0,171516958.0
511210212001186,171514360.0,979565325.0
511210212001185,171514360.0,979565325.0
511210208002236,24866578.0,1062385677.0
511210208002152,171518339.0,275977129.0
511210208002151,171518339.0,275977129.0
511210212001195,243541934.0,275984008.0
511210208002150,171518331.0,171518339.0
511210212001181,171517036.0,171516958.0
511210208002148,850872578.0,850872579.0
511210208002146,850872578.0,850872579.0
511210212001193,918464461.0,243541961.0
511210208002153,850872572.0,950089888.0
511210208002144,215642841.0,338874692.0
511210212001187,915017864.0,915017865.0
511210208002238,24866572.0,24866573.0
511210208002154,850872572.0,950089888.0
511210212001196,915024554.0,915024555.0
511210212001197,915024593.0,915024594.0
511210212001189,915024554.0,915024555.0
511210212001190,915016010.0,915016011.0
51121020600716,171522194.0,171522203.0
511210212001198,171514360.0,979565325.0
51121020600734,171522210.0,171522206.0
511210208002147,850872578.0,850872579.0
51121020600726,171522206.0,171522223.0
511210208002245,171518361.0,171518351.0
511210212001182,171516990.0,171516984.0
511210212001199,171514360.0,979565325.0
51121020600722,171522206.0,171522223.0
511210208002237,1062385677.0,215642363.0
511210208002235,1062385677.0,215642363.0
51121020600735,171522210.0,171522206.0
511210208002155,171518823.0,275973102.0
51121020600724,171522206.0,171522223.0
511210208002240,171518857.0,171518859.0
511210208002157,171518823.0,275973102.0
511210208002241,215642897.0,335455339.0
511210212001192,918464461.0,243541961.0
511210208002243,171518361.0,171518351.0
51121020600720,171522138.0,171522140.0
51121020600736,171522210.0,171522206.0
511210208002247,171518361.0,171518362.0
511210208002143,215642841.0,338874692.0
511210208002156,171518823.0,275973102.0
511210212001194,243541934.0,275984008.0
51121020600730,171522210.0,171522206.0
511210208002244,171518361.0,171518362.0
51121020600733,171522210.0,171522206.0
511210208002246,171518361.0,171518351.0
51121020600732,171522210.0,171522206.0
51121020600731,171522210.0,171522206.0
511210208002250,171518914.0,171518915.0
51121020600740,171522193.0,171522194.0
511210208002253,171518823.0,171518793.0
51121020600746,24867187.0,24867188.0
511210208002255,171518823.0,171518793.0
511210208002256,171518798.0,171518802.0
51121020600727,171522206.0,171522223.0
511210208002251,171518823.0,275973102.0
511210208002252,171518823.0,275973102.0
51121020600739,275503072.0,24867190.0
511210208002242,335455339.0,335455341.0
511210208002218,950089886.0,950089887.0
51121020600717,171522194.0,171522203.0
511210208002239,171518857.0,171518859.0
51121020600719,171522140.0,171522151.0
51121020600723,171522206.0,171522223.0
511210208002249,850872571.0,338872161.0
51121020600756,24880604.0,171527092.0
511210208002227,171518823.0,275973102.0
51121020600744,275503072.0,171522193.0
511210208002213,335455339.0,335455341.0
511210208002226,171518823.0,275973102.0
51121020600751,24880636.0,215647986.0
511210208002222,171518823.0,275973102.0
511210208002217,950089886.0,950089887.0
51121020600741,275503072.0,171522193.0
511210208002248,850872571.0,338872161.0
51121020600743,275503072.0,171522193.0
511210208002219,171518360.0,171518363.0
511210208002221,171518823.0,275973102.0
511210208002220,171518823.0,275973102.0
51121020600729,171522210.0,171522206.0
51121020600759,171522206.0,171522223.0
511210208002215,171518360.0,171518356.0
51121020600737,171522210.0,171522208.0
51121020600728,171522206.0,171522223.0
51121020600758,171522206.0,171522226.0
511210208002224,171518823.0,275973102.0
51121020600750,171522149.0,171522151.0
511210208002254,171518823.0,171518793.0
51121020600742,275503072.0,171522193.0
51121020600745,24867188.0,171522151.0
51121020600747,171522140.0,171522152.0
511210208002216,950089886.0,950089887.0
51121020600748,171522140.0,171522152.0
51121020600757,171522206.0,171522226.0
511210208002225,171518823.0,275973102.0
511210208002214,335455341.0,338874689.0
511210208002223,171518823.0,275973102.0
511210208002200,950089886.0,950089887.0
511210208002231,24866578.0,171518651.0
511210208002205,171518823.0,275973102.0
51121020600738,171522210.0,171522206.0
511210211008,24866179.0,243541720.0
51121020600752,24880636.0,215647986.0
51121020600755,24880636.0,215647986.0
511210208002228,171518823.0,275973102.0
511210208002229,171518793.0,806180454.0
51121020600753,24880636.0,215647986.0
511210208002234,1062385677.0,215642363.0
511210211004,24866179.0,215656650.0
511210208002230,171518823.0,275973102.0
511210208002232,24866578.0,171518651.0
51121020600749,24867188.0,275503071.0
511210211005,24866179.0,215656650.0
51121020600754,24880636.0,215647986.0
511210211006,24866179.0,215656650.0
511210208002211,171518823.0,275973102.0
511210211009,24866179.0,215656650.0
511210208002233,24866578.0,171518651.0
51121020600714,171522194.0,171522203.0
51121020600701,335455525.0,335455544.0
51121020600702,171522125.0,275505962.0
511210211002,215656650.0,243541722.0
511210211001,24866179.0,215656650.0
511210211007,24866179.0,243541720.0
51121020600704,171522121.0,171522098.0
511210208002204,850872572.0,950089886.0
511210211003,24866179.0,215656650.0
511210208002202,850872572.0,850872573.0
511210208002212,338874685.0,338874689.0
51121020600769,171522210.0,171522206.0
51121020600760,171522206.0,171522223.0
511210208002207,171518823.0,275973102.0
511210208002206,171518823.0,275973102.0
51121020600703,171522121.0,171522098.0
511210208002203,850872572.0,950089886.0
511210208002209,171518823.0,171518793.0
511210208002208,171518360.0,171518363.0
511210208002201,850872572.0,850872573.0
51121020600713,24867187.0,171522121.0
511210208002210,171518823.0,275973102.0
51121020600706,171522125.0,275505962.0
51121020600710,24867187.0,171522121.0
51121020600775,171527092.0,171527073.0
51121020600705,171522149.0,171522151.0
51121020600708,171522125.0,275505962.0
51121020600712,171522125.0,275505962.0
51121020600765,24867188.0,275503071.0
51121020600767,24867188.0,275503071.0
51121020600711,171522125.0,275505962.0
51121020600761,171522210.0,171522206.0
51121020600700,335455498.0,275505988.0
51121020600709,171522149.0,171522151.0
51121020201492,275499243.0,275499227.0
51121020600784,24880604.0,171527092.0
51121020600786,24880604.0,171527092.0
51121020600768,171522210.0,171522206.0
51121020600771,171527092.0,171527073.0
51121020600781,24880604.0,171527092.0
51121020600776,171527092.0,171527073.0
51121020201490,275499243.0,275499227.0
51121020600772,171527092.0,171527073.0
51121020600707,171522125.0,171522133.0
51121020600773,24880604.0,171527092.0
51121020600763,24867187.0,24867188.0
51121020201494,275499243.0,275499227.0
51121020600780,171527092.0,171527073.0
51121020201497,171519478.0,171519464.0
51121020600764,24867188.0,275503071.0
51121020201496,275499243.0,275499227.0
51121020201495,275499243.0,24866766.0
51121020600779,24880604.0,171527092.0
51121020600766,24867188.0,275503071.0
51121020600794,171522210.0,171522208.0
51121020600777,171527092.0,171527073.0
51121020600782,215649325.0,24880604.0
51121020600770,171527092.0,171527073.0
51121020600787,24880604.0,171527092.0
51121020600774,24880604.0,171527092.0
51121020600778,171527092.0,171527073.0
51121020600783,24880604.0,171527092.0
511210214001502,24881310.0,24881315.0
51121020201493,275499243.0,24866766.0
51121020201498,171519478.0,171519464.0
51121020600792,24880604.0,171527092.0
51121020600762,24867187.0,24867188.0
51121020600788,24880604.0,171527092.0
51121020600785,24880604.0,171527092.0
51121020201491,275499243.0,275499227.0
51121020600789,24880604.0,171527092.0
51121020600791,215649325.0,24880604.0
511210214001500,171529373.0,915027734.0
511210214001522,24881312.0,171529988.0
51121020600798,171527015.0,915024003.0
51121020600797,171527015.0,915024003.0
51121020600793,171522210.0,171522208.0
51121020600796,171522210.0,171522206.0
51121020201499,171519478.0,171519464.0
51121020600799,171527015.0,915024003.0
51121020600795,171522210.0,171522208.0
511210214001511,918508175.0,915027531.0
511210214001506,171529942.0,24881312.0
511210214001509,918461179.0,915030419.0
511210214001501,24881315.0,171529962.0
51121020600790,24880604.0,171527092.0
511210214001514,171529271.0,171529263.0
511210214001503,915026293.0,915026294.0
511210214001520,24881308.0,171529905.0
511210214001515,171529367.0,171529373.0
511210214001535,915030419.0,916274175.0
511210214001508,915026294.0,916273792.0
511210215002697,171524076.0,171524085.0
511210215002693,918466673.0,918469864.0
511210214001533,915030419.0,916274175.0
511210215002683,24879419.0,952109890.0
511210215002695,979672972.0,171512131.0
511210214001531,918461179.0,915030419.0
511210214001527,918461179.0,915030419.0
511210214001529,918461179.0,915030419.0
511210214001534,915030419.0,916274175.0
511210214001528,171528259.0,918461179.0
511210215002692,171517608.0,171517577.0
511210215002699,171512077.0,24864550.0
511210215002694,171524810.0,918459968.0
511210214001540,24881312.0,171529988.0
511210215002687,919512407.0,171512640.0
511210215002688,243542345.0,243542348.0
511210214001516,171529373.0,171529383.0
511210215002690,171524389.0,914998328.0
511210214001510,918461179.0,915030419.0
511210214001513,171529271.0,171529263.0
511210214001544,171530134.0,335463138.0
511210215002691,171524156.0,914998263.0
511210215002684,919837306.0,914998207.0
511210215002682,171513169.0,24862337.0
511210214001526,918461179.0,915030419.0
511210215002698,24864625.0,24866110.0
511210214001532,918461179.0,915030419.0
511210214001530,918461179.0,915030419.0
511210215002696,171512011.0,24864570.0
511210214001524,915031959.0,915031960.0
511210214001525,,
511210214001507,24881308.0,171529905.0
511210214001521,915026292.0,915026293.0
511210214001512,24881317.0,171529974.0
511210214001517,171529373.0,171529383.0
511210215002672,171511535.0,918464458.0
511210214001505,915026294.0,916273792.0
511210214001504,915026294.0,916273792.0
511210214001518,171529373.0,171529383.0
511210214001523,915031959.0,171529342.0
511210214001519,24881312.0,171529988.0
511210214001551,24881375.0,215645001.0
511210215002677,914990887.0,335461714.0
511210214001546,171530134.0,335463138.0
511210214001545,171531103.0,915036606.0
511210215002689,171511251.0,171511239.0
511210214001541,171530134.0,335463138.0
511210214001543,171530134.0,335463138.0
511210215002685,243540869.0,914988928.0
511210214001542,171530134.0,335463138.0
511210215002686,171512510.0,275990025.0
511210215002676,171511803.0,171511892.0
511210215002673,875076012.0,919930582.0
511210215002674,24864625.0,24866110.0
511210214001537,171531103.0,915036606.0
511210214001536,171531103.0,915036606.0
511210215002671,171523905.0,914977832.0
511210215002680,243542345.0,243542348.0
